1968,599,11539360,2169371,18321851,-6168362.1800,-14599213,5915351#lO8j0fMkqtl,-3063044.20,18868204#asOX8cRGgd8hIuz3UUu,10744195#kvP8vvLqGYyTxibe5HJ,13385695.1000
1969,2698,13827726,-4624024,5733963,-4151648.0900,-5181965,9240143#Duy5HRbCCUy,-5574317.92,778720#QBx4bnS6wc2YFkxgYDu,1479213#6IIDljA6v9gK4LP0Ktx,-3635484.7700
1970,722,1672489,-15717887,5330068,5721348.1600,-5265911,10375959#VR8Ob2nKRlQ,-7706874.53,11709688#yEpi1ttHvU2DBBIHND1,4178839#ymo9BtxI8ywSHY2SMtp,-9361586.6900
1971,664,-8521914,-5774358,-7603065,3122875.0500,19417921,6877102#0C30Z07ADd8,-11695428.05,19564236#mH6IzUk9dy65DU4G0AF,8938972#BxMrqyMSL0A8vYMZNNf,-2503992.1700
1972,215,9894638,4167649,-17843692,-5860921.6000,-888938,14002963#giAy2XZso3V,13163042.88,1868241#IsNrP08YDMBdi56in7t,17095812#z4I8KnYwsEp3Sh0oft4,-15194378.6600
1973,1446,-17018567,-7890898,9926354,118903.9300,18770413,16051683#yAVtqjCBKT1,-7577212.95,6529635#pTURaNIWxGD6J0udBxs,5096456#15MqUGhKwOfpJUghHrF,-15950162.6100
1974,1358,-1833263,537978,-3627446,-3452780.9600,12792650,13874#UeOy9STjNKW,7218115.35,1099318#AuwVzNvbj6hEqKv4Bo4,15602729#aof6nXe31YN2RbQhyJq,-10794462.3000
1975,1641,16532940,3606738,15840044,647748.3700,-7196173,17860011#EDv3xINg1wq,11438502.66,241930#EbbU6X729XuYclmzH4P,8274482#tRlsxctXVWycXOB8TD7,-18575707.3400
1976,1915,13325014,3091755,-6747807,4440062.5400,11756246,14475078#R3wt4mG1ZUf,18332501.73,315280#cU0h3qvOTVL2mU52rtn,9220097#7mIh63q1Nir3wCobe9w,-6876562.9900
1977,1828,-5134190,-9410171,-19655330,4689822.0600,2906222,10153221#dEGaXYaQE5g,-16082410.33,11158459#z2YDQhlIpw6p41bmCir,19646448#9Q4RBokG7JxwxMMZhpc,-19269885.8600
1978,2247,10213057,11856564,2971903,3272098.5500,19443232,8951392#DWFu4TDNb1N,10158368.67,2147736#TSRVSGbp8hIttSocweR,15272007#eUTX6Pru0MWH7tvVbsz,397125.3500
1979,1084,6602945,6551111,-4325436,6731846.0300,19212934,16122918#s47MMOPOzz3,250463.30,15861567#b1Cg9E5nx8aa5ouzml5,223618#5fnBZluvTkjcyZ7n9Td,17125130.6700
1980,1861,18861752,-724298,16629489,4776689.9000,-55980,16814751#hYhnuXR6dss,-1545125.63,13599359#mE9ZDQBX4C6H987keSN,5729437#Gi63rNMU6rS21UJ1tum,2361470.0000
1981,1866,12063408,328515,-5130789,-3969295.6400,6503858,2467220#4ddNB42yLEV,-10778575.60,11654945#0UBbsVrKyBTjodQq2KG,9195702#6LBO85fMaiguTtuWW30,-1677833.2100
1982,1604,15751170,4010117,-1002897,-4997537.9400,13773110,1126813#iA3onk8vhwJ,-7466307.03,18430424#3eOHHzSi1eEkkmhxWhN,17378315#94JzMAcgbafciV596ta,6476045.8300
1983,1731,18976531,-10940794,-13360878,-2257252.3100,-11057862,1904808#vvz6a557r23,-10164657.64,15863486#sYLuT1bW89UEutSXp5L,1339183#zGDxW66iiiXWs8652Qj,-13574412.2600
1984,377,-9961046,-10334088,10700509,-2339202.9200,7657687,14804253#XArAO6hMOes,-2623662.14,12725231#BeGW1yCOAJULcAJCvEc,19146686#XkNtJdepqR68WkZEBuT,5425674.0300
1985,2392,-11739087,-6781216,11830429,-5217765.5400,-10370484,1477258#eYa9LKA8anx,-6500049.54,3921792#u67NtDDNSXqbiKnklpU,8003785#WEMmThIuv3Cd5y81I4o,-4718073.8500
1986,1842,-11132225,19365349,-16043103,-2846069.1300,11503262,12916000#jICRrj0L1nh,6334397.09,819059#2Gkj5iidytwQeiTEdwV,7783665#iwmz3Z7R886aks3xMKP,5259670.5200
1987,43,-8847233,16502675,-18078809,1547955.9900,16552557,18996633#K7IaRyY0MIW,-14874429.25,18387172#DKbcdMReqWp620X6IPW,17386599#rzPQimLkot8h4KSGHxk,2483606.6600
1988,1160,18933961,344880,19230242,7024581.1200,-6881474,2203405#4bST0wvz0SS,14356681.64,14314273#iociwSulKSKdeptJ331,13902892#lYFMMBtpEEVhdaHmbFg,-18694793.8400
1989,1875,13719299,-12362730,12300889,-5259694.8100,-5173904,7510597#JJTib1IhblY,3805118.05,17903291#JL36WjlHp4kDK8m1Dw0,8516895#THfcFoVobYvAjrr96SW,2009159.0100
1990,1024,15968639,12986103,-3069082,4124281.1600,10956006,15557148#KgPCVm9LV4y,670217.41,13244253#e43UsNlWgCf4J3nm5ur,13284660#YYMlb2QvZxves1EuTIM,11157738.3400
1991,207,6300833,1608874,6412049,7151122.2600,4302767,6183330#b1xwe0CadSa,18334855.68,13343709#XBWKatF0q17M0uW64ww,5390484#dlUwoJRtR75FF9MVtEk,-15430199.2900
1992,2707,-3230761,-7436103,-19239739,-1290828.0100,14451120,5276364#ptL44ZPkQCX,-4644040.23,1291744#CDPIq8xlr5328Klvt6B,12719150#hMMTbT3GIsZSPPceA4r,-8695483.8500
1993,2248,-19013480,10899113,18361968,-5219528.4200,11724807,18314505#tEo0QWxJy52,10208710.97,17665908#lzzWM8gqMzbZUzZ5USF,6632312#OFKl8rEqWGqDHNS4DFY,8188622.6400
1994,2699,-4689197,12679316,10429710,-594268.3300,3205344,3305072#2gqWoyDZuEy,-17722957.10,15591207#o8MNKYbMVwhOfEDPblO,7790779#yd5ae3QKPDQe2dUCCeI,10821883.7000
1995,2458,-9361867,19819184,-12431617,5307909.2200,-12311830,7020589#CBblA4r29Bk,-7011784.84,16518679#jQtVg2UUeyV2lNWrvCc,10960571#jPxq8CpuXIxbtIam4xv,-721774.6000
1996,2848,12870603,5925585,-6774779,5911096.6600,19144547,8335510#e9GlKfFbzja,19190598.27,12339846#e0ryfxTHNNLUc0OaJDG,17873449#Qrx6nMuwWfBRZdHlHv5,-1151070.4000
1997,1674,-11925749,-8269755,4941665,2475777.1700,19678675,4580861#YGG5IBtIOKE,-5526479.98,11755524#MaEbUVXkacvR48aKdw7,6710189#baWI8aagXWwbw24L6Ab,-14234554.1500
1998,2474,4935871,9891772,-4112970,5488454.3500,-991018,14775600#s5S4S8GPiRK,-13721825.19,2520192#qqg3Ppvu8Nzd5hprriu,17250033#wkb0bwelBsQyEtTgQ5g,9988555.6700
1999,2556,-7410267,8247022,15340619,6350950.6400,14708671,8121529#6VtKT5nomQv,-19609533.47,5359053#LMgcrCV87EY9yWaGbav,15743569#qwEySHcmLjLMgJCiI0b,-18546527.0900
2000,1275,-18359201,338968,-13898645,-6036197.7100,-332401,16398521#ODq7bXavYTm,-907751.52,14847312#0wUgcKv6ANszU0OOj1Q,10431563#wdAsv6Y0nvwmlp5C19f,-10841120.5700
2001,469,14669570,-6744142,16741463,-5524118.0500,5897033,10311139#TXitL9R38Xy,6135720.32,3135816#t4lU0vystStY3ruYgxV,8640283#7evAckgjfZyqfbXfHAT,4503592.2300
2002,654,17244567,-14829956,-8879517,6801128.4300,16217481,18581722#2NvdSIPf6os,-1651048.65,14949632#YpT9nlKV1uU4WJ74wNg,16105521#7L3mezEvWeIunIonsgB,4340123.1400
2003,518,-15860412,6860227,5083664,-78079.2100,2916676,9102678#MpPuPg4vU0f,-2629764.93,1033930#EbbU6X729XuYclmzH4P,12716786#Z5JC8pEKUkMPaVrtdQi,-16749158.9200
2004,345,16375684,14854819,-5908992,6866718.7600,-6489319,6462804#Gwo161kOtGn,4773515.62,18708882#GNKfDXN6cujWCxHTppc,3873243#ZamDjiTFEhhHfH9gxtP,-6231909.5700
2005,2923,7252026,-7003597,-9100775,-5951776.1200,7843319,12253256#lZL8x7ZnQXC,17412442.53,6256930#EbbU6X729XuYclmzH4P,17817941#ECBX0lqWLeI6tHjUE0W,18006825.9900
2006,2795,6136432,10625826,15117691,-5871225.5500,-8182857,813639#9XuI3cOefrM,14568188.73,12819466#MmhiKzb8liSycinnLg8,17559711#mSiUAFxuQ8TmFhRyiEE,19234464.3000
2007,668,-10584860,-3307074,-15046997,3264364.1500,-1868809,19707690#cBcsDEFgy4g,-14881257.21,9826115#819F0NUgzxavHBMCm7w,11025988#a5B1ZTj1Ry7Vi67wIKs,13778166.7200
2008,1508,13709740,5257437,-5954997,-2215328.8900,19455761,2867916#eFOyIFt5dVl,11974080.01,9191694#nGJENscD5ZABG7hF9Xe,1268524#njg0aa1nTKjyRxJBI5C,9227196.9400
2009,976,-4116798,-16742173,-16131241,-1677471.8600,-10072819,10115673#Y9Mn4Xrdhkk,5198776.66,1214405#H6yPexxkiHAVz52ObUI,17535193#MMXhJxI7HfNrRrY22tp,6340576.0900
2010,2364,19213622,-17987392,-10540055,3934616.0400,3699737,2402202#787BTl7bJHb,19707315.62,13054801#T8gn4OfaIuQnuVKcgTm,14345229#9ONW68enhFRglR8PC7L,-9841487.2100
2011,3209,3008013,18185996,-8748922,2320467.3800,12359932,16879344#L0mE1YYDscv,-2509195.62,16080322#mJqg7fmwtzgYKKPe2Mr,13509642#EEogRZ0Laqpzje1owOn,12191048.9300
2012,382,16504121,-8925401,-4926561,-4656674.5400,-2908981,2648377#ImqO8sYlPTM,-8717843.16,7378343#HZoht1YyTHKigeU38vf,3547412#9TmIwUH2brRrzjgnaj7,-10421129.5900
2013,1585,-16970364,2312455,9297009,6914447.2500,-8879631,9687766#580xqPpAz5R,10435611.99,7496904#sDTMMKgLV65WY2LiEo1,2193229#9ONW68enhFRglR8PC7L,-1662765.5400
2014,447,-1530400,11306283,-4892287,537820.9900,-4125768,8351338#FZ72Tfel88U,13027280.91,19643678#lQTc00CoWNSiCiEOv4S,12677868#HXFRWvAmQ223GhB6LCE,6724342.7300
2015,3076,11651307,6720410,-6844807,2900327.0400,-10815187,1693225#ohwhzfVAvMR,-10643652.59,257240#JYitmp6EHobSPqTBfLK,18112836#M2biDpw0P04flNXRQeb,10291398.2700
2016,354,4790909,9163382,-2742162,557276.1700,5257728,2446623#rS4a1if8dFj,17119420.96,6091360#TPxWlRHnmoferCa4B3B,19597915#igKeuT2NjGh6NXF4woN,-13845420.5400
2017,998,11725847,-11652809,-19911688,3960368.7900,-15578591,8370031#L0PbH6rkn0f,-271078.25,13732181#jEBPQLmpAKYK9ZbKVIU,6280204#3jMYg4FgKRAiJKaBH7T,-10741347.0500
2018,1987,11832629,2224571,18787413,-6325030.6800,-14970151,6065407#VY224b9LolG,-3140728.70,19347328#mqdRhRJoaIAHMYyaWfz,11016967#Ehvi2IXwedYNEWJFMoO,13725633.6000
2019,2023,14178732,-4741324,5879538,-4256902.0900,-5313308,9474730#stfob384O0x,-5715988.92,798258#LfQMDYh5UjJTjrlZ6eR,1516645#XToL1YzdoUcrbEQXbro,-3728010.2700
2020,231,1714945,-16116974,5465262,5866340.6600,-5399786,10639245#eEGzh5ywWBB,-7902460.03,12006850#6qI3h6kjfkgcTWE677r,4284779#yd5ae3QKPDQe2dUCCeI,-9599442.6900
2021,2858,-8737982,-5920871,-7796127,3201936.5500,19910759,7051523#C0MhAKygqQv,-11991898.55,20060515#TbOw0UpKrbPpMqDmztO,9165692#80SaDkq0Id2Z2Yy1kOQ,-2567495.6700
2022,990,10145389,4273340,-18295917,-6009597.1000,-911713,14357948#PR8hVADJLUW,13496766.88,1915522#feEtvwGVhCCUvW6I9LT,17529104#2uQURRbMQriAf0YteP2,-15579641.1600
2023,184,-17450036,-8090873,10177754,121681.4300,19245876,16458262#BTW5oq9daPg,-7769304.95,6694938#uMevmd6E6Y9MZTUEaUJ,5225558#UZuhNO1v5YSg6PCx11P,-16354260.1100
2024,121,-1879737,551503,-3719549,-3540419.4600,13116750,14213#IKA5iSm4mQ3,7400697.35,1127032#O6oTz85wpJizYzav4sX,15997714#Ulrvu24L7CodjZTjY60,-11068067.8000
2025,1541,16951382,3698213,16240882,664369.3700,-7378417,18312161#RU0l3LUnNgL,11728128.66,247819#68RsnK4jlSlWTD8qYcE,8483915#igKeuT2NjGh6NXF4woN,-19045934.3400
2026,890,13662357,3169905,-6918407,4552291.0400,12053796,14841164#twY8vFvSyAS,18796621.23,323120#Tkd8ppKHsZPAusOtSo4,9453280#JLO5r1zvmFQY7PY8ew0,-7050407.4900
2027,2528,-5263880,-9647958,-20152630,4808367.5600,2979934,10409955#KgVW5Wl2S90,-16488955.83,11440456#QRYdHP0GUjpLqTUYnAT,20143137#ijQ0F1xBEhijxGkrSpO,-19757136.8600
2028,3172,10471456,12156145,3047203,3354776.5500,19934682,9177546#Lak86ksEq0V,10415258.67,2201998#28jj5mZVSGITFzGisBi,15657875#NbmVUvCk8f8b72PmyB4,407056.3500
2029,2815,6769727,6716786,-4434611,6902086.5300,19698259,16530128#kbDApRfBZqY,256711.30,16262297#LnFgtF7nQQhhxZsspEp,229241#5Tl1nQlyAVXvOasdfRa,17558046.1700
2030,99,19338295,-742398,17049451,4897173.4000,-57508,17239254#CGGBY9TMitO,-1584376.63,13942679#jQtVg2UUeyV2lNWrvCc,5873996#36eazMpIvNbxk6N5481,2420949.0000
2031,166,12367893,336715,-5260414,-4069390.1400,6667997,2529435#bxqmdu7kghT,-11050715.10,11948906#Wr4dXVYTCA5Nf6pcCah,9427715#qB53Di0gUoRexFP7eOE,-1720358.2100
2032,1817,16148669,4111276,-1028375,-5123450.9400,14120685,1155162#ZWsGYJAyipA,-7654491.03,18895309#jAiF0XvGCQs9JDqm9EE,17816629#lWIZUV4gpcOpbCG70Qx,6639456.8300
2033,2731,19455226,-11216619,-13697893,-2314268.3100,-11336612,1952627#cxA0eh0ZV1r,-10420921.14,16263349#vycvYhyXZfuEtYlLcrx,1372875#NbmVUvCk8f8b72PmyB4,-13916930.7600
2034,2027,-10212054,-10594538,10970034,-2398121.9200,7850862,15177258#eYa9LKA8anx,-2689613.64,13045676#CTEZL0bflPqknTcLd9A,19628979#aGPhGhNxvtow2bL9qjP,5562253.5300
2035,517,-12034564,-6951791,12128204,-5349039.0400,-10631772,1514250#oPT37EAJS3h,-6663790.04,4020373#KDvP77RtBKyMboLSE59,8205305#zuXIL4V63RRfkcEStuH,-4836791.3500
2036,2792,-11412705,19852762,-16447116,-2917613.6300,11792887,13241039#ujEZcYNq6i5,6494105.59,839613#LhgQj5kxxlC9wCLrNm2,7979561#EmF0m22qPSdEAw1doLx,5392146.0200
2037,1406,-9070080,16917850,-18533615,1587071.9900,16969157,19474590#eFtPl1n11vJ,-15248912.75,18849745#5NrgCj20jlts3A0JhNz,17824088#weiKlgEO4oIi5oqxtAh,2545886.1600
2038,2535,19410322,353330,19713867,7201434.1200,-7054574,2258582#C4dw6FrofRR,14717795.64,14674211#1vU70JPd29ZlIkc603c,14252501#Qw0l6MU3h3HSR67u4E0,-19165188.8400
2039,2450,14064015,-12673564,12610264,-5391911.3100,-5304026,7699216#pDnb4RSPECP,3900948.55,18353216#itbkmscKb3oZVmVlvUg,8730818#alNkTDcJ9vqzUyUFk2D,2059684.0100
2040,1949,16370015,13312503,-3146232,4227974.1600,11231329,15947786#oBori4sLZ3V,686923.91,13576898#dzJbYNLlJghBDxoIzTC,13618264#mWd2D8oTSvMajGkIqmY,11437976.8400
2041,332,6459086,1649511,6573308,7330853.7600,4410755,6338512#TPCzs1FnCZ7,18795358.68,13678748#TbtNgTkklxnkgK8qGg8,5525626#GfbDCV9Rul8gC1SuY1d,-15817575.7900
2042,2657,-3311865,-7622878,-19722664,-1323365.0100,14813604,5408696#BfmGibnckcY,-4760719.73,1324130#DAq5ciuhLNdYZ4ufIL5,13038259#lGrUBkI60Fqo9AZI5Fu,-8913643.8500
2043,485,-19490285,11172763,18822639,-5350485.9200,12018975,18773820#OjSWQ3Gh0GA,10464763.47,18109057#EfOe16UGXbJxY79vEpy,6798511#wvOtCOXVHQsCcUxrVEt,8394103.6400
2044,2824,-4806900,12997291,10691198,-609028.3300,3285719,3387806#2giTchSHzG7,-18167309.60,15982135#eyTKnmy1e6gJ12mOJaG,7985923#Tm0m9cY7M6VKMnB3Yp2,11093425.2000
2045,1658,-9596436,20316084,-12742967,5440812.2200,-12620621,7196374#3HdXw3jEsgY,-7187291.34,16932490#G6jANL001CuSECFQwoN,11235052#171xL7AD9wAJLUSy72o,-739731.6000
2046,623,13192779,6073885,-6944242,6059249.6600,19624216,8544211#PccwIvUnSuW,19671271.77,12648834#35GcbHe9jxanUG1jrde,18320956#ypiZJtNMHwkUmF0bdsw,-1180024.4000
2047,1574,-12224434,-8476748,5065174,2537557.6700,20171271,4695383#lBKXz9JtbDr,-5664622.48,12049751#nrLmNm3bv0S0mJXEhRc,6878052#171xL7AD9wAJLUSy72o,-14591136.1500
2048,1124,5059149,10139188,-4216045,5626021.3500,-1015868,15145284#CtJJLqsAjZC,-14065175.19,2583260#2XkSfERoPYwSkisv9rE,17681526#XjHB4esvgQGQijYz7Vh,10238458.6700
2049,2056,-7595550,8453522,15724119,6510016.1400,15076333,8324453#2tDC6CHE7Dh,-20100077.47,5492931#0P17r4ghPrUMkAPbYFe,16137140#tYa0ODr270HAjYmhsAE,-19010481.5900
2050,250,-18818178,347418,-14246333,-6186960.2100,-340717,16808275#yIvUCI20ZxB,-930452.02,15218331#mS6CIHn2o4W447ALiAx,10692143#gD7cj3xjEnGkEciI1Y8,-11112041.0700
2051,1194,15036019,-6912717,17160013,-5662303.0500,6044608,10568626#g56BCNzNu9M,6288963.32,3214079#tyzQJZQQDc5PyM7VzIb,8856027#axyd74OnEwzVU0uxrAh,4616106.7300
2052,1854,17675320,-15200552,-9101136,6970952.4300,16622406,19045677#XWRDCyOFJ4o,-1692222.65,15322932#uf4hic3IdBETho0fxD4,16507631#iQJDYBXP6hCqrCiZ5Zm,4448533.6400
2053,2493,-16256336,7031682,5210627,-79803.2100,2989289,9329775#8b5DF3bw6As,-2695325.93,1059543#4dfRSGkY4F9KqR9A5Xy,13034113#1gXCW2kp6KFUabhjlzP,-17167323.4200
2054,2395,16784334,15225290,-6056242,7037890.7600,-6651383,6624051#AkwN2WFfNrl,4892730.62,19175423#dNDroxYjhRtNDv0AlQA,3969693#nxHEKMHxpnviQ0xU6Fs,-6387147.5700
2055,439,7433007,-7178109,-9327875,-6099976.1200,8039137,12558690#cBcsDEFgy4g,17846711.53,6412900#FfxBJHoKzu4NrKR0xZV,18262066#d4LjgZOzAGEszSjuqjY,18456003.9900
2056,695,6289410,10890626,15494522,-6017471.5500,-8386750,833704#g64fgtu06t7,14931101.23,13138772#226eh1kLHB0Nm3MR7p0,17997345#9h9FDBlDbfwWkDmozhq,19713722.3000
2057,1868,-10848580,-3389237,-15421772,3345754.1500,-1915122,20198454#IOTREFHReYw,-15251762.71,10070701#4dPIWOtZt27VZKWhc8p,11300570#KG8Kz0fKpIjMhQZxQg1,14121348.7200
2058,558,14051089,5388187,-6103374,-2270620.3900,19940211,2939123#Gp5S1J1baJC,12272034.51,9420453#g3VNUr8uFKDWqwR7UGY,1299900#vitOGiyQLLUiySMnE19,9456853.4400
2059,1101,-4219060,-17158848,-16532504,-1719120.3600,-10323357,10367332#uZ83cjZRxek,5328388.66,1244600#MoczMzG0upfPvlwo27A,17971506#wS0STxC8TrDFxJ9BfE8,6498527.5900
2060,2739,19691604,-18435067,-10802105,4032708.0400,3791674,2461884#aAkMS7GKU4W,20197589.62,13379436#tWPwsekS6IKP1cVU6lM,14701947#KWltPJ7ClBKhOa1P7oE,-10086165.7100
2061,1659,3082645,18638046,-8966422,2378397.3800,12667457,17298877#3yteRnQSzza,-2571599.12,16479890#8n0KsRcZdH7tfP55xaE,13845443#KSpEyRnmvVFq6kyhNlG,12494391.9300
2062,1738,16914031,-9147001,-5048886,-4772527.5400,-2981350,2714182#lCEteXuXw7T,-8934336.16,7561646#hEICjj7RsmJOaymRAFc,3635467#opTkb88BVq6o22tdRN0,-10679977.0900
2063,2897,-17391695,2369967,9527809,7086258.2500,-9100181,9928317#HwPP8QAAbit,10694736.99,7682971#kJvTmCQGxWoc5HNEh4g,2247498#VCzEy43qlTD1y3fegen,-1704003.0400
2064,2047,-1568245,11586808,-5013687,551164.9900,-4228193,8558600#s5S4S8GPiRK,13350496.91,20131258#LfQMDYh5UjJTjrlZ6eR,12992435#lbfYp3hP1VWlI6qBVwC,6891380.2300
2065,1751,11940333,6887185,-7014632,2972447.5400,-11083312,1735228#5oFnQ5RQH0D,-10907695.59,263479#CGIw4NmiPRlgirBijGd,18562181#JuCOCl8OrzRLxlVtMbr,10546982.7700
2066,1541,4909917,9390432,-2810237,571157.6700,5388190,2507173#BY0SCxGuJAi,17544030.96,6242327#DzG19ZvQx0XKRvA2FzI,20083881#oKqF5rjDl8CW1bZgdMb,-14188842.0400
2067,1411,12016407,-11941434,-20405424,4058535.2900,-15964950,8577462#OMocMKY5qe7,-277911.75,14072583#5td2sbUeLkKtFclqsPR,6435679#gXR5BbU0HEkC99h50sU,-11007537.5500
2068,99,12125898,2279771,19252976,-6481699.1800,-15341088,6215463#FfLZlPUbSqR,-3218413.20,19826453#g3VNUr8uFKDWqwR7UGY,11289738#4BUTo5txcVW6dzC2Qs9,14065572.1000
2069,1348,14529737,-4858624,6025113,-4362156.0900,-5444652,9709316#It9b2wzN4JN,-5857659.92,817796#LdDfUgcD35Mgw8rwHrt,1554078#W46vMKsE5XYoSksjwmK,-3820535.7700
2070,3015,1757402,-16516062,5600455,6011333.1600,-5533661,10902532#y4f1UiSIxIS,-8098045.53,12304013#d2msHlM08OvfJroqz6r,4390720#cQ09hSAeCAL1Keu8qPx,-9837298.6900
2071,1776,-8954049,-6067383,-7989190,3280998.0500,20403596,7225944#W3HdA5TjIjc,-12288369.05,20556795#0IfpEaIMDgSJmUdLM0r,9392412#9TmIwUH2brRrzjgnaj7,-2630999.1700
2072,1765,10396141,4379030,-18748142,-6158272.6000,-934488,14712933#pTgCkmlyVx8,13830490.88,1962804#qIzjfksREriKGsqx3Np,17962396#YONMpJ3OBZdEc40DbbY,-15964903.6600
2073,2196,-17881505,-8290848,10429154,124458.9300,19721338,16864842#rA281NjuuwT,-7961396.95,6860241#IsNrP08YDMBdi56in7t,5354661#llTRzVne5mulGS6II8K,-16758357.6100
2074,2158,-1926212,565028,-3811652,-3628057.9600,13440850,14552#ywvh9rbF3PZ,7583279.35,1154747#lTx3LHH3NWGkJOi3kfi,16392699#0XWdpYFz8Bjg1BiPT5Q,-11341673.3000
2075,1441,17369825,3789688,16641719,680990.3700,-7560660,18764311#cjul2YvWDrc,12017754.66,253708#QnF8P08MhWiX8Ds5QGS,8693349#NZuOYdbLURVku0nPLGP,-19516161.3400
2076,3140,13999701,3248055,-7089007,4664519.5400,12351346,15207251#pdT6YsBVSy1,19260740.73,330961#GoYIguI2QyjNMjBVJO4,9686463#YTOny7HdOeB7tPNDA5P,-7224251.9900
2077,3228,-5393569,-9885746,-20649930,4926913.0600,3053647,10666688#pdAtqk34kyU,-16895501.33,11722453#g3VNUr8uFKDWqwR7UGY,20639826#ZiFBUFoKWNlXoLgDYzD,-20244387.8600
2078,822,10729855,12455726,3122503,3437454.5500,20426132,9403699#9imloOaaDC8,10672148.67,2256260#2XkSfERoPYwSkisv9rE,16043743#5rBdlND5uURmRrr7lhk,416987.3500
2079,1271,6936510,6882461,-4543786,7072327.0300,20183584,16937338#FZ72Tfel88U,262959.30,16663027#q5VYn2mS90toA8Jpdpz,234863#wSQytug75XYRgGmpstF,17990961.6700
2080,1611,19814838,-760498,17469414,5017656.9000,-59036,17663756#XIS7LVhctXp,-1623627.63,14285998#28jj5mZVSGITFzGisBi,6018556#aa9bxYMfbQpqSqN7z1z,2480428.0000
2081,1741,12672377,344915,-5390039,-4169484.6400,6832136,2591650#k0NQQ7W3pwq,-11322854.60,12242867#Lr6VAnZPhKb5Igpv1hc,9659727#dasXbwdc6Zo6EaddWDA,-1762883.2100
2082,2029,16546167,4212435,-1053853,-5249363.9400,14468260,1183511#dYo3DcfG7J4,-7842675.03,19360195#JwSdS5s2KVdnDKXhUye,18254944#c51FNDe8wwPcw8DleMs,6802867.8300
2083,456,19933921,-11492444,-14034909,-2371284.3100,-11615362,2000447#GutUAHnPGRB,-10677184.64,16663212#V9vG3m8ioowK61J5IKB,1406567#s9AnHFiFqSNpjIYTVjf,-14259449.2600
2084,402,-10463062,-10854988,11239559,-2457040.9200,8044037,15550263#7SAvjc7rJEP,-2755565.14,13366120#Tkd8ppKHsZPAusOtSo4,20111273#qDf8e4PT1lBzgyzLjni,5698833.0300
2085,1917,-12330042,-7122366,12425979,-5480312.5400,-10893059,1551242#2SV2V84xnds,-6827530.54,4118954#RDWBzmue1qjyErJvR0h,8406824#IuoZFp5IJCK3A1xGD0e,-4955508.8500
2086,467,-11693185,20340174,-16851128,-2989158.1300,12082512,13566078#R3wt4mG1ZUf,6653814.09,860168#Tn26KwEYWNawcx9ChP1,8175457#AcW65NQ12NeJb397HN3,5524621.5200
2087,2768,-9292928,17333025,-18988421,1626187.9900,17385757,19952547#PPygmOEKgtO,-15623396.25,19312318#AuwVzNvbj6hEqKv4Bo4,18261576#cSoyPydPWpwSZG5zxNx,2608165.6600
2088,635,19886684,361780,20197492,7378287.1200,-7227674,2313760#jtK2vomi5Lj,15078909.64,15034150#z8aiJWHwTuxpAUEbQuz,14602110#OCKBYKnbAS9QOX6M2Pi,-19635583.8400
2089,3025,14408731,-12984398,12919639,-5524127.8100,-5434147,7887836#2WdbjJDsSbm,3996779.05,18803140#lTwiv4LnpqvFJlcmPUf,8944741#DOBYycR5ooKBuOQmfY5,2110209.0100
2090,2874,16771391,13638903,-3223382,4331667.1600,11506652,16338424#2FGGBt7el3d,703630.41,13909543#4dfRSGkY4F9KqR9A5Xy,13951869#z3E7cd16zTb8eHck6JT,11718215.3400
2091,457,6617339,1690149,6734567,7510585.2600,4518742,6493693#ZeaYotyTjzb,19255861.68,14013786#pdQGrCYncOvMTEHwesE,5660768#KysA2OezSENNEXRm9LI,-16204952.2900
2092,2607,-3392969,-7809653,-20205589,-1355902.0100,15176088,5541028#GAPEgoupQf0,-4877399.23,1356516#qeAqGPkeVWSx2zprFdd,13357368#ee4WulbPaAsaRYXRAp3,-9131803.8500
2093,1998,-19967091,11446413,19283311,-5481443.4200,12313142,19233134#HPShkUTKWcX,10720815.97,18552206#Vr9UVjWu8rzdeXRW5pg,6964710#BgjidZmjH2hArbOO3c0,8599584.6400
2094,2949,-4924603,13315266,10952685,-623788.3300,3366094,3470540#1s7kA2B5FAD,-18611662.10,16373062#yNSulmxa1s4xD85onzO,8181066#d4LjgZOzAGEszSjuqjY,11364966.7000
2095,858,-9831004,20812984,-13054317,5573715.2200,-12929411,7372159#Mlbz75sr2ho,-7362797.84,17346301#HhyRpQIzVAe0J3q2Gan,11509533#6FSKVbSg8xVemvNeiZj,-757688.6000
2096,1673,13514955,6222185,-7113704,6207402.6600,20103884,8752912#Hu5od5Zr94k,20151945.27,12957823#eBO4dCfy3cUJ3KD5fQY,18768463#YTOny7HdOeB7tPNDA5P,-1208978.4000
2097,1474,-12523119,-8683742,5188683,2599338.1700,20663868,4809904#xBY02kyMALh,-5802764.98,12343979#msQ7kOVQUt7OswPqjfU,7045915#igKeuT2NjGh6NXF4woN,-14947718.1500
2098,3049,5182426,10386603,-4319120,5763588.3500,-1040718,15514968#VUgbllm6Gqt,-14408525.19,2646327#DzG19ZvQx0XKRvA2FzI,18113020#hlD84s5J9kUIhbHuGi3,10488361.6700
2099,1556,-7780834,8660022,16107619,6669081.6400,15443996,8527377#ImqO8sYlPTM,-20590621.47,5626808#2mlbwYAMij2yPpqObNx,16530712#CDf78YWuYPn54NlkAZF,-19474436.0900
