2036,1043,15714444,14600045#L9DF1rJ7w7zeqn,-29611.28,17697925,10082623#FdPtLA865S8m,2015-04-07 09:56:02.000
2037,1015,-16001356,17673477#lUbkVt8Wt1f4ow,-38877.86,-4849174,10120754#Y9Doa0tdmNfI,2017-02-23 13:42:03.000
2038,245,-4374673,6232219#Jd2QtoTaypxu8L,32434.21,-5349042,3617383#XPMwSipojEq4,2018-10-15 11:08:31.000
2039,1041,-13964373,3089494#e1ChdCS2mww3Sb,-7120.09,-3700438,12553661#hApWdAmiCaDG,2014-03-20 21:01:48.000
2040,1108,17120658,20288166#Whj4nq1FxG2f5v,-51627.02,-7175890,9558602#ikDhtf7qiMl0,2016-01-22 15:33:32.000
2041,201,8577343,13104729#ir5zVbZX4bb9SW,5805.95,7411767,7267887#Pn0euYB5GQOh,2015-11-21 02:08:38.000
2042,1458,1857235,492068#9uMVnPQ5r3vs6F,44281.53,-5423815,12355776#h0lgiRw10soE,2019-05-07 06:53:35.000
2043,468,-6229094,14163749#GkWF2onmuV4R1j,50745.70,1204021,739927#neKTkFfQF0lX,2017-05-02 08:42:50.000
2044,912,6031356,6072796#U7HQgAzRVwCQUJ,15131.15,11769320,4310561#S8gGBjzBaqJX,2014-03-30 16:03:07.000
2045,456,3714773,1512813#9KkpMs8Vxj4Yu3,-8113.38,-20433249,475937#LbqGZSDY0nMe,2017-12-24 03:11:12.000
2046,1720,-6707465,16486287#db6YU0jUdtOkpD,17244.61,-4236229,13081600#yzoe1ZP00RNZ,2018-01-08 13:54:22.000
2047,171,19842059,18034910#UtDwSh0TqTy8X7,-35308.37,8651477,7792180#SPZFry5bwyrt,2020-01-27 18:59:39.000
2048,579,15975249,12926482#EYIr4qLhX7KdpV,-7399.83,9507526,10738544#V159R9HfYNBw,2016-07-24 05:46:19.000
2049,1612,-10334523,3003761#SSHOT5UTmSRRC3,37.23,-10564834,10193367#ZtHRB7qF4897,2014-10-28 01:27:48.000
2050,199,-9752920,11074633#vz08JfE1Dnrtwx,-51143.03,-7685562,14757374#BdunUtuSxquF,2016-08-12 14:20:31.000
2051,811,19826202,18825609#sXXPp2zIEiAPHu,-19974.66,-18089125,13321687#SceCCKW6ndBF,2019-02-16 03:17:42.000
2052,1233,185669,6009200#tKXTEbrgrsSk5L,-34601.46,-132898,4319225#Ewyv48yywUcG,2017-06-04 05:42:05.000
2053,571,-20166809,18117239#cU9PQD6qz2ukMA,61112.36,-4483862,16898193#uG1BUBDRECck,2017-09-27 12:06:40.000
2054,1210,16209359,11177656#Q4X522DqaaDAqe,10695.82,-12945755,9329808#T3gb8sANzY0u,2014-12-22 14:51:59.000
2055,382,-19371905,20041594#fNNEvOEVFAaS5P,37087.68,-19363387,9024462#0BL7Y3bpaNmj,2015-08-05 20:41:23.000
2056,960,-11081713,6835464#iGRAf4cBbczswE,45226.76,-5933376,8035365#GWu9w91XQ7K6,2019-02-20 13:58:10.000
2057,650,-12302704,9093890#JSxJuawFjwW9RH,61602.99,-11100449,7298502#CM1P2iaJ1so3,2017-02-12 10:25:51.000
2058,561,-12128162,8011927#YgvXfoyDXMKCyG,43590.62,-12318116,13270932#gNsnHZQS5J9e,2014-07-06 14:01:37.000
2059,540,-11174115,7247178#PcCItCfCrJqmtK,-30720.46,-7298466,1882521#amrZNU4CNplX,2019-10-26 06:28:14.000
2060,505,-18715453,16429788#ifsVv7iaCyYyEI,-13045.19,-4418151,9415377#nCxK6AlxdcL4,2019-09-25 17:00:15.000
2061,399,-6037166,17000765#1RS7KX0c6ipMaU,5029.55,41730,16657731#PJYrW1mP7Xvc,2017-07-19 02:07:50.000
2062,1623,-6187923,11907644#dHFzuZaMs0FZui,-34820.86,-19143883,13661302#mnus34V3YmtV,2016-07-21 14:14:30.000
2063,1126,-13578885,15880212#y39fllEf190roN,35929.19,-12203491,15298524#Ap96Fpprbvm2,2016-11-02 01:01:45.000
2064,1668,1636125,9643242#hBdzF4lxURLX9B,-21537.88,5712551,14718234#AvMdLYdOXrCk,2015-10-20 07:44:23.000
2065,463,-13077408,16352516#SL1UHgb12uHRKv,-37011.32,9699527,4695949#cqOxWKB47xM8,2017-12-21 07:32:15.000
2066,1745,-20051920,11556318#JifxXh0WaABZkr,-49128.92,-663807,10884511#gLQHaGZgL529,2014-08-28 05:29:38.000
2067,502,5840731,7110492#MoiU5Iuj7p3HFL,-16815.98,18066049,784488#Lpvx2TlVSH2e,2019-04-04 02:32:31.000
2068,326,14354134,13475221#37QEBIalna4jEF,54072.26,1942247,9401659#AsgX4KPa59T1,2014-11-15 03:58:07.000
2069,1517,-6762852,17909510#xTFEpnB9IdbsVQ,-60000.71,-13706619,19686317#cqrV9lAr3Ghm,2019-02-10 11:25:33.000
2070,1693,5282954,12911745#ALMezOahCPsQlA,-14326.78,-3783260,15670365#GWu9w91XQ7K6,2018-10-07 12:21:34.000
2071,105,-3160353,11591948#2dLzWDGMVjcnvb,-52817.57,13277842,16879600#yzoe1ZP00RNZ,2020-01-27 06:37:20.000
2072,958,16299225,403231#F7UihnqY54uqa1,-33863.69,7311218,6198869#xALKY0l0ag1I,2020-01-25 20:50:32.000
2073,1496,-249657,10937795#gVvYs8HSU8sL9D,-58886.00,13111891,12174312#GZhXn4xvrnI7,2016-01-05 21:39:54.000
2074,32,10801259,7393018#VTCiTlie9fCmS1,32638.96,3974150,19072395#GhYXUFPEUxVE,2018-04-02 13:00:59.000
2075,659,15734426,15939841#48helnlqQYDRgS,33829.69,-9468409,13705333#qGvtAN39Adbp,2016-08-27 09:49:53.000
2076,280,2886793,9296211#WqEHz6LTZ1aMF6,-32971.66,-17611806,1739418#7OkGyo3a9BAw,2017-06-05 12:22:20.000
2077,832,-12701144,10033220#BuLuCmo8w8cw13,56358.90,-1724330,6488854#V8n2K6BQPE61,2018-09-01 21:16:46.000
2078,1486,10404302,18676778#HScjU5VF0CXGlH,3032.60,3659863,16662583#FPI9DlE9tQRW,2018-10-18 05:40:19.000
2079,1624,-2175099,740987#ExkumInjyfrxKK,43726.93,-12079435,11824302#mnus34V3YmtV,2015-03-12 16:04:50.000
2080,479,-709136,16760119#g7iA7cc2v9Z3FJ,53429.14,2064903,8113617#3blo9Y3IxfdS,2019-12-10 01:45:25.000
2081,389,8425988,11089769#KcPnFPihyecSlZ,-21298.23,-4882131,1018019#0dDiniHboytQ,2017-02-09 08:18:21.000
2082,330,12085523,13717505#wm10kXV3po3pGL,-57367.18,-7437247,8143930#mJCVmIcZUQna,2015-05-01 07:15:35.000
2083,308,-2507913,13088587#2sdvDk0ZR7JE3t,31362.02,12309568,14200133#qg8zi1x3zkKA,2016-02-08 02:23:49.000
2084,1502,8589798,12117086#bn1YhAfx5A10ui,15247.95,14859094,15913260#KbXMEa6rzrSU,2016-03-15 08:02:16.000
2085,1600,-18455018,12630590#b4Ss77han6fAnR,-12071.41,-15133393,5831951#bEbfgMRKwq8T,2015-10-24 16:08:30.000
2086,1231,16100294,14958376#phppyuav6aHBcl,-30365.28,18132625,10330199#ylyfVBHBahWh,2015-07-16 02:06:30.000
2087,1740,-16394129,18107132#QVrUeEOirvm1mL,-39866.36,-4968199,10369160#CVWy8gmQNwVV,2017-04-26 07:02:19.000
2088,565,-4482189,6384981#VCGP4kRTpEjK1G,33216.71,-5480505,3705920#Vz6C81uXmQDS,2018-11-13 02:14:56.000
2089,1274,-14306984,3165120#IWmqXPmq8lLggd,-7404.09,-3791338,12861390#Yr5mfTNpb6Kr,2014-07-20 02:04:47.000
2090,1733,17540183,20785201#ium4bQWkg6tXyn,-52970.52,-7351565,9792826#LloY7NaJX0ia,2016-04-15 15:48:13.000
2091,1182,8787618,13425542#ZgZ7BqQCPBF1qt,5827.95,7593267,7445829#NcILWeBIL1wU,2016-02-16 16:02:27.000
2092,298,1902491,503933#jqH3z0xh1uC3oY,45378.03,-5556519,12658221#8O8ICJ1BGjju,2019-05-24 16:59:27.000
2093,463,-6381744,14510277#dXp9nexBXbpbkv,52047.70,1233684,757947#S869kHAjph5w,2017-06-29 17:21:31.000
2094,952,6178906,6221118#6QJO4jXmESiFZk,15464.15,12057343,4415984#oQ7OY8lC0IBS,2014-07-30 00:13:00.000
2095,1381,3805498,1549791#N0jbXifGVQjN2a,-8246.88,-20932999,487428#1afhNm2nc9vR,2018-02-07 11:11:41.000
2096,593,-6871165,16888935#Sdm8DxmWhnPZ88,17565.61,-4339742,13401198#RRfYtx3Pq8Lw,2018-02-22 02:25:09.000
2097,621,20326771,18475415#Q12fr5WLxSLfYz,-36280.87,8862602,7982491#1jLk2BB2hMgP,2020-01-30 11:02:55.000
2098,324,16365174,13241836#MVc2nrkWfW6ic3,-7649.33,9739864,11000708#K877NwfBWDCA,2016-10-06 17:22:16.000
2099,1187,-10586579,3076950#8ltEGwVpLLPGgL,40.33,-10822621,10441904#DGV5t3sCL2RB,2015-02-15 05:34:05.000
2100,313,-9990970,11344564#nm8scF9XdTv9kZ,-52475.03,-7873162,15117237#6pypvkPm9POP,2016-10-25 03:53:00.000
2101,1031,20309745,19284465#6AguOjtu6bdNyX,-20452.16,-18529900,13646315#icTM751HYjGT,2019-03-10 05:41:17.000
2102,988,190169,6155544#9wkETsTWBq7qwp,-35443.96,-135898,4424356#tSh1WLhKXvrb,2017-07-31 08:09:02.000
2103,1483,-20657749,18558368#aBOUEIuHVNGK8t,62582.86,-4593112,17309741#HZQjUhJXIiKB,2017-11-17 04:20:15.000
2104,922,16603934,11449728#vkjPG2JCKlSI1y,10963.82,-13260780,9556855#biUOEP9irMkD,2015-04-09 06:42:43.000
2105,1251,-19843468,20529192#eXx7yrxvqCpRKo,37875.18,-19834625,9243983#X0fTguxklzjd,2015-11-08 21:01:42.000
2106,870,-11351326,7001542#ZgZ7BqQCPBF1qt,46433.26,-6077451,8230688#8NXwaNoVqVBU,2019-03-14 13:19:56.000
2107,1255,-12601804,9314894#VI4wqzRphOYXg1,63123.49,-11370261,7475699#qQAx04GyTPuV,2017-04-17 04:24:00.000
2108,471,-12422912,8206355#Xyj9Qbc784Kb64,44675.12,-12617379,13593149#BbHJFuQyaDGz,2014-11-01 07:17:47.000
2109,683,-11445377,7423042#5cLgDu3PqPUyXa,-31434.96,-7475785,1928008#ZESFdWtl0Kr4,2019-11-03 06:38:14.000
2110,735,-19169640,16828567#8lfR8o9jTE4Qf4,-13371.19,-4525301,9643731#PJYrW1mP7Xvc,2019-10-05 11:00:57.000
2111,1739,-6183807,17413030#BG2UZlG2Se4Q6a,5043.05,42867,17061813#jS0p3GCuk5YY,2017-09-12 05:26:06.000
2112,318,-6338123,12196213#XkgokdzdRtHVnn,-35626.36,-19608196,13992488#Lpvx2TlVSH2e,2016-10-05 09:55:33.000
2113,1466,-13908132,16265026#hqtra8XuyTQk81,36701.69,-12499491,15669139#leoZBuYOnHpA,2017-01-11 01:23:50.000
2114,1643,1675663,9876695#BWQbVIo7HAhG8b,-21943.38,5850951,15074757#w2b8SJuvsazP,2016-01-20 00:13:38.000
2115,403,-13394195,16748391#kr0ndrDPK7EOV9,-37913.32,9934152,4809594#VQXq9rgt2jN9,2018-02-05 20:14:50.000
2116,563,-20537445,11835934#uwcwRaJPbOTgKV,-50279.92,-679819,11147698#Nkquru3ugyYI,2014-12-22 00:23:48.000
2117,502,5981781,7282433#hDvKL2dQ4XcWcf,-17203.48,18502849,803382#vyMni3iOTvrI,2019-04-23 22:09:25.000
2118,376,14701347,13800812#m7MBndMQUCZQNY,55391.76,1989014,9628885#S2nGuju4WdLW,2015-03-06 16:44:02.000
2119,367,-6926420,18342219#Jd2QtoTaypxu8L,-61379.21,-14037987,20161887#Pn0euYB5GQOh,2019-03-05 08:33:29.000
2120,1761,5410442,13223521#DQthg30NL6NRTS,-14792.78,-3874835,16048876#L0S0DxvS8uIf,2018-11-06 15:39:43.000
2121,122,-3236668,11871724#B7742Vb3hyMX5q,-54195.57,13598404,17287063#O9FcKUNpD0WL,2020-01-30 01:09:17.000
2122,1057,16692614,412763#ETNriANr91eGtb,-34637.69,7487606,6348335#qFtkTYRub1Kc,2020-01-28 17:23:42.000
2123,1139,-255507,11201503#mbZpv8YNkUCzHp,-60269.50,13427929,12467798#ALb4BuJCu9O0,2016-04-03 01:42:53.000
2124,512,11061572,7571209#M2UTSxjHRqCbYm,33408.96,4070138,19532041#V0TKxnsNDOan,2018-05-13 15:49:33.000
2125,1120,16113779,16323761#SSHOT5UTmSRRC3,34559.69,-9696734,14035453#HiM5DRmWEMoK,2016-11-10 05:48:59.000
2126,423,2956406,9520038#4JmK11xxHVaH8D,-33750.66,-18035812,1781190#dg5E41CP2F8C,2017-08-03 03:04:21.000
2127,1743,-13006994,10274711#AHpPC0JdAigXGk,57617.90,-1765855,6644880#DLKCoXC8BJ4j,2018-10-04 07:55:33.000
2128,1665,10654477,19126044#aKTs6TsaJqfaOx,3111.60,3748107,17063371#UFNNfNTrM5QQ,2018-11-17 00:46:17.000
2129,1534,-2227574,758682#xPz8RLnAhXf6NJ,44698.93,-12370110,12108621#IPYKzMSqt5dg,2015-06-26 19:25:28.000
2130,554,-725961,17162962#xp3s6HyXBQYNVl,54746.64,2114728,8308467#naRosFcPTfMi,2019-12-15 16:09:59.000
2131,1734,8628663,11356181#V8MEvgFyMOBLIo,-21857.73,-4999549,1042390#Yr5mfTNpb6Kr,2017-04-16 01:16:54.000
2132,1085,12375823,14046880#7iGATr15Ze3Fz0,-58746.18,-7616025,8339282#b9vZiOC100Ey,2015-08-12 22:09:53.000
2133,1656,-2567913,13402698#71lAzlnlPnhywp,32032.02,12604993,14540930#mJCVmIcZUQna,2016-05-05 08:40:47.000
2134,1319,8795823,12407603#4AXktAYzjQBM9b,15578.45,15215819,16295034#WZnYNSAhGBHa,2016-06-08 14:01:36.000
2135,1105,-18897418,12933274#WgPP0ZpcPLgX1j,-12378.41,-15496418,5971654#CyMJA3v4FMD7,2016-01-26 08:30:53.000
2136,1420,16486144,15316708#H0kevrlOvLTNIR,-31119.28,18567325,10577774#8g6MlWWe1ylv,2015-10-23 18:16:57.000
2137,700,-16786902,18540787#OLtRsl7ta3fuNa,-40854.86,-5087224,10617566#Gd643Z7elo9B,2017-06-27 00:22:35.000
2138,885,-4589704,6537743#QfUDDJ6NgJmv1Q,33999.21,-5611967,3794457#b0I68qSYmi7a,2018-12-11 17:21:20.000
2139,1506,-14649594,3240745#ALMezOahCPsQlA,-7688.09,-3882238,13169120#1uqfCcUWHrs1,2014-11-18 07:07:47.000
2140,593,17959708,21282235#QuiGzjV0DGJj7N,-54314.02,-7527240,10027051#QsV3bcYyA2h7,2016-07-08 16:02:55.000
2141,398,8997893,13746355#Xyj9Qbc784Kb64,5849.95,7774767,7623771#CMJPB3P8dNYP,2016-05-14 05:56:16.000
2142,903,1947747,515798#EnaCJSSWemRRlp,46474.53,-5689224,12960667#SfChCPtgekyR,2019-06-11 03:05:18.000
2143,458,-6534394,14856805#sBr9TveSPBqmjz,53349.70,1263346,775967#EQkWQorLIVCk,2017-08-27 02:00:11.000
2144,992,6326456,6369441#9g3jJQGmRWWXdI,15797.15,12345366,4521407#I5YQ59elVIBF,2014-11-28 08:22:54.000
2145,541,3896223,1586769#KcPnFPihyecSlZ,-8380.38,-21432749,498919#4M0q7C44rvK6,2018-03-24 19:12:09.000
2146,1232,-7034865,17291583#fLd3UR0vew50A2,17886.61,-4443254,13720795#XRTTnvLcYqmy,2018-04-07 14:55:56.000
2147,1071,20811484,18915920#YIP7JgLewo2ht0,-37253.37,9073727,8172801#UeiWhuYb3DH1,2020-02-02 03:06:12.000
2148,69,16755099,13557189#EfRF6K3SfhAbSv,-7898.83,9972201,11262872#HwV8XrkQ5kao,2016-12-20 04:58:12.000
2149,762,-10838635,3150138#GC4yqUG2gmHWT8,43.43,-11080409,10690441#Pu7CBg4PCqj1,2015-06-05 09:40:22.000
2150,428,-10229020,11614495#ZYkFJycbctHzcx,-53807.03,-8060762,15477100#sWsHkLzNVG3Z,2017-01-06 17:25:29.000
2151,1251,20793289,19743321#Ksbi0V4fIDF0JZ,-20929.66,-18970675,13970942#1U6kzqQCV6vL,2019-04-01 08:04:52.000
2152,743,194669,6301888#nU3XY8uuVgzyul,-36286.46,-138898,4529487#JRiwKALHE25c,2017-09-26 10:36:00.000
2153,631,-21148690,18999497#Mk9zXHnPt3QLKF,64053.36,-4702362,17721289#jt1QwEBozarW,2018-01-06 20:33:49.000
2154,635,16998509,11721801#X9jTl2ZMa3nZXn,11231.82,-13575805,9783902#Wl9BoVmnorOQ,2015-07-25 22:33:28.000
2155,354,-20315030,21016790#ayBkOgtZfoJooO,38662.68,-20305862,9463504#Hen3ElnEjq2a,2016-02-11 21:22:01.000
2156,780,-11620938,7167621#aMzq1ssq5Jlg1h,47639.76,-6221526,8426011#EM5aVF2HlzXn,2019-04-05 12:41:42.000
2157,95,-12900904,9535897#YbxBzsodkSmxCd,64643.99,-11640074,7652896#yyoqVbURBGx8,2017-06-19 22:22:10.000
2158,381,-12717662,8400784#rs2hFXEnw4pHol,45759.62,-12916641,13915366#LBk5n9mbkswB,2015-02-27 00:33:58.000
2159,825,-11716640,7598907#SVfIXB1jufk4CQ,-32149.46,-7653103,1973496#mJ1D3V5BFxQu,2019-11-11 06:48:14.000
2160,965,-19623828,17227345#TLOwEvWhYqaAgn,-13697.19,-4632451,9872084#m0Ngd1tYT8K7,2019-10-15 05:01:39.000
2161,1314,-6330447,17825295#CuK8NkHSAMstyO,5056.55,44005,17465894#Vs3FEHhqRJOh,2017-11-06 08:44:23.000
2162,778,-6488323,12484782#RzuKnDfRnWz5v8,-36431.86,-20072508,14323675#Evf45PRVpY6D,2016-12-20 05:36:36.000
2163,41,-14237378,16649841#48helnlqQYDRgS,37474.19,-12795491,16039753#ACoK6to2OxkX,2017-03-22 01:45:54.000
2164,1618,1715200,10110148#BJjkvPIq1bx2J9,-22348.88,5989351,15431281#4YR84cszKAsD,2016-04-20 16:42:53.000
2165,343,-13710983,17144265#nu71ZcB70BuTOV,-38815.32,10168777,4923238#6HNMeD15cs6y,2018-03-24 08:57:24.000
2166,1145,-21022970,12115551#oMZT1GTChMCCKD,-51430.92,-695832,11410885#S2nGuju4WdLW,2015-04-16 19:17:57.000
2167,502,6122831,7454373#BdaE0wOuaDfRwg,-17590.98,18939649,822276#VnhWxpmbOXzt,2019-05-13 17:46:18.000
2168,426,15048559,14126403#6K4BZXjri7VlSm,56711.26,2035781,9856112#vJ7sP6VSpaej,2015-06-26 05:29:57.000
2169,982,-7089989,18774928#NFG7Gl7UZLathR,-62757.71,-14369356,20637457#b0I68qSYmi7a,2019-03-28 05:41:24.000
2170,63,5537929,13535296#lmSiEVzxh9hovr,-15258.78,-3966410,16427386#YbRYj0ZWZyfR,2018-12-06 18:57:52.000
2171,140,-3312984,12151501#ezgDcn2kjRoZXH,-55573.57,13918967,17694526#UFuJHuHWhkU8,2020-02-01 19:41:15.000
2172,1156,17086003,422295#CuK8NkHSAMstyO,-35411.69,7663993,6497800#ICi1kWZKAcLH,2020-01-31 13:56:52.000
2173,781,-261357,11465211#WqEHz6LTZ1aMF6,-61653.00,13743966,12761283#qmMAGkhWNVdR,2016-06-30 05:45:53.000
2174,992,11321884,7749400#3npMmwl6lovAm1,34178.96,4166125,19991686#S3qek8mNcmGV,2018-06-23 18:38:06.000
2175,1580,16493132,16707681#ydGjS4jLP1VVPd,35289.69,-9925059,14365574#p8JVCFtCeQKp,2017-01-24 01:48:05.000
2176,565,3026018,9743864#JewjTvgky9nWoI,-34529.66,-18459818,1822962#SZZKF2iU3MDD,2017-09-30 17:46:23.000
2177,890,-13312844,10516202#4sm0Op1pKmi2Dh,58876.90,-1807380,6800905#VfkWz3NB3kRn,2018-11-05 18:34:21.000
2178,78,10904652,19575311#AD3R4U8ZY2Z244,3190.60,3836350,17464160#CVWy8gmQNwVV,2018-12-16 19:52:16.000
2179,1444,-2280049,776376#phppyuav6aHBcl,45670.93,-12660785,12392939#ISpy3tdSQfwu,2015-10-10 22:46:06.000
2180,629,-742786,17565805#sBr9TveSPBqmjz,56064.14,2164553,8503317#cqrV9lAr3Ghm,2019-12-21 06:34:34.000
2181,1314,8831338,11622593#0xkv5RlwedckVS,-22417.23,-5116968,1066761#MkSrf1kWANut,2017-06-20 18:15:27.000
2182,75,12666123,14376255#FtXpG6UXcu1hbb,-60125.18,-7794803,8534635#cIX1bXrMQR2d,2015-11-24 13:04:12.000
2183,1238,-2627913,13716808#j2JPFPfrfeZ8qZ,32702.02,12900418,14881726#nOt7Md3bbYOH,2016-07-31 14:57:45.000
2184,1137,9001848,12698120#IWmqXPmq8lLggd,15908.95,15572544,16676808#T3gb8sANzY0u,2016-09-01 20:00:57.000
2185,610,-19339818,13235958#ZWz9sbAXFdcRBU,-12685.41,-15859443,6111358#pitTQrcKheC5,2016-04-29 00:53:16.000
2186,1608,16871994,15675039#yIOldpxrZigX8o,-31873.28,19002025,10825350#mxW3K2nX0fbb,2016-01-31 10:27:25.000
2187,1425,-17179675,18974442#HQDsqpERE1B4K9,-41843.36,-5206249,10865972#5Geu9nfPBxcU,2017-08-27 17:42:52.000
2188,1205,-4697220,6690505#wm10kXV3po3pGL,34781.71,-5743430,3882994#DirzFNpk1jgR,2019-01-09 08:27:44.000
2189,1739,-14992205,3316371#yhtqhAOUQ05S51,-7972.09,-3973138,13476849#gVcGO6JZUxNz,2015-03-19 12:10:46.000
2190,1218,18379233,21779270#kFUOnoA8eEN0sR,-55657.52,-7702915,10261275#hNzUzgUHPGxz,2016-09-30 16:17:36.000
2191,1379,9208168,14067168#XLfI4XZOZqYyKn,5871.95,7956267,7801713#VdFua81cmm3A,2016-08-09 19:50:05.000
2192,1508,1993003,527663#asWMUa5B6XUsLQ,47571.03,-5821928,13263112#vJ7sP6VSpaej,2019-06-28 13:11:10.000
2193,453,-6687044,15203333#AolQiyMrZ6iIgD,54651.70,1293009,793987#byOM2I2hSSMi,2017-10-24 10:38:51.000
2194,1032,6474006,6517763#ETNriANr91eGtb,16130.15,12633389,4626830#i5LrLazy0O0W,2015-03-29 16:32:47.000
2195,1466,3986948,1623747#9dqWxi14N1uFIL,-8513.88,-21932499,510410#LyWimEQjGuPH,2018-05-09 03:12:38.000
2196,105,-7198565,17694231#F7UihnqY54uqa1,18207.61,-4546767,14040393#06SMrODd1EkN,2018-05-22 03:26:43.000
2197,1521,21296196,19356425#uR9dtuj7mvxcOo,-38225.87,9284852,8363112#vJ7sP6VSpaej,2020-02-04 19:09:28.000
2198,1579,17145024,13872543#AYegwWNjfRvGln,-8148.33,10204539,11525036#0lRuXGRcxzdQ,2017-03-04 16:34:08.000
2199,337,-11090691,3223327#vFvMYu2TFM9YL9,46.53,-11338196,10938978#ohqbNIZ5yJB6,2015-09-23 13:46:38.000
2200,542,-10467070,11884426#dKT6yhJ4hnd6Di,-55139.03,-8248362,15836963#JuO3a039k5zI,2017-03-21 06:57:58.000
2201,1471,21276832,20202177#7SibqCoqTisA4e,-21407.16,-19411450,14295570#vyLlFL61QEjK,2019-04-23 10:28:26.000
2202,498,199169,6448232#27k4sqjhVtE2ve,-37128.96,-141898,4634618#OtQ4uXWxWm7g,2017-11-22 13:02:57.000
