2034,2019-06-06 13:33:09.000,6967379,5291151#w68oN0bueAmHRI,-1799113,1399059,-1383617,16039363
2035,2020-02-23 22:10:06.000,3450786,2101103#oLaxFhloJskBnQ,19893926,4137338,5420617,17226213
2036,2017-08-18 20:53:30.000,2844936,8570152#q1XR8eFnh6lZu6,-1159794,4681579,-9842897,-16055638
2037,2019-04-15 01:49:35.000,-15987134,19486329#E8V7ljJckDgoUX,-16859157,3803462,-7479729,-1851858
2038,2019-11-25 03:34:18.000,-7441609,565163#jmcg3IzrxIXVfK,-9104468,-10497155,-4463950,14970798
2039,2017-12-24 15:05:27.000,12866238,19918544#8Jd2gumIEkpd9a,13487570,12778463,2161085,-9639742
2040,2018-03-03 23:48:30.000,-12494301,3897830#Tia3lPtZrWWBLc,19833738,-5341519,13181346,18893811
2041,2017-11-23 11:59:01.000,4343264,9456749#DXNqaU538JTT5C,-12534906,3418056,-3783105,13240441
2042,2020-02-22 13:10:33.000,11200324,15506049#HpztgdJw4N793k,-5575002,1221765,14791700,-369959
2043,2018-07-04 09:34:31.000,-18455947,5908840#yhFohehb7yAsVf,-7585641,18471001,-16412525,6804456
2044,2019-12-03 23:35:31.000,10519857,19724666#ehyKLbAyc5jMJ2,-4365491,-4393019,-12692662,-1385884
2045,2019-06-06 02:24:34.000,-4019358,15116607#zTIazGG9OShbDC,11957568,-14552397,17260196,-8765721
2046,2018-09-21 18:31:33.000,3454571,6734548#qJ5KGlzmYWWTKM,-18872446,-18100259,11662060,-17619143
2047,2018-09-29 17:03:30.000,17917351,18143022#8t8WZqGvCTRgZz,-1844953,6120159,-20183230,14954519
2048,2019-10-09 07:51:25.000,-13587055,1946287#7nr0zQa7xuvOaW,-913764,20397186,-8828034,-6094700
2049,2019-09-29 19:02:00.000,9082235,135766#cMZpmkYWWb5O3t,-18243229,7035895,7914702,-19059241
2050,2017-12-08 00:24:02.000,-12135321,11055264#79EIemsCycRKHP,-16505723,-17561063,802151,17523032
2051,2017-06-08 06:36:58.000,-13343856,84073#KhEdz7O0esOiBs,-2265462,13643721,13342842,-3701644
2052,2019-06-27 05:59:49.000,-10803096,11959024#LtmYJfNj052frn,-4912518,-16413738,-8739602,-10274861
2053,2019-04-06 12:14:19.000,18922477,1018710#xCND3CweSJpP9F,3358149,11251631,18582872,10372743
2054,2018-04-17 19:51:07.000,-6551212,4242188#5buOQv19rouXf8,4557420,8628908,-13355639,10191266
2055,2019-08-16 12:01:56.000,15445719,10120901#b4Aoas8YPq6OYf,-17691358,-15436119,1513835,15951618
2056,2018-04-02 05:02:22.000,-18280641,5638109#e9KhVAFnstzpGN,15033839,20093083,-15549840,4087517
2057,2019-06-07 18:24:52.000,-18314561,18309746#xziDNYYXLZ0wSV,18900409,18307269,-12001131,-5145528
2058,2019-07-03 16:12:54.000,-6427820,19813968#YUUoCGSKUDWJXL,-20025383,4568337,-9866554,-8908101
2059,2019-12-29 03:49:32.000,-6268678,14548854#SXgZsF3qspbJqb,8766883,670952,13322486,2791797
2060,2018-12-04 18:36:41.000,-351243,4213164#sJyRZHG98jJOWl,-12081080,20079637,12276878,15540130
2061,2019-08-28 20:01:52.000,-18587117,5672233#Q0d68e71RmONTC,-15957562,-10359617,20233426,18924385
2062,2017-10-13 07:15:11.000,-14103658,11171334#YyQgY6dQyMjBMW,8704154,-16020872,-6580021,-11926254
2063,2020-01-09 23:46:16.000,-2254409,20533791#wTonfXIZp9sz9N,2293606,3467482,-19654448,-6448128
2064,2019-08-07 15:10:33.000,-14481396,7467435#yDrEOE3txxK7rH,-5640824,8276917,-18547682,7783104
2065,2018-04-09 00:47:27.000,-6989933,3642081#DTI8xNeSlxYFgR,-8822145,-4988960,-2753852,-5664731
2066,2017-11-29 00:19:39.000,19762917,6336572#5Z7Ca8tr74jM3G,-14650274,2997404,-5759828,-14458934
2067,2018-05-03 20:44:36.000,20438297,18443003#fU7DDmbH8zovZk,-16876024,7656557,3868330,12913352
2068,2018-02-28 21:12:31.000,19055830,18926287#7nr0zQa7xuvOaW,9422727,-187894,-8927480,17742804
2069,2018-02-05 07:36:51.000,9917107,6217740#bZixNcPeVTyPQJ,2328413,17938323,-3202813,17214252
2070,2019-09-29 13:18:01.000,-19541341,3546117#C6EFck9AsSIZxY,-9249124,6024767,-9547199,-103076
2071,2018-12-30 05:20:11.000,-4258742,7576778#vRoVtGC5roWoTo,-16986431,-20036130,1891041,493389
2072,2019-04-01 09:20:18.000,-5128592,3655274#nB8e83U3idvNW6,9855644,19587621,12967731,11288831
2073,2019-02-15 04:54:19.000,10917223,19523785#UlQt5sDhtXkeAG,16151664,12635529,13159521,8661527
2074,2018-06-22 21:24:09.000,-16511091,8376657#ouBIzx9ks26rvI,1588944,4520604,7617247,-12851925
2075,2018-01-17 09:23:04.000,3841931,20366834#6VQdPzLt2nVgd0,10931649,-2621087,-15580414,6449066
2076,2017-10-10 16:44:02.000,13770492,7091357#GW7WyZDzE65cVS,-10683482,-12589348,13982095,16761294
2077,2017-08-03 23:41:30.000,-3281722,8880204#kRHHaz7AmYVTBv,-13282499,-1803630,12604154,-15445692
2078,2019-05-07 19:09:03.000,15776748,6285379#yYWtP2jimcdWi4,-19896124,16992283,-4310456,19670273
2079,2018-08-21 09:32:49.000,8151520,4092714#5geSy21mhciHtl,-12246927,10044606,-7522354,-343354
2080,2018-01-03 07:59:46.000,1896551,7851084#PLZKg5nMpOFPTQ,-17026757,14285921,16631332,-6398637
2081,2019-12-28 11:33:09.000,-5440721,10766774#P4XkrqwcJkbouO,-902297,11895853,12632406,-6166429
2082,2017-12-29 11:59:27.000,793107,19150654#0RdK8L0kiw2O2X,20491943,-4022854,-14893696,20270445
2083,2019-07-09 21:20:44.000,-17402116,4955073#KhEdz7O0esOiBs,-14904412,17811232,8315703,-12187296
2084,2019-07-15 10:21:05.000,7138796,5421048#dMQUnbYjkJ7Wp4,-1843138,1433439,-1417537,16433707
2085,2020-02-26 18:14:04.000,3535529,2152566#3LiRooIOU6DHzs,20382501,4238898,5554031,17649238
2086,2017-12-26 15:43:52.000,2914575,8780395#pNzXpz1Btaygzz,-1188319,4796739,-10084627,-16450016
2087,2019-05-31 12:51:15.000,-16379713,19964411#2hIegdw3nZI5WO,-17273003,3897043,-7663092,-1897445
2088,2019-12-10 14:47:16.000,-7624072,578966#IEqLENtAnppc3f,-9327818,-10754642,-4573367,15338316
2089,2018-04-16 16:54:44.000,13181973,20406799#NxMActggkTWxy8,13818267,13091635,2214072,-9876273
2090,2018-06-15 16:42:28.000,-12800703,3993282#9wPVDugCu8W1SY,20320063,-5472492,13504316,19357011
2091,2018-03-21 13:38:43.000,4449577,9688295#HSKnVfDljFrgx4,-12842156,3501901,-3875951,13564866
2092,2020-02-25 15:12:51.000,11474811,15885574#BFt3XWLm4ykMs7,-5711387,1251715,15153982,-379078
2093,2018-09-29 17:44:16.000,-18907841,6053421#GCtdwLBoL0NXzY,-7771300,18923273,-16814098,6970756
