2039,2558,-16059013,17643461#mRJklIuZjNocd0f,14711504,19464734#RrxTpwt61Oxljr8hEczY,10672670,-3715293,-39937.000,true,-14262847,361076.7
2040,2619,-511517,17162844#Pnnz35MNpxN3z8b,-9511536,15164966#nlIHgNvsXGruLtUvFTcU,-1988642,-3468658,13054.110,false,7282833,223813.5
2041,1556,14964817,6352178#dgICQUzu7KwhlHf,4927970,11832475#kH6rzG0coHCPoyJmKq6e,-19559777,18940443,36169.620,true,-16162235,-443379.4
2042,1813,-4000991,20017545#YwrbTTQukLlU773,5234126,7484915#Je5k9rI2vNvFkmS5Cdp7,-10636291,-4042256,-59871.550,false,8737276,-525445.1
2043,97,-3883004,4699464#XdwovqwqCuQxKeJ,3406864,2684107#UtS2XaKiFwpwdjhkcvRU,-765081,-18533592,-34871.830,false,4233884,-237411.8
2044,2715,7999927,4080044#yZqSaueeF0iHoR8,-7840205,706249#IkmpB21ZwCeCukbAZYOb,5844426,65952,21098.010,false,-8837553,-421534.3
2045,1033,11286619,725529#mQuRcHibVmbmmY2,-19524917,15829281#2AwS8gjjoJc0CUPlM5sA,-3088197,-9252359,-69629.240,false,-20032591,613066.0
2046,2638,-11846416,806936#lXZSl8KZxfVBlmk,-2895267,1661709#pVmb5zRxiZA2xnR5zCsb,2773287,-13225193,-46959.940,false,-7474859,-267722.1
2047,1465,-8032287,13394872#IiIbLcNxQ5xH5Er,-14197392,17596183#OGvr9ZkrTi0tVHswW6TI,-292365,-3532551,41892.830,true,-540722,-389699.4
2048,1837,14501853,7736431#qwsJVDenObHiHjG,-1794416,10853400#Yvn4c6PPghqj4Y5cLK9m,15914709,-20396426,-290.150,false,-8663382,-667380.3
2049,2225,6740762,14166161#ttKDyF5ky8xdsYF,13850311,6394713#5lx4o3VaiQf7YIZCovsk,-9319222,1821578,40174.380,false,7080334,731061.3
2050,1165,-4386979,7425599#7b5XTpVrFKusXie,16638310,2387465#Zu3VOekY6d7QtAlJ7R4O,-11602979,9900993,6640.930,false,8648830,349095.6
2051,527,-1920535,18862437#6ETTKnAXxmpQ6bL,-15023439,11298574#LfKYOQVHe5tP822pPx4R,18488369,-11376843,-52943.280,true,-9825951,681629.6
2052,2090,-280765,6157539#dAP6T5xskC2aGG3,-5829112,18094301#iWIq3pUj6v5GTqulDqEQ,2936848,-4876834,-29747.250,true,-16145555,-561718.7
2053,1670,6170187,20446752#siHZISkEoVHq5uI,-1142975,7993415#NucIQfFCOku6VOjB88SR,-18826493,10963680,-42107.110,true,7246246,-73230.1
2054,1438,5256378,16805231#Hk6TAGexXYKSZ0X,-19459101,15458660#UB6xSDOo0bCxQMCFd4S3,5904499,11806180,-13749.510,false,-11884319,-281941.5
2055,1253,-1352689,16521184#YvsJh8HMkDQAoCb,-9070365,13258286#EObRwHxEPZ9NX0oZ9I3r,-16172249,-17344650,-43229.830,true,-7489914,712400.5
2056,355,13722171,19793924#7H4zNvy9eygB5GM,5334789,5655560#zmDJPfzpWFAPxTTtC3k1,1509717,1451681,-63882.950,true,-3277335,308459.7
2057,238,8278517,18326365#jyI68ZtnYOtr3od,-12722407,4230191#jYjY2rJom2HM4R1iwznd,-15643393,1744198,-45907.510,false,-1597530,716523.7
2058,1112,-19531981,12420991#UBB1bYw1HkLIS5j,-5362453,2719114#2nDKLKcgEH3dz2dpiDye,9462697,12701262,-19104.150,true,19806863,-112418.4
2059,1137,8423573,1114442#t0bRvv9JysPe9rH,16487214,15713385#i1wJiBhU3YeyITyLhZyC,20574208,87472,30865.680,true,-14362463,-373242.1
2060,244,9203219,15416278#TXr2tUjxOXIp4VA,8122706,9308312#mtYOXRiOo4WS1wXDVRGp,5780936,13161605,15681.210,false,1042459,647379.8
2061,1591,-11606361,895495#ZV1MQFfY8csSMnv,-4229019,8910955#1yQTzxxt34wj7Db3xUE8,-14062046,-6722209,-53638.390,false,16338207,227816.4
2062,1869,5261668,9991942#XgjnygWLW6iznCg,-19807610,15082659#FFL83YiQLS1JN57lofaU,-4449200,-14127732,13176.410,false,-4586902,192263.6
2063,2212,14679067,15654826#CcxVGGqkHg9T4Kj,1454164,15507383#rGKcOE1a6JmWC92lYSqU,-13340988,-18299133,-6819.100,false,9893400,730333.8
2064,1629,-16885896,8259425#96Ji6UTSJ77ya9v,2417295,14695434#yKNkmOJhPs7smLz3R5nO,9421886,14859259,21454.190,false,11256014,630365.5
2065,1543,-19062974,14141253#H4LczhMCMC2TH0M,-7891246,9595279#ZzdTu5D0hlSaUxvRxlHL,2059600,-635011,-51796.590,false,-20605327,356659.4
2066,1099,12366209,15881855#81OLEWbUrD8g7r2,16868631,7388951#4DuPfg6v5dc631sOOP10,13270485,-6519149,4861.890,false,-12956552,415285.6
2067,837,18566188,11988748#isYc4VIn9v4TiZa,4388205,16456778#DN14WWUDraGePYWCaGMZ,8570791,4457022,47946.430,false,3381095,286849.5
2068,1299,-6434867,4118947#BM5tLduB0DdLkVy,5178753,3908023#z7d6xTLDaccDy099yKnz,4486412,-2397347,48372.780,false,12148483,306664.3
2069,345,20433671,9080427#aRJm2f80omUmM4v,13311462,13544405#OP9uiqLXGgXXOmltqLDe,237986,-629597,-1691.130,true,6563351,15379.1
2070,2391,-1567044,15902336#8SzhHQHfSstJXat,-6328470,13874757#3ar87cD6pG7VypCNi1Ok,-5057795,15301869,7569.780,false,-7623291,708291.8
2071,2311,-18195642,7068260#OwIkAzLpBpsbU2R,18730498,9479524#lE628Yi5Z0Fiu49yAghF,-9884543,4767143,29481.780,false,11793280,-348449.1
2072,1265,-18638190,6758803#dKK7tHfuThGse3R,-2845096,19019737#m65OVvsKGFZ4zH6MUlNb,-3721627,-19109369,16721.920,false,12813337,-138456.4
2073,961,10489698,12584620#fHHpP2R9B6AvnmT,-19023678,14233687#pPHFAPtCHP4gWG4mCwTi,3795307,2560425,-21599.680,false,-5012839,-463605.2
2074,1560,19890118,16221701#E6eh2AvgVqSLj7o,-1219800,10746702#8umo44Ads4oSJ1mEqK9a,-16158563,6854733,3416.750,true,10504444,291189.1
2075,1916,20016269,18627203#5zoeDaBv0ZViJIO,4874331,5496670#ER3bikY5PKZqao70vVQ9,-18743301,-14307076,15046.910,false,8188489,260665.4
2076,292,9309477,20124452#SikHcTyDHoe13DX,9842667,10708621#U8CM77qGwJ32GBKoRIlU,1992498,20571344,-28148.910,false,-14723868,196429.4
2077,1100,-18192918,7001385#BdXcUEVpkPkhOSU,-10406958,1917130#xtH4HzMiBMzbJmd1zL7J,-19211222,8349372,-1543.940,true,-2447977,-503891.2
2078,1545,1936933,15173964#QWifJTimgxB44vW,1546393,19665802#Lsr0tfIfeqVl76dXmFic,-8484363,19081474,49138.990,true,-8672183,-599635.1
2079,1624,-5823556,15582964#QWifJTimgxB44vW,14477882,7805284#hZnLrhk2hQZ9CdyqtCu7,2777385,7775129,-33064.100,false,4492696,267903.3
2080,2268,14855046,15917159#LqP9MXKfuFUuRH6,-18902969,8461127#XRewEAnn7Y87E5BwBHyi,9655153,17384130,-51299.250,false,-7646271,-275894.3
2081,2456,5507504,16073977#Nub7nlJAfJofctV,800806,4876600#HLFkxQG2KJwZpazYojlX,-3998293,-18140143,65922.840,false,-16192912,-280585.7
2082,514,8814421,1292593#nYAhIYZv3F66O3Y,4251120,14223841#W75a2rqZxHDpP5bG6tEC,-6820263,-8730988,13798.970,false,11182141,361709.0
2083,1407,-11323650,11384207#D88mfIjuBVfA9JV,11479717,14657404#Ylb4ZfrTqJsLzTGUl8yr,-5275941,-17596664,66893.920,false,-15873327,196392.2
2084,438,12980571,15112634#anVLgPgeB5kqr8L,-1677560,6090735#dnXBat84hQohvLVvXqj0,-16652234,-484675,54098.650,true,-2907714,380829.5
2085,1195,9365718,9567336#8SzhHQHfSstJXat,15615875,6460869#kYYAEsOwEOoJsBR8FRsH,-1587721,12262327,18232.910,false,-19260560,-203705.0
2086,2536,-12219076,9098199#zrZyCE5Pqi33Uw4,5939027,2572564#uSTJCLgnDjPckk0tpqQa,-12615715,-15362792,-7390.130,false,6222102,204359.2
2087,285,16630835,14346567#NIKhoc7ruUncAGh,-14356956,11747946#VCLUdlXvby7yfpGRLGMn,-8994572,8520482,12276.990,true,13265184,-478074.2
2088,2707,8447144,20554833#x7B3De1kUerRKqt,806036,15810352#NheZlADSeWSCdYaVwOnG,16579892,-8678869,7666.260,true,-270465,-723551.7
2089,65,-16453050,18075923#M2Mbe98WAJtL3x9,15072019,19941905#qyFlD2EVcxWxB9sc3m1b,10934469,-3806180,-41035.000,true,-14612447,369721.2
2090,1825,-524120,17583320#ODdI0q3f8QRuRpA,-9744430,15536576#Zu9ygIthAhStxIbnNh1J,-2037314,-3553887,13330.110,true,7461208,229211.5
2091,1687,15331492,6507692#0gdsqaen2acq4ET,5048708,12122102#TQ7nl7eWQ8bV0lQCCZqw,-20038936,19404321,36955.120,true,-16558060,-454064.4
2092,2519,-4098866,20507623#K4Qi0cBavoRrvTw,5362176,7668167#vf3565SkvZ2VsI3Cazxf,-10896849,-4141088,-61307.050,true,8951051,-538371.6
2093,1279,-3978067,4814310#HxRSF0FD43XaRWI,3490339,2749777#jdO2bT7qS7xy2LCNHuom,-783776,-18987357,-35643.330,true,4337540,-243315.8
2094,1301,8195677,4179792#0IyfJ1hC7TaOcxz,-8031812,723424#reGEGNOsEJthfCi8RBNT,5987411,67498,21495.010,true,-9053665,-431933.8
2095,988,11562700,743218#SVK0KWn3cXSdfr9,-20002242,16216061#yntCZBGadAwKwfodGN9b,-3163541,-9478447,-71395.240,true,-20522141,628299.0
2096,2206,-12135962,826556#tm4Ilz74NZlwqE9,-2965917,1702079#CJsyz5XxT9lzoM82BbnS,2840905,-13548148,-47992.440,true,-7657509,-274162.1
2097,1550,-8228550,13721955#Oe45fxWDDoZiVQs,-14544067,18025775#VoPTn6H5gnTHt9yRI7dd,-299280,-3618957,42852.330,true,-554097,-399335.9
2098,2166,14856122,7925164#5NSlm4BlzkhfUgq,-1838078,11118288#cMYbrQa1iaUQwrPlPwpv,16303041,-20894304,-335.150,false,-8875032,-683869.8
2099,267,6905375,14511751#tufCRdoK9yik5N4,14188358,6550539#jYtBUIVSjppguXZJDym9,-9546620,1866147,41247.380,true,7253321,748728.8
2100,2324,-4494203,7606493#VgF47VQF9hRtCFG,17044035,2445477#s2Nm7qj498Pb6nhgyOcL,-11885966,10142376,6882.430,true,8859805,357740.6
2101,1907,-1967235,19322043#o0Buqrxd1x1qrjz,-15389889,11573823#jPSlgnKSb3xNV9QcPO7X,18939267,-11654053,-54153.280,false,-10065639,698168.6
2102,1022,-287502,6307372#45IwNxY2CCWQCTm,-5970968,18535026#pTm8fps6B7jMDfyFJ88b,3008552,-4995578,-30395.750,false,-16538905,-575433.2
2103,1136,6320499,20944665#s8IWzXo1wFYmh1o,-1170600,8187988#8nkcesnxTcUHwKlUTpvp,-19285047,11230490,-43218.110,false,7422821,-74842.1
2104,2557,5384384,17214299#8nLmnqqFslsP7Kc,-19932819,15834849#4n9hekfMvLqfitO7JMtk,6048334,12093389,-14147.010,false,-12173557,-289006.5
2105,622,-1385614,16922921#M2c13934GE680Ae,-9290965,13580864#y3OQ0CWxmWdmHtVJmxNj,-16565681,-17766717,-44270.330,false,-7672027,729811.0
2106,805,14056121,20275196#oMqZziN5XizG4Iy,5464389,5792997#QDrIctzPSGJ2o3ctw8aO,1546481,1487117,-65526.950,false,-3357160,315905.2
2107,986,8479653,18771780#pS51ThOZQfal4Gm,-13031457,4332846#RrzRUDJ4cHwB7k58Vq0D,-16023774,1786718,-47067.510,true,-1636405,733966.7
2108,1285,-20006306,12722596#Tj0hMQDwFmoBP1G,-5492766,2785010#j5BU25FWVUrigBUC6wrh,9692619,13010012,-19587.150,false,20288288,-115243.9
2109,421,8628329,1141448#H7dOwOdCjqi5X4d,16887702,16094775#VoPTn6H5gnTHt9yRI7dd,21073980,89670,31598.180,false,-14711338,-382277.1
2110,398,9426757,15790361#jMxbNf6KVrXnABi,8319956,9534217#BzixVAwrntH0N8AEMjFf,5921403,13481158,16174.210,false,1067659,663011.8
2111,408,-11888011,916986#m2X93mpzLNlwJiA,-4331719,9126989#1Rd9gsNaUdZ23FwuMYM2,-14403181,-6885349,-54922.890,true,16734532,233547.4
2112,1108,5389225,10234124#2NyPWPgnMKrR5PD,-20288035,15448376#zJLjIcdYU3lVxNBgFgB7,-4557246,-14470302,13424.910,false,-4698177,196756.1
2113,1223,15034667,16034186#KDpBGFVJ4iG9kTd,1489248,15883005#8ZVo061qKn2dEtqJTjqP,-13664528,-18742623,-7070.600,false,10133037,747938.3
2114,2467,-17294883,8459333#tbQfI3z2hi5GA9o,2475758,15051348#MXvjnU1f1CX451axOESE,9650299,15219335,21989.690,false,11528801,645775.5
2115,1326,-19524562,14483601#UsI8DXFl7aMfzSn,-8082521,9827557#GpbySnRWhQ6v420aswgE,2109650,-650501,-53060.590,false,-21104440,365331.9
2116,2544,12665528,16266197#ydaa3N63Pre9YhU,17276737,7567536#oZdLsAOENvkbhQzakunt,13591728,-6676842,4925.390,true,-13270102,425124.1
2117,2563,19015113,12278524#8Ufu3yvWXzSZKZC,4494467,16854767#hzqUode8vlLmcnviSBoa,8778323,4564635,49036.430,false,3462951,293955.0
2118,1536,-6590392,4218325#ilvAoHWKxIgO687,5303806,4002466#N6UehbiHe0A4LPq47Mj5,4595002,-2455170,49478.780,true,12442095,314248.3
2119,2481,20927546,9299689#2YBbjEJMjlW2Kvg,13633184,13871501#UAyGnxlPvfCsMjQXGea0,243614,-644878,-1791.630,false,6722163,15817.6
2120,151,-1604881,16286259#F9yafuzMQIR7Tau,-6481257,14209813#mOrd8h3s3E8tbm2s6TXQ,-5180145,15671280,7732.280,true,-7807434,725280.3
2121,1523,-18634842,7238826#CcxVGGqkHg9T4Kj,19182845,9708245#MePGG4JKu6WIX1y3UOYd,-10122951,4882092,30242.780,false,12078193,-356912.6
2122,823,-19088065,6921669#lIRCVRhKzdi8PCr,-2913671,19478680#4tdp3qH9WcTSUdjhvwuz,-3811657,-19570396,17102.420,false,13122712,-141795.4
2123,1823,10742798,12887920#vukuWkfXjnLmtIi,-19482428,14576956#RXJj3mWJPuDX8Z0PdYWl,3886882,2621945,-22127.680,true,-5133564,-474618.2
2124,1561,20369556,16612708#vCqJK35GrID8BVl,-1249163,11005620#VeMaIaaFjkkb3nrcQn72,-16547981,7019775,3537.250,true,10757812,298134.1
2125,1709,20498512,19075873#O8kQrJlBGXMDxCT,4991575,5628958#hcAGjusibtkh0HuASwBX,-19194920,-14651664,15393.910,false,8385889,266987.9
2126,2545,9533502,20608964#QWifJTimgxB44vW,10079742,10966360#HUeGhYSj964AbslkLJxP,2040428,21066737,-28856.910,false,-15078506,201262.9
2127,2004,-18630743,7169742#iUVI1g7hIO8xezQ,-10657458,1963065#XbSvkxaPQwlcgedAQjK9,-19673582,8550162,-1515.940,true,-2507002,-516056.2
2128,218,1983345,15539040#KnOTTWCn2axBQRp,1583693,20138792#mBHLPkixGnzXnLMaDcqz,-8688711,19540412,50398.990,true,-8880808,-614136.6
2129,1712,-5963606,15957714#RaRkOh1DkSz5ZWS,14825977,7992778#DN14WWUDraGePYWCaGMZ,2844011,7961983,-33870.600,true,4600602,274363.8
2130,2090,15211971,16299576#20TscVfjCUyCP7U,-19357419,8664407#BNxNx8ahPLjsKqeXxbCd,9887064,17801818,-52418.250,true,-7830208,-282572.3
2131,1794,5639641,16460065#I0dUud3w2mA9lwT,819883,4993660#UB6xSDOo0bCxQMCFd4S3,-4094129,-18575911,67573.840,true,-16581987,-287136.2
2132,1670,9026246,1323441#5IJWHVBLvXL1SYq,4353182,14565224#BG2DGXGaeispFQl6yZs8,-6983980,-8940754,14090.470,true,11450866,370244.0
2133,620,-11595400,11657340#jS4sLtTuNj9buDo,11755367,15009080#52St79ZMuFxl4aYsM2iv,-5402553,-18019242,68431.420,true,-16254477,201224.2
2134,2648,13292034,15474988#esh3PbLfReUaiV9,-1717710,6236628#exn9RQ6THfWfmlKbGSnd,-17051654,-496165,55418.650,true,-2977239,390124.0
2135,708,9590118,9796768#VwuXt3ay4JatRc5,15990325,6615783#uu6LjPN8XEUeAR0EDIFw,-1625816,12556268,18778.910,false,-19722248,-208656.5
2136,490,-12512188,9316142#SaspWdPictW3pcd,6081527,2634154#jQvH1fRd7Cag8HtX2HmJ,-12918216,-15731154,-7675.630,true,6371102,209040.7
2137,678,17029085,14690158#ynVZsO2zoOUbUGR,-14700694,12029320#9YjNpd40pZlM80hKvZDU,-9210134,8724400,12575.490,false,13583059,-489322.2
2138,1459,8649644,21046915#h6dAZfkwtoTePYk,825111,16188776#veE5wksGXW9yRT7lAt4O,16976737,-8886676,7736.260,false,-276915,-740710.7
2139,300,-16847088,18508385#BdXcUEVpkPkhOSU,15432535,20419075#GNqYok0SZn26xXxDLfeN,11196268,-3897067,-42133.000,true,-14962047,378365.7
2140,1031,-536723,18003796#md8a9mPoGiw2qND,-9977323,15908185#8VVMJtnREyG8qFgA0xXl,-2085986,-3639116,13606.110,true,7639583,234609.5
2141,1818,15698167,6663206#9GIXkyWjX3AINxm,5169445,12411730#uCiCOtYSw3jc28aQoQOI,-20518095,19868200,37740.620,false,-16953885,-464749.4
2142,498,-4196741,20997702#1JLgdJdc2HgN1J9,5490226,7851418#O5jwXO00K6KoADxtEQMd,-11157407,-4239919,-62742.550,true,9164826,-551298.1
2143,2462,-4073129,4929156#IiEgfkyLEocxqry,3573814,2815446#Rej6JNOZYGPttpqVlYOM,-802472,-19441123,-36414.830,true,4441196,-249219.8
2144,2616,8391427,4279541#Y61ETHfg1zinijj,-8223420,740599#ialVHoJbGPPn2863XS49,6130397,69044,21892.010,true,-9269778,-442333.3
2145,943,11838781,760908#94HxH3z4AO4ZpT6,-20479567,16602841#W75a2rqZxHDpP5bG6tEC,-3238886,-9704535,-73161.240,false,-21011691,643532.0
2146,1774,-12425509,846176#xPDxDc4awwRRsdW,-3036567,1742450#4SqGw9RkfDDyOvBe9wOr,2908524,-13871102,-49024.940,false,-7840159,-280602.1
2147,1635,-8424812,14049038#ZOreXWebozZebD3,-14890742,18455366#nY0WAIX8vI3HoqxKJzZC,-306195,-3705364,43811.830,false,-567472,-408972.4
2148,2495,15210390,8113897#9QPYd2NoIwA8hCb,-1881741,11383175#owdTMfdvxRoFJMLKlOuf,16691373,-21392181,-380.150,false,-9086682,-700359.3
2149,1038,7069987,14857341#ahIUDIjKq03IrcN,14526404,6706365#2Xn2nomShFLZkxCnK0t8,-9774018,1910715,42320.380,true,7426309,766396.3
2150,755,-4601427,7787386#vxk0pP6cJ9yX1B0,17449760,2503489#iLElQm3TRJ99JmCvfKPu,-12168953,10383760,7123.930,false,9070780,366385.6
2151,559,-2013935,19781649#as87fsoVJE7XI4U,-15756339,11849073#ynQfUseK6LMrhfl7lirZ,19390165,-11931263,-55363.280,true,-10305326,714707.6
2152,2681,-294240,6457204#MKfl1W9NZmalFWO,-6112824,18975751#1NQGybzHdi3fnze31cBA,3080255,-5114323,-31044.250,true,-16932255,-589147.7
2153,602,6470812,21442578#w5qoixPjiDYNSQU,-1198225,8382562#aOmzuNWDgiwtcMIVGRMn,-19743600,11497300,-44329.110,true,7599396,-76454.1
2154,949,5512390,17623367#rtF0ZcjM00Qyxm5,-20406538,16211039#ZNWibMadJTXjWTulVc8u,6192169,12380597,-14544.510,true,-12462794,-296071.5
2155,2718,-1418539,17324659#9Q1RZEyhU8KTsg1,-9511565,13903442#WtJ6DSF2jlZrzaHsVL1T,-16959113,-18188784,-45310.830,false,-7854139,747221.5
2156,1255,14390071,20756469#s12l6J1DtTgYsHv,5593989,5930434#yKNkmOJhPs7smLz3R5nO,1583245,1522554,-67170.950,false,-3436985,323350.7
2157,1734,8680790,19217194#VwbT8EYo29aW9Zi,-13340507,4435500#3uF2ivRxsT4ctA1dqMD8,-16404155,1829239,-48227.510,false,-1675280,751409.7
2158,1458,-20480631,13024201#mf9SRtHbxwzEsUz,-5623078,2850905#qyFlD2EVcxWxB9sc3m1b,9922541,13318762,-20070.150,true,20769713,-118069.4
2159,2433,8833085,1168454#NBlTQMX6XK1R3wh,17288189,16476165#Aw1JDhPHR7egmEXOD9Wq,21573753,91867,32330.680,true,-15060213,-391312.1
2160,552,9650294,16164444#z93Zc47QE7gzNwl,8517206,9760123#fgq5tLHd3ryaIXh4okHJ,6061869,13800711,16667.210,false,1092859,678643.8
2161,1953,-12169661,938478#1OacOZF16nAhXnX,-4434419,9343024#lUSRwOnRkb4VWNa0wrX2,-14744316,-7048490,-56207.390,true,17130857,239278.4
2162,347,5516783,10476307#IVx1CxCBbx4yGns,-20768460,15814093#4Ttmsw64Ppq6qB7bGnu1,-4665292,-14812873,13673.410,false,-4809452,201248.6
2163,234,15390267,16413546#5aSOX02hah3lkgm,1524332,16258628#exn9RQ6THfWfmlKbGSnd,-13988068,-19186114,-7322.100,true,10372675,765542.8
2164,577,-17703871,8659240#FeZXqvO5WxDg6We,2534220,15407263#QYRtO5SE3PLv4ZImj1gZ,9878712,15579412,22525.190,true,11801589,661185.5
2165,1109,-19986149,14825949#KQsuFXgpTJiOuz6,-8273796,10059834#jMT2eqq6qEpEgRdVOg61,2159700,-665990,-54324.590,true,-21603552,374004.4
2166,1260,12964846,16650539#dAP6T5xskC2aGG3,17684843,7746120#sUPBPO1Fo3NeeS59Z08A,13912971,-6834536,4988.890,false,-13583652,434962.6
2167,1561,19464038,12568301#S2HqPETNugH65PV,4600730,17252755#yw1Aa7U4iZpod0ziN6tl,8985855,4672248,50126.430,true,3544807,301060.5
2168,1774,-6745917,4317703#fXL2OPDG2b0BUan,5428859,4096909#b0V4aH8dB5IOlus5naOY,4703592,-2512992,50584.780,false,12735708,321832.3
2169,1889,21421421,9518952#7xEiaSzoZQBjpmf,13954905,14198597#rttplgI5ybTERpzaunlj,249242,-660159,-1892.130,false,6880976,16256.1
2170,639,-1642719,16670182#wSLSNAAb8ViYWb9,-6634045,14544869#kYYAEsOwEOoJsBR8FRsH,-5302496,16040691,7894.780,false,-7991578,742268.8
2171,736,-19074042,7409392#iXsfcuGcuMBtHku,19635191,9936966#nlIHgNvsXGruLtUvFTcU,-10361359,4997042,31003.780,true,12363105,-365376.1
2172,381,-19537940,7084535#oPiPqhnQRmLx4SU,-2982246,19937624#XC2DJPiF4xjlA3cO6akn,-3901687,-20031423,17482.920,false,13432087,-145134.4
2173,2684,10995898,13191220#4amF5iba7YKg1S8,-19941178,14920225#HHIcvHFpWQFhrrV3Hrwm,3978457,2683464,-22655.680,false,-5254289,-485631.2
2174,1562,20848993,17003716#I3VcW7g2UHGvAA5,-1278525,11264539#jYtBUIVSjppguXZJDym9,-16937399,7184817,3657.750,true,11011181,305079.1
2175,1503,20980756,19524542#F2ZU0VV6EW2oxf7,5108818,5761246#EQEREvH1jzols4fKnmBA,-19646540,-14996251,15740.910,true,8583289,273310.4
2176,2069,9757527,21093477#1tsbHSrK3dOE216,10316817,11224099#LpX6je7kkTtukp4Wv1rk,2088358,21562131,-29564.910,false,-15433143,206096.4
2177,180,-19068568,7338099#qx8lhqNAY87PUCH,-10907958,2009000#EqBe3NERoYXq0behhAjV,-20135942,8750952,-1487.940,true,-2566027,-528221.2
2178,1619,2029758,15904116#33nu3PHZNy9QeCM,1620993,20611781#5Q6E54uWPV6eswbgB74h,-8893059,19999349,51658.990,false,-9089433,-628638.1
2179,1800,-6103656,16332464#XdwovqwqCuQxKeJ,15174072,8180273#dragE2m0kHhiUvPJ6kqg,2910636,8148837,-34677.100,true,4708508,280824.3
2180,1913,15568896,16681993#sbZQsG8hAB4DXSA,-19811869,8867687#pPHFAPtCHP4gWG4mCwTi,10118975,18219506,-53537.250,false,-8014146,-289250.3
2181,1131,5771779,16846153#5FVKApQX5Mu4HDl,838959,5110720#Re6nPQxkUJqDHFS2ZmlU,-4189965,-19011678,69224.840,true,-16971062,-293686.7
2182,97,9238071,1354288#xR0rTHLjQ2Jcd8E,4455245,14906607#iOpsYnHOA3kpimbyB6vi,-7147696,-9150521,14381.970,true,11719591,378779.0
2183,2560,-11867150,11930473#7YWKVS4fki2bgQv,12031017,15360756#NxOfHRsSdq36zRPmqynJ,-5529165,-18441820,69968.920,false,-16635627,206056.2
2184,2130,13603496,15837342#glFnH3auhIgzpt2,-1757860,6382521#zZJV2eivTpoYzHasDmKK,-17451074,-507655,56738.650,true,-3046764,399418.5
