1917,425,198,-17609908,-15459290.5000,2019-10-24 11:28:14.000,-14127926,7400564#NH0hRrwa1kuRCmOGsFVdApG9N2P38DHu1ABr,9259467,18979252#vcPOUqz6LOuJW,1163921,10633505,3665229,-17422614,-1.779701049E7,11039051#t14I87Tujn,-351984,2018-11-23 01:40:09.000,2018-04-30 18:40:52.000,2020-01-20 22:38:19.000,-8654641.1900,18664545,-3411936.2,true,2580558#rVUecQ1lDVyuAQZy,7018639#dlBZvi2t0QWy3,-2206532,true,13753333#zMUvye9eZaganAorObL2eywovPlAtBCe,-13251959.50
1918,919,278,-6521587,2744015.7900,2018-06-26 02:52:42.000,15587545,5978239#QeVxQ6qfRbNcoZLuMlcr850A2B95Cq8TuDnq,3252033,429745#QDalnk5nVZ2vQ,7690925,13189146,12148876,10781130,1.015912478E7,7406647#lHl8YBuBxB,262257,2018-08-04 17:52:05.000,2020-02-22 02:29:16.000,2018-08-04 22:53:13.000,4763197.2700,3877559,1594850.1,false,14057280#7MZBnDS2WvCGvSia,11332565#ULcHpUWESuKIZ,4577335,true,5755532#x4ZNOCCuJQyHwoltZ3aggaoR6UAiOurN,-16019941.78
1919,656,210,426379,2956753.2200,2019-01-17 09:22:29.000,10591884,18279247#5CK3XXnl5LWVRMqlNgmfQOA1fsWokwICAjxz,6742537,13027145#Jpi80BwI86Zxa,10179013,-19034917,4239061,14072984,-496573.46,2382224#qNnT75el1x,-8801455,2018-12-20 09:37:49.000,2019-04-01 22:53:56.000,2019-10-05 23:56:46.000,-95866.3100,-13150562,1.1360191E7,false,10643888#ikpnGg1YwUBOLLN3,19160624#yIWG1W5Vd8qQQ,-15972932,false,10237739#jUn3DyyDhA7oUxXcghUcP83JhlA51pgt,-4117091.50
1920,153,176,2287926,1714277.0600,2019-12-24 19:11:19.000,3571984,9389228#6DQtsSNumxQgX9RiaShponNLvBbcSZczHc8F,-3933552,511253#1wM5EEtX95dZ6,10756760,-17474053,-3506116,7877632,-1.377103552E7,9633188#bJBoHlxL8i,-8612443,2019-06-08 13:24:56.000,2018-06-17 18:57:04.000,2018-10-11 07:14:01.000,-6727069.3000,-15665493,2579017.0,true,14701706#zDin4Fz0OgC8csWF,7431305#Iqx5XU4TYmrTN,-6951835,true,8208273#NksQlW7fzQF4WttkPLmUJnarZuR9GcPv,-3757568.00
1921,1111,112,-4670076,-7100784.4600,2018-07-30 12:52:39.000,-18004665,16105799#39Pv3LzsCQfoXeiT7ANHYCafsNMHnAqyhxTH,-1206257,5340712#3Df6BMlFBUapk,12133792,11098565,6277741,-3525244,-1.419232548E7,5983891#lEtBFf573E,-7823421,2019-07-12 06:24:32.000,2018-06-26 17:01:10.000,2018-11-03 00:25:01.000,14611727.4300,-4541350,1228359.2,true,13143915#Qz29UqizOcR2bFFC,15604857#Q8ymj5VbmDku9,-7803324,false,6840068#ffrJdf4oBWeCbdNoZtri4P8oEcR0a3Lh,19057819.77
1922,653,141,12413125,-7856060.7700,2018-06-08 23:59:32.000,8906625,529606#SGpxBiB1AlX6puAY2oR3bhyyrl1lzaOMKdBB,4797944,385011#zzDLfwd33xfbV,8409325,9494974,-3233299,13896689,1.46348644E7,17754876#i3J2omkz6y,-16669460,2019-01-10 00:24:40.000,2018-05-25 03:09:57.000,2019-11-01 11:55:55.000,-18043207.5700,6661821,-1.4977698E7,true,9805030#Y8f2TNwBpgN3tKZu,2240321#tfacBdzUzkSWl,-12964270,false,14650771#eLGHSiVDpNuVxGkr4QLNtIul6pJ25NSA,8723035.00
1923,317,114,18236804,5578628.4900,2019-09-04 09:22:14.000,-1771113,18979084#JVGsohN6v7wfWqyI0kzYRZitXSPiU2YTyKeL,1926570,17413173#ZUIFtuz2O7kXV,2332332,-8886220,5811189,-17651557,-1.569496002E7,6426633#rv4oZf7Tzl,-11495498,2018-06-11 15:48:22.000,2018-11-26 08:44:26.000,2019-06-27 13:49:13.000,-12932573.9200,-16902348,1.87019E7,true,9792557#6xGSgsTtic8KPXIc,9169917#PZsGU7n8eqXPH,-7761005,true,12507356#lKp7XE2Y6VDUaAiTmzprR20y8K3pA6Ek,-10172213.50
1924,1104,234,7201749,14882725.8500,2019-04-26 12:30:03.000,12478433,15528514#rSDHnxBjtQBGclsIgDYLFWSPidbvOwbubenD,-952102,7059987#oLZN4wfejMymU,7736725,15906343,5892027,-12430639,7428095.95,382288#cUXbdYSGBk,-12305952,2018-08-23 08:38:20.000,2019-11-25 19:46:52.000,2019-03-13 02:17:48.000,-2571773.2100,13625862,1.1977462E7,false,10644786#bXCVbdhuFPQix7Mj,9710030#T1yAfw9jl6gxG,4676316,false,2231645#PXuhW0LAb6JxzDUAiUo779F6Yaw4PjId,-18020983.00
1925,401,140,6071007,1299514.4400,2019-04-02 00:43:30.000,11346787,15258031#z3nwsdzJhRQMk1bHlqyl0H2fmXzxtlC1R6za,3946968,14904167#UwLb62bPhdQOO,-5859332,-18825858,-5997293,-3356951,-1.066363174E7,4152320#mqNffpvB3Z,785920,2018-11-30 02:33:26.000,2020-03-04 17:56:44.000,2019-01-08 01:35:34.000,-13467831.7500,14358675,5304628.0,true,10437781#WCqAgj4McoqH2ScO,8525376#bFv609XbXha5T,-1675267,false,11169455#OqPpDxapXcaJBkSmrTzrFyozqKygwLAG,-746814.75
1926,427,229,-4955337,15676298.0800,2018-06-19 22:31:33.000,9101623,38734#5nxtZ1DoGpnmxzI6TzwMoT6MlpIAreZ1FaUU,-7988110,6230992#wNv4QaGDamZrr,11708702,-747520,9274982,9362538,-1.478297087E7,364329#Fn3jKQ689R,9088711,2020-02-27 07:32:00.000,2019-03-12 02:23:57.000,2019-05-25 07:08:06.000,17239202.3400,10208702,-5366741.5,false,2716970#YcLM8sbViRxGFdUZ,16745766#2H1s3UQ8MDh5D,-2085400,true,16165089#i9FBXVb7VHhPJ3NvFFjzSaiGMOksChkX,-15998264.00
1927,91,290,10893952,4619726.5400,2018-04-09 03:03:42.000,15354932,314710#hoOUXw8PuW1gmMCXENBh9Ou2BB9cyxCaN2WN,-8022172,933290#SNpJIONppkCHC,10700599,7740878,16223511,-1488740,1.695394545E7,15343047#jek9OTegrp,-8782075,2019-07-20 19:26:09.000,2019-01-01 10:07:02.000,2018-06-04 22:11:29.000,-18321514.7800,-18797416,-4862156.5,false,6779789#tInivqi57Tie7jHJ,15367949#oBO8liRoS9XZj,-16289788,false,2489725#3PZKa2HHVhBIteT8CkbvznjJEiiZwk5J,-7337775.50
1928,444,189,-10569086,6311676.2100,2020-03-06 18:15:20.000,-18207865,5715686#OyW0fhim1DvgBY1uPWjaVdbJIUfNnGOjJEBq,15193076,13414098#2rTG67MDq9x6p,-14180509,-15069265,18164195,-11618490,-1.881149732E7,18191319#OHQkcu9Ejr,-10471052,2018-12-20 11:15:43.000,2018-05-23 13:14:39.000,2020-03-08 12:00:30.000,-9891249.2400,13111441,1.7189992E7,false,3232948#Lxqfx10z5AtQ8kkc,11454451#6drt3Vs6ifMIl,1022167,false,15794019#PSbhnoE2HlI55AdaKqNFcJ6I6JJsdCYn,5848276.00
1929,495,14,9817688,10091207.6700,2018-07-31 21:21:49.000,-15891775,13683362#gGlErAmJofAmnwE7BVyt0a6wWiTIpg73vvFG,18045217,8723504#6uYoKkDZ11QXR,-1491323,-1630771,8774208,19073571,1.32759761E7,4972101#X2tslysC80,-9754799,2019-01-16 13:33:04.000,2018-11-16 07:08:48.000,2019-09-04 16:00:33.000,-5494993.6400,-8635558,-8947716.0,true,11986291#r8c2W6K2Hn08poY9,18917035#kiT9Vek2teWli,12576893,true,7750103#q7i6BGeIRHh8alCDhFhxlqguLWgr5hDG,11903071.00
1930,563,70,-16050211,-18782117.6700,2019-09-15 22:39:50.000,10405122,10784683#xZmvfSXmztAuUR5ti2WlXiIEJ6qKw1xZVXpa,-2455491,18193132#rxxPQ7ZRH3zu1,-11280064,5044680,11420983,11211841,1.141869382E7,11463779#6WLxG9S3Sb,-13791480,2018-05-18 02:47:57.000,2018-10-21 03:23:15.000,2018-12-06 08:17:05.000,503152.5000,1861393,5550271.5,false,7074505#W8AduTkZF7QfsykF,14047382#qnYI4SuzdXIQv,-13791420,false,621818#MAtywbozXGjkBRnASO995VPnSGBLdYKR,18195531.80
1931,554,242,10172900,8845457.5800,2018-10-30 19:19:38.000,-12404691,9087702#d8RI3a4bIMdW4gBitYLMt3JJXAw3Fbe6cMw5,-15909265,8364342#RKCnuNaXPfEvJ,-12679480,13674091,-6957287,14297613,-1.321464531E7,1683145#lyGlamclJh,-11164785,2018-06-26 06:17:15.000,2018-11-06 07:29:26.000,2019-02-13 01:28:17.000,-3945153.2100,6782029,-1984435.6,false,6084301#rEmjRhdHvcUHh1Lt,538971#8ayJuD85ivPiJ,-1457824,true,2716237#fDlY1ErhUqM61cLHf6gYzcXxqUGg4J5p,4974437.50
1932,1158,231,15949669,-5881201.3700,2018-06-05 11:11:35.000,-4988185,3948033#JjyVDuys9BOEyugoIg3oiVMvnbph6sJmeZco,-18105579,18054248#pAFBPF6CYz18y,-5251733,-11383499,12003773,-15267962,-4799090.03,11326211#r4IKvrB6kG,14901984,2018-04-23 19:30:03.000,2019-11-03 07:14:37.000,2019-11-27 06:36:43.000,-2773588.2000,7282811,-1.3041288E7,false,12620045#yq5ibMXC6Bg6XtQE,2913152#PMI8GdUfXwfZs,-10839581,true,10363690#K2TR1UJcJU2VmnJhTgbPnne2skU81bWR,-7624384.00
1933,51,256,1178869,-10550936.5100,2019-05-13 08:18:39.000,-10169905,13335296#SNSJoOGjGXaasfCTBwYimlZnzGVCyD0d3DuD,13389617,15979911#qdRERDrqFCqRj,3670117,247420,-7257158,-18842580,6486852.53,9148579#aaL4qUCMKG,18860840,2018-05-05 18:44:55.000,2018-05-31 08:27:17.000,2019-11-21 07:08:08.000,14587531.3300,-9619975,-1.6737666E7,false,3566629#KWI6tJh43LhbkwGf,5556971#8ayJuD85ivPiJ,16768851,true,8976487#cadhN8mwZ9ZXjbTjHsde4FDL7e3YxnKb,-15610733.00
1934,1024,245,-3258012,-16915678.0400,2019-05-16 09:20:25.000,9010967,2150895#xwQ3VAKr5WrGMwLYQUCiuSODV4Jiz6rMmcF2,8078545,16868603#V202GcdWRxmyQ,-16705217,188671,10230611,-18330306,1.543343403E7,12166726#bqoZX3UFgd,5541057,2019-08-11 15:31:04.000,2018-09-13 07:38:23.000,2018-06-18 23:48:55.000,3456633.1400,7003269,1.2245936E7,true,7067100#rKIN3TgjKF9juE4M,6853415#8o6762cqdJZmx,11964785,false,2468929#HEFxw8LbFGuDOrbWZSuXjhobb7vUB1jB,11462322.58
1935,1194,261,-4775516,16403525.6500,2018-10-17 22:56:46.000,1594523,2952286#yBxMVy0bYo34HRoxXzGKbaMPsoUU5VEVki2H,1101036,17446471#ZBohuh8UQBAZN,-12337971,15628538,2620242,8860767,7637193.18,8405364#M9YZ0rcPJg,10600842,2018-07-06 07:31:56.000,2019-12-18 01:01:37.000,2019-05-09 09:24:25.000,-7809779.7000,18312707,-4605183.5,false,6172987#k46Z82IXuk992qzm,17002929#J24n7Zce3MIQa,-17447113,false,3866517#rEkFnGND93DM3d9W7PqycANmQMVnShZe,-17950027.60
1936,662,177,3164085,-9567256.0800,2018-09-27 21:36:15.000,-1918994,9501829#MI79hLEoUkk10PgnE1KfzHd58O1gcgh1ytbo,16987870,12246474#OXuZrKQAJ7NP4,17436084,5831773,-335719,-16114626,-1.506101144E7,10182942#ui8O5Kqfyc,-4921615,2018-05-03 18:03:03.000,2018-12-08 19:35:31.000,2019-07-12 17:36:00.000,8218853.0400,3062346,-7215445.0,false,3767887#Rlf9GPEMLjSE55uR,14596508#07A9ijVPvtQBv,14052760,true,1536919#V8bCtjO6SLlSryk3QLdPCimfwuoYmKq5,-10904856.00
1937,239,112,4639043,-1246930.6000,2019-08-25 19:04:42.000,-11613758,3549992#pagi7rOdqB4l9DPkOnhwtN3JDIKXoh4xhWye,13881431,19340614#iykyCGcnaGN8S,485806,181303,7696138,15215513,1.109744523E7,4555312#mnJvyetoQq,10152334,2019-05-13 18:03:22.000,2019-06-25 17:49:16.000,2019-01-24 08:46:02.000,-19283421.7300,4632057,1.5331682E7,true,13472391#oDanx62iJU3wmW42,15185948#u2vwX0or2ZPYY,-14687548,false,15073648#sB4c4D6fhiQjRGey7UWa8dvlhUth6nqA,8927486.44
1938,453,174,16281817,18021922.9400,2019-05-15 05:13:37.000,12461311,16575074#sEYIugrsSPgVAJPJzfoYFaCk0Y0QIJiHhSch,-7057408,16240350#xQ0GnklCYPETY,-12560905,-13162279,8876612,6649439,-5304407.87,5513997#IYpLyeAMv6,15089866,2019-02-04 15:18:48.000,2018-08-06 07:05:48.000,2019-04-22 17:57:46.000,10071098.9000,-17459953,-803729.6,false,3881775#kE9wVND052ZBCtze,9272420#rvDMVTpcyZvw3,1287789,false,7246735#LpYdXFD1Mf0AALBxvQT0P4qEQCR7enPD,-16660944.00
1939,219,97,18670717,1825192.8800,2018-12-18 18:21:24.000,-9928018,17511444#P6fXVVVNvGwGQ5O0dKR3E2D7YxjPMs2siaQP,-7947187,16372048#ku8987kCLbDLn,-7061769,-18411243,-4423151,-17000204,-4620415.52,11453492#9N3eXPXKQ4,17973486,2019-11-20 10:24:36.000,2018-09-19 18:45:07.000,2018-05-25 16:57:55.000,11789536.8200,17185392,1.7150624E7,true,4941426#VMIweXew4Zx50tKn,10455721#fs8FiEJombZqH,-8552464,false,8241160#tvsUxaNmbyUOo3XwGN1N9TyGRpVV6zqh,12700891.00
1940,1204,143,10050207,-5876215.4800,2019-06-30 20:36:15.000,-12933663,10361295#j5vZsL5SVXTwb9EHh551Oxr0DiSAZ03O8aKa,-2159266,11305017#gw2eToE0pe2BU,-4556682,18102192,14298142,-3326394,1.397098691E7,7261529#sxZM48q6tB,-4348629,2018-06-05 11:59:55.000,2018-09-26 07:26:47.000,2018-06-12 08:25:54.000,10682132.4700,-16752283,-1.4159446E7,false,14019877#LNusryPXCbfLhjAN,5731628#63zopjYTxE1Y1,11612610,false,10637973#P4Vro8AnttYry3qMSaGfcIttVaUkREca,-15483653.00
1941,915,316,2901618,702400.1700,2018-08-14 20:03:44.000,2210968,8171751#ZURpFZnzLcQM07Rq6GRifRHMacufDNR0qWUb,-2387257,4195068#FigDcmm1HPSSE,-4737027,-16447216,-18025257,7357334,-9691401.41,11473202#dAD5adUB7s,13175164,2020-03-04 11:03:29.000,2019-09-30 10:32:02.000,2018-08-02 04:03:16.000,-49262.1000,11276517,-1.8702914E7,true,14270039#yCLQQZFCeeFYt28E,4066343#dSB2uj1uwWwCY,17066659,false,9552413#SoKlNo8fUEc0m8x7kfyeW91vCTZj2FEb,-10194194.00
1942,556,64,-17759189,17401728.4900,2019-03-02 19:46:07.000,14860569,12974791#JH7NlqRpzlFb9UF7prBKtjmNOVnDpSnDJNa4,15793040,8992625#BDm5Vy1r6Kr7i,-17647445,-15552187,9133667,-4975156,6997826.67,6414634#RbVeXaRw5m,-5136189,2019-07-20 08:10:15.000,2019-04-18 22:38:44.000,2018-06-22 01:55:46.000,-608445.3900,-18781318,-1306689.5,true,11305806#PXT2wMzLzjNKPzcg,1907032#UH3wV9wlxHyIZ,-1677427,false,3007446#AI95JfIhq0hlcTRl883tWDIXDWMXiB9M,-6803868.00
1943,83,290,7611742,-8987844.7700,2019-02-16 08:46:13.000,-9635968,9242940#TNMZRr96ievsdMDB80BkkyPmwxZrJaJprGDn,-2627452,18989283#0p4c7vwHKQJQ6,-14523115,-15733424,18843606,672958,3953994.22,13718733#vnvpZRgh0d,6706570,2019-05-18 12:34:18.000,2018-06-10 10:25:25.000,2018-05-23 11:47:47.000,-404596.6200,12820549,3351909.2,true,846474#zwtJIAy96R4hJfQW,12064516#IXEEp6LKYPfCp,-10254642,true,18258108#X3OusUz2A3FAShQz8xaJcugvRaMreJBn,8029286.75
1944,1133,216,548822,10128304.2700,2020-01-27 17:02:57.000,10200767,17856026#2D0yFihTvWsRbaunpNikXATlB2O4CyB5fkfB,1568627,18519306#O5FXfkHjxefaj,16519430,-4386638,-10241800,7741356,-1.235697608E7,17632426#NbUeeBQSd9,9198614,2019-06-08 12:22:00.000,2020-02-23 18:05:39.000,2018-08-18 17:52:06.000,-5406306.1400,-7141412,-1.511614E7,false,3411012#M7EDi7IVRGJDVYEn,18090762#QxxbmQ8tAIDPJ,3274316,true,11252474#ERDjRgoOupCGUD4Rsp8WpvTU2xAhp0tA,6299312.00
1945,1216,22,-13669547,18454297.3300,2020-01-30 14:53:32.000,-13895012,10637802#JHDVurwGx0TjhFjPnPLne7aNH9ZzjcXhqAG8,-17735851,2085742#hFEzz3klLa6DL,13452772,15214061,-8053938,-6066574,-153818.64,1728118#OE7IctPaBq,-12357253,2019-02-19 08:51:44.000,2018-06-18 15:01:32.000,2019-01-12 03:25:45.000,15004229.2500,-5808490,1248155.5,true,12094482#7eJEDL6VnDxz3EEb,4506160#5HNXmli7WFZAZ,-18579761,false,4727008#hFxDKHLF7Imlvcc3NKUnbIX7KgXVEwvS,-709804.50
1946,922,1,13005397,-13385769.9300,2019-09-09 22:13:57.000,-10820278,7891319#dqll2IxcmZAZEc1t5UlsQIQ4NVlVOKlf4852,-15072412,4670828#dowRsDHfrOvz7,-8014131,12874094,-7343689,3352563,-803258.6,6613173#9hGYYpoell,12005122,2018-10-22 14:08:48.000,2019-11-28 12:27:44.000,2020-01-15 07:59:08.000,-4887944.3700,-1460732,1.5699229E7,false,15412114#r2xYXOqfUdE2Vd8O,17526304#9DyE1jZV6WlpM,1512991,true,18232475#mDasy9mrObrYNuS8GBuPqjkZ8OdymBes,-12016619.40
1947,1302,19,6353430,-5571047.3800,2018-08-14 18:10:03.000,9187281,766974#R2SxjoYqgMl8fyqFZf8EhdY4KlD06y7QOsJ7,8299118,11782861#a94hPtGVmmfpp,-13909569,-16707286,18337361,-6739224,-9789125.13,8488020#cm9kgGPDyp,9510539,2019-02-01 03:47:51.000,2019-10-10 03:08:15.000,2019-10-28 14:55:45.000,15950083.5000,3838951,-1.2556825E7,false,178869#nymY52ecgFiX6T7E,13957706#q9a6tdxHLH1O4,4988080,true,18678473#LyQdxP6mmricihy4cyamjN29jJBiZDUB,9597067.25
1948,1150,299,-3905491,-4152435.0100,2019-08-11 02:23:52.000,6691571,19326780#8t3sSQC23w4mVZRAcokn8J0aQxQbzSidh9cd,17055249,1923527#qCKVpEUr9uaRT,1192293,-13083327,-15318371,-316079,-1.262101113E7,15187370#U4Jn2o9p5c,13862390,2019-03-29 13:07:48.000,2018-11-30 19:22:13.000,2019-10-24 13:26:57.000,-7672713.9000,-7839667,4121059.0,false,18829425#J6L2CxZN2ZqUAToq,7150203#PA8OsHphms3jY,17763654,false,4476933#jbvftn1DDu0obnOyV7qYfJ6MOS8phBiq,-5070634.76
1949,367,77,-9885713,-8487974.0300,2019-01-24 13:37:56.000,1858083,17603011#gMXtC1UulpHlMz5vVNlK2Vo860JNyhOj3QwS,-2141908,6660905#HxUMdc6YUzbGb,10103892,16150362,-3985093,-19256675,-6330628.02,546128#rd4H4wrtKE,11144683,2018-11-12 18:18:36.000,2019-11-08 23:11:33.000,2019-02-02 18:17:17.000,1601539.8300,4101396,1.4073743E7,false,8133409#WtWkUoJyj369BRKd,262548#n2CG4mGX80rJj,-2475648,false,679518#F54LhovQdZTNSSBs9vAX0Eq4sF1txIn3,-9154594.00
1950,137,139,-18570695,5979505.9000,2019-09-02 15:04:00.000,15346530,19228045#uKUMU7oowzHVEZRUoM3VbyE9hztZkE9gq2kv,9702906,43788#IGkS9IErx33WY,-12844263,-14659619,14796739,11800295,-8146286.41,9467831#24oySlRcRk,19298641,2018-09-05 06:13:26.000,2019-09-12 21:53:13.000,2020-03-14 03:47:02.000,-9468573.5000,10687365,-3458773.5,true,7367746#T4iKdUmrld1ekGPH,13248088#d4FaHRY7xPHAr,2428618,true,7967887#iyRVonNkM1W4TNebInvSeU4TCCyZXo5O,13378723.50
1951,698,172,-5709421,18555761.6900,2018-09-12 10:03:01.000,1574589,18309722#p34Gd2VwOStUs8hYvCeFtluu8Wbe5bnJdir8,15854072,6592773#dohxzZqnxTagD,-9927304,3805180,-1148161,-10347659,1.600519359E7,14961543#rWYLg9zwJ6,-15292905,2020-02-29 16:51:15.000,2018-09-11 11:01:27.000,2018-09-13 11:03:43.000,-15398015.8700,-13559791,-1.6753688E7,false,1933467#9dciwlUo0tESas0B,471491#GUM5LhpJ6O9EV,18955538,false,5340126#972wsV8aBWovZRJ77AkIOYbLJtmKc74z,-13563820.50
1952,36,302,14323714,7829144.4800,2018-07-04 14:33:00.000,15497619,17535598#uwzYN42n1sBQJSFfCul6rgyxgpDMvnf9OUtQ,-19170354,17863211#taXxjVjfUvIsK,1174124,15574134,-866545,8805523,1.776672288E7,6767931#FyWGpeHVKD,10407995,2020-01-01 19:38:49.000,2019-02-20 18:58:43.000,2019-11-19 14:48:48.000,10232479.6900,-7617378,-1410483.9,true,18058987#k46Z82IXuk992qzm,16319907#M7J3uBXq1ernP,-5464357,false,7795398#ToFJx6MTH9ikYUvCiWJuyjm1k0izHMRt,-16858656.00
1953,815,117,-11647481,-12732578.2900,2018-07-18 16:46:40.000,10340719,9743495#IoLjFoStexKZh3G5mA6KtjlcLYX0l55qLiYv,18885809,12319136#4YWeCo1YZW6RM,-18609959,-3813328,12314536,-8495239,-1.86193629E7,7890917#1fQvrjoJ9R,2356154,2020-01-30 05:07:46.000,2019-06-29 15:35:24.000,2019-12-14 05:17:52.000,9820316.0500,6391719,1.5472626E7,false,6330636#r762EBPRqBeSpQyD,3841750#WDLnZGHWs0DDD,16908800,true,18784473#LyQdxP6mmricihy4cyamjN29jJBiZDUB,-11184138.00
1954,868,47,-15185656,19119666.0400,2019-12-28 22:13:56.000,5216499,2205977#bASnWUxHD99VJ259Ig5p6KvDWwWOzaCyNSmu,14515857,440431#xKaA3P03w5eBx,-10595759,300689,-4000353,-984524,-1462222.15,9772958#T5cZ7j5XIV,12582923,2019-02-20 23:08:57.000,2019-11-14 08:30:15.000,2019-09-09 01:38:46.000,-8290360.7600,-9699626,-6184083.0,false,2148835#cAt6BRf6LQ2kkBwT,5522067#erVuiFTIQu0Ad,-19049569,true,12673281#hl8U0DNEbrtHNTtJl5d0i13wy7Nu9VkO,-13262471.98
1955,1199,61,-1577343,16156572.9700,2019-03-22 05:29:30.000,-9453841,16187029#dgd4KIISwa4bfQhnFyu96UA8UlGtKCC1NQf6,8679455,372471#ZBohuh8UQBAZN,11988877,-7381505,-8438712,-655910,9821858.1,2526468#pyheOKeSJz,5204856,2019-05-05 08:26:08.000,2018-07-31 13:50:22.000,2019-03-02 12:20:30.000,10614138.0500,17517122,-1.5098794E7,false,7380103#am5DI7tlwWyEKHNo,15127885#b4wMgjNnaLad6,-5394264,false,9718784#oNusTl0Zx8z7miNdWGkJOmh0LQJvpGTT,-899578.00
1956,1099,18,16293789,7431440.0000,2019-07-04 20:32:42.000,-2821006,4677766#xY0p3rWWr0UhjyEjAgU52yf8sfwI4wTesKBr,-5411690,18891348#S7hWOsMQc7ilH,-13871109,5688922,-7548222,14386745,1.503108487E7,3216687#OKP9w5n231,-16106867,2018-11-13 09:53:26.000,2019-12-11 18:46:24.000,2018-09-12 08:44:56.000,-14424947.5200,16329208,1.4778235E7,false,14401629#KWI6tJh43LhbkwGf,905151#JX6IskNSPMmMF,9310968,true,13888036#5JWrGflKfseM6RWnSJbWLcVAFeJNTwDn,14853404.00
1957,438,142,8342464,-10906616.4300,2018-12-31 16:23:35.000,-11732495,1779548#M6vAVTajc6jvrMGOWD53Uxtfg9C7gDIM7kWY,3708385,5992123#sv3l2ql7x1AO4,11376896,8200421,-4519459,-18079274,-1.602554865E7,12190413#yq8g57iJ4m,13099115,2020-03-13 20:41:44.000,2019-07-12 22:03:31.000,2018-07-24 00:12:07.000,7476006.6500,7981098,-7141362.0,false,7717519#Hf5Vin31s6OmtkSA,19020645#kMlU3VXAPzPlN,4863804,false,13884154#cIHYvMNUy4PfU139bv4bRkD8cB0rJ506,12028635.50
1958,374,253,-13601908,14975979.2900,2019-08-15 12:50:43.000,582157,11927716#IJFix2agrr09k9IegYDSmVxi5mPJH64QAVFf,-16745360,8759458#eKXVy0iArDest,-2912859,-16857937,13429327,-17589484,-8266130.6,8197336#OFW22bT0hS,-11699577,2018-08-23 12:16:44.000,2019-11-06 04:47:33.000,2019-12-22 04:24:02.000,1388945.3800,-2686196,-1.6169681E7,false,19134523#ogmOo4LFAibfHMZu,16181417#efWBLY33PBcPK,-8250641,true,12306247#kiQDpNjDc7KPbc8ygnxPMYDYwmj001KH,-3920567.50
1959,301,83,-213949,-4613152.4100,2019-10-03 15:21:38.000,16473828,9775600#nc1b3u6rAG6kI3yNYTmmLCyVTSiKV7F7Odou,-62939,5234740#H4O9dPFFPP2zb,13331791,-13778442,8335292,-456950,-1852187.43,14231457#2FzK3RaknM,-15714219,2018-08-27 07:52:32.000,2019-05-15 22:34:20.000,2019-12-28 06:02:58.000,-9540876.1000,-15273770,1.1721452E7,false,17964642#A6yC69B5GnxwnBSU,6976462#7ydZ9my9rJHut,-14685295,true,3220131#u16RIL2NZLf0RgMIn7DKiXbz0x3jI8sa,-5229721.50
1960,1124,202,-9181276,579774.1500,2018-08-15 12:49:13.000,-5815198,13309080#bjMwqYdXYPMQ7YYt39JiqlRIw12VH2lqHpH6,17181094,13285609#jHeK6afVBlD12,-11438595,-13613656,6211649,14115223,-1.51790209E7,4293222#gvcbNJD0Fs,4179946,2018-10-13 16:31:51.000,2019-05-16 11:09:38.000,2018-11-01 22:13:08.000,3130230.6000,1693595,-1.7900564E7,false,5299773#zPqqueS9ei4WQuKR,12241996#nE7jy2fYXUBEN,-12898051,true,13848346#6bGcDyc3cEZLStP5pRSjGPNjXDKceYJ5,-6849170.00
1961,365,138,-18428531,-3478875.3600,2018-12-14 18:16:47.000,2313849,6899921#gholvYBa7FLbb7QX8gSrfsrwkgvQ9xfemTtD,-3599977,522043#Tvmv5pVT310AK,404184,-5930338,6581283,6093252,1.292213554E7,17391618#D9bN24UF3P,15399436,2019-04-28 15:25:17.000,2019-11-29 10:32:23.000,2019-12-16 23:25:37.000,4961626.9200,-14346200,-1.8380988E7,false,8841556#6GNFgAe6RFbmhbcc,17495230#Fbhuv0PcFndam,-12830274,false,6213232#bw46UZWHjy7sNhGx7H6ojjzZV36qSNVI,-1308715.82
1962,1075,285,-8215199,16566170.7500,2019-11-03 21:06:00.000,9861998,5303099#rUZeMCLEA7svuDzKNLAfbzmusv2z8IeIttOb,-12089118,3144739#Mk2Ai9NyYrdho,19288075,-8604053,-15063889,-5168884,1.933033437E7,7613522#AQDunsxBC7,17246990,2019-11-29 15:22:33.000,2019-06-11 11:29:14.000,2018-12-26 01:22:45.000,4040419.9600,2440466,1.1025548E7,true,13956809#wid7AxPmhcyvPzbJ,18893422#Q6FYIePlA1GT9,10753439,false,5092015#Cu00byNRiO29l84X7RzQXahE8FI8Wue4,-17163675.00
1963,1032,178,14306549,-456342.7900,2019-09-24 01:11:13.000,14770471,9788115#r5QyrAVaYQ3GfnIBlQdXJ7m6pv5oAJU8vHe7,19214328,3735286#q9YQX6SDxBQdk,-14735572,5390880,1829271,12177576,-5557810.36,3346535#EpsjqliDo4,-9974758,2018-11-13 00:06:18.000,2018-11-27 23:37:57.000,2019-06-04 02:35:55.000,11064852.3000,-1276388,-732217.6,false,9687735#Pj1TwMeJjAwNLc0S,13909358#AAet55kGn6rGn,-11406974,true,13074810#QqBUstLOVj9UxivC5dLxjezwgK3On8J5,10525524.50
