1879,313,-17120348,1084680,2019-05-27 00:38:38.000,18242179#GusrvuQPEj,65608.43,1932126#CadBLor4qgtXWJ9e,4199195,-9355387,3800330#AKRvil2L1yNMqJxoH,14531168#PEGKbDxb2D,13759819,-3178984,-10958874,-9226701.9,-1.785923661E7,14270947#SDvsDvAOW6ZqBhNJ,-10143010,12172757.4400,-2519893
1880,2434,-15067590,13181271,2016-11-18 11:07:02.000,7516019#Za7lJAXJDn,43380.35,13014969#nlHbYo3BieqddV8N,-2247327,5676893,6032968#Pny8zGeTxMDTKWTro,8704849#zguHFnZBRC,7640913,-1351836,-91168,-1075932.06,8006423.91,3595581#DVtws0W09AwNdxjj,1678513,14390581.7000,-16497436
1881,1200,9865217,12133576,2016-09-02 23:28:43.000,696040#z9PWXbSffU,-1847.45,12625642#n7qioUD5280iQkF3,-17622549,16718193,13497517#ZBKypmZl3LeScUQVp,9261373#ZtVaMfTXr6,6562347,-9007104,14765902,-1.218356731E7,-4029530.81,7902178#WngiFQVqJF5xQLKh,9677393,6238846.1500,14525621
1882,1929,8578795,-13232104,2017-12-24 07:47:56.000,10457172#PzShLa714Q,-28991.52,7270505#RtASdIShe7r7aMDe,4115950,7378986,4591815#vJTPCOlzhfEiV3aVn,2557730#doLVfNh0KW,-13635131,-18405427,4043525,-4791162.62,-1.541925383E7,18016751#dSS10TsgOEQSiMtR,-6461553,17766833.6400,-11432670
1883,2016,-12485643,-6097248,2017-11-16 09:00:30.000,13497132#Mhu4l2xfbR,29010.00,2554478#aTBl8y4nw4ayzsxY,-12303843,-16549181,6135421#pITH8LtQ33JqfrQll,10148807#QHkjGiDc4d,-15775184,-18135600,-3142436,-1.645043877E7,-1.069274103E7,974646#Niygsy45MzZDk8ez,16627785,18480770.3600,13510642
1884,2505,17102927,15947207,2017-12-14 13:12:07.000,12804815#rFQw2RBby4,-68807.36,1593370#ochYJRIUQUHMmbBf,14785528,11522027,10255486#SqG0uHRiDDlwObdJh,14033017#Gm3C6XVqJp,16075727,-593264,16805913,-1.093365113E7,3982322.14,6545018#rbfIe1yTbQTCcBJW,18725392,6240523.2000,-2757481
1885,1513,-16871941,-8085235,2018-02-28 02:04:50.000,17805726#nj7z5QYfol,-52521.09,13942100#6FvJeqHIOHEUwHtv,1042394,-10738537,12828075#tZ5tXvhLFNdMPglzq,14828377#r2DhTjb71h,-9459023,1793575,7657156,-1.069742204E7,1445936.36,12348585#s8mKoAffGjYmZKuq,-2204144,18027911.8700,-5936863
1886,2068,14756830,-9072813,2018-10-10 23:59:29.000,1369015#QS1mUDapzh,-18110.59,2162548#6QXreVpiCriexzRa,-6062577,14265151,6045892#CKbMMHlG9sc2tISiu,14783713#OmzGpCDLJw,12649542,-16909324,-17487881,-1322366.89,-1.807112507E7,2545447#He5sTqcIY4HLimnY,8916009,5694240.3000,-15694619
1887,137,-17074162,-14412146,2019-10-25 10:33:13.000,8470901#LyOeUOTGYH,-64473.34,10220465#pCmZ9cypQeqIa9mx,-15684163,15364555,10971515#Z0ivpmOpzOBVE3lzs,15389218#YM21Pez24m,5886198,-12125814,15907338,-1.410036077E7,-1.289559141E7,5612087#kpqySJPtNYc9eT3C,-11362433,17002296.7000,18216746
1888,1832,13707511,8789438,2018-08-26 22:10:41.000,5262098#cfOWMXgBGb,-73444.75,9277237#5xFFXb7ugYrtLD5h,11471958,-8250279,17293359#ibwoT0IcNlEsRTc1v,17773683#8kOPZb6zz4,4835259,2099436,-16503881,-3935846.07,5929734.81,6449735#SwHaemzJri5UR2Av,-9840797,-9187423.5500,-7632974
1889,504,2269221,-1965095,2017-12-08 05:00:09.000,2058351#SksE5aIfVy,-7276.64,11328231#QuyiOj61ba6Bb1jr,-9993993,14403469,7076381#mfD29BDmgxAsuRYJt,2940152#RyqGS1CFX7,8338171,-1476963,15661905,1.673469288E7,-1.490525771E7,14284310#csj1YAdiWmlwbcqh,-9918227,-11854677.7400,-9627190
1890,1142,6608960,17043380,2018-02-15 14:58:24.000,10031190#IFZ4FMGd7S,-10469.97,6659517#QwaB2vhsbnVT9KXa,17992351,-647656,284477#RWgfdAqyoTU5zlcbr,2060461#WMbttXoX95,15857391,3517724,16740381,-5782193.55,-8018014.29,1774427#SHY4JwGmQzUeumy1,14003603,408978.4500,-17856113
1891,2888,15371862,-1627509,2019-12-16 05:29:57.000,653311#JabH8uOz7X,47990.15,603712#ORwBFU4yoEf36NXu,-6884553,3276731,5863949#9lfsCVTbf4mOJdO4V,10959128#hgNCvNPlMi,-763502,-16557792,-7377386,1.485128079E7,-1.627310607E7,11679194#LEoUuNCQbFtKg1Dy,-10135300,-11776692.6900,12595907
1892,2347,-13246327,18541710,2015-12-16 06:23:24.000,8184608#15yJh4JhQb,-74899.98,12627968#h7irIaic2qH21Ij7,2438006,16435562,6568872#0FiLygOMRsftv6Rou,14736513#TefXuv4J4W,12026928,-17624224,4478795,1.567759209E7,1.691694511E7,12484083#qS7aGMS2uV1RDca0,11192927,16759839.9200,14026880
1893,2198,15979892,2997828,2017-09-02 15:16:59.000,1153988#VsWZAaEh5c,-34952.84,7317069#O1Jt5V03m6B6pJ4M,-3963426,9913468,5345040#UGZ6o0ZmeSHihc4Sz,16798795#hHZs7IUCco,7817386,11342741,-77899,7636412.85,-1644840.54,14981088#TliXyEOe8sGTFnzc,1211081,17939822.4000,-5559111
1894,2200,-17001958,3449746,2019-01-23 03:09:01.000,5380001#qeLm1aMc2r,-731.57,14078384#iSKttZXkiPhHKtly,13929946,-26337,16232042#uMLqjr6A1QO4cdEgx,8355955#5vJH19hDWE,-3348646,-1239856,-17816602,3300751.35,1.141711345E7,2493415#0UQRRTIVtEsyHw8r,17293969,-2169829.8600,-18555000
1895,2365,-13129802,7206722,2019-04-05 23:25:01.000,1111641#d2XDo4ZZc6,16890.63,18418273#KAMQAifhOMqawc6s,-5732796,10113666,15078845#5AG12TSPwxfHrMe1g,1673987#WDXA76FG1j,-7329332,-14028002,5112664,7920189.15,1.804303342E7,10888762#kCGkIkzXfQHPUHPB,11971989,-14045992.7500,15872373
1896,617,-13085547,18904988,2017-11-26 10:56:27.000,16159994#63YfeZjzbB,38081.99,16907983#KeE3FxsuyEJWMb1D,17863984,-10613205,1728151#DL1rn6W3YRdoks9Sj,10308520#PkCA4hRMmp,14858154,13825337,12360038,-1.807219217E7,-1.40080541E7,914632#oG19I9TzT0d2B4r7,15673619,10449269.0200,-48846
1897,564,-327064,7424056,2017-01-31 20:50:12.000,6882469#LSCLdFb8Ez,68555.53,16914283#txpAePT9AKEy9jqz,8554747,-1575670,6271618#OSWfKSf0OEviV7GyU,16049855#mnzos2ERW7,-9828104,-6403153,-8277601,1.465703122E7,-8705056.32,3674149#LNfJVaAvBmSCjlvg,-9034958,-2604423.4300,715598
1898,743,1011785,9192328,2017-06-21 10:43:51.000,15262978#ujguFwszLB,-9103.49,16373881#FFJhut0s06dmBiy6,-11477628,984312,16829324#WrVDL999mBkIhqfjB,9220137#EZiZVFlPSm,-14147243,-3711155,-895639,-1.689331269E7,-7291531.87,14077860#VVHqYT7sUDlTGft3,-12809890,17125616.1600,-5701883
1899,2057,17548975,13143844,2016-07-13 18:37:35.000,207180#V5HvgbBmmN,16192.57,2314581#PG2wcW8ws5kfn8aY,-12094205,-10462977,8820074#CEoD4c6PTdGiyAbyI,3499785#6bKuRQLcPN,12431035,-17573587,-2002984,7846050.87,-5594267.76,5672001#29bqqUkGRcR34YFs,-18394179,5905706.1600,15344729
1900,225,-16267713,11739183,2018-03-27 11:29:56.000,3356582#G9HZGhTi2J,24317.81,17374740#Zo1o02ywUhwGZ6M2,-12158322,-89598,13874328#uUaz9PeXi991zlDP6,2960696#4EWDFIPPOX,8107963,16759811,-15018143,-4428921.1,9050852.37,9276073#mFeIPS9GY8Rz8xMD,2011413,17014613.0000,1028854
1901,2842,2009256,-10711776,2017-09-07 05:39:53.000,18069908#BhvgJf85LG,-38158.24,7622541#gm2k9BycwdQfJPny,12004465,-4761282,7907205#AEndDLBJyq4AEs9BI,12781450#idZi0HcPXZ,-12733557,-16809390,-8579140,-1.861551104E7,-1.867177039E7,757147#bm5Qdg6XVk4l1zLc,-16861850,5012017.6700,9926478
1902,1631,16349207,3654816,2016-07-16 12:44:31.000,9956481#xsu4SoREqZ,13831.58,5162220#f6mLD0w0uaDSbTj4,235777,-6873047,7298226#UjVrMiGMWAdIazJL8,10163293#4Kgb8TfTYw,8264006,15793958,-3897481,7942565.38,1969475.86,14310889#TflL871hNrlpSCR1,1529907,10661686.8900,6708408
1903,1856,-11667484,14981448,2017-05-14 12:34:42.000,787991#FCMqAlLkQ8,-18658.84,6253827#GM6BFYuq1BI8omWs,8745344,18739035,3958158#pTLXWUlusvwkkhDLf,16718318#wp41aupMcF,-15737147,11288143,-2151211,1160756.96,1.413186596E7,11574589#Lnrdf5b7nF8IQGeN,15025538,-4015434.6600,-2915123
1904,2220,856109,4832991,2018-02-02 13:58:49.000,13183737#qxP1mb55L5,-45295.94,8303763#0tp2FUNEc773EBXh,-14849217,-149709,11842502#315Z5xtQUhdIzrmBv,9743320#m5jLmruyKF,-4873628,18032872,-8187517,-1.21165953E7,5781289.44,3227772#xF38IX1GthUa5ywP,4990831,-16604554.5200,-7282458
1905,2394,-18578036,13034362,2017-12-21 23:11:17.000,11272649#xAq55Z5Iwr,36790.01,13451299#he73D4rBUFoG0mQc,17042314,10426219,10433921#F5XlApiq5X3S0zvKG,64878#LEw5uT4o3o,11348901,-10162980,16071710,-9358074.2,1.584894445E7,5169406#ZUYeo2XigESmjuBf,-10001668,64170.4500,-13369100
1906,2181,7760586,10771173,2018-03-10 08:09:08.000,2945622#0Zjd1HPjcI,40363.67,8513511#Aj8ETHPHb8Lbfftd,-10728198,-7322456,17456610#RC96EwShG19vjksjX,365561#Sm07VDFVOP,12664458,-10241216,8683661,9020116.11,-1.617120108E7,1231152#sIVRrdpktd1KkZgq,18244876,-15792279.4400,13726968
1907,1861,-17452201,12912815,2020-02-18 07:37:28.000,13988260#mm2sJmsykA,-11294.09,19037978#VUjM9lKSTxdaHpcB,-14717510,5011871,13262697#iL2xT6Xz6oNkMNRKL,2671814#BuszmJyEdo,-15857519,14914098,-18719572,9601310.84,6673054.89,147603#ADJRWqP1FAO2rDtM,8749381,-15355532.8000,17026104
1908,2083,6278144,-8608628,2018-05-27 09:19:49.000,9305020#wrVHWLlgYo,-38382.06,11073135#BypPo4XMnuZpqLqC,-14852645,8413837,16050573#ah1bTbs4ubAkMW4ew,8781349#cfvrpbggPR,-2377480,2962092,-881311,-314000.43,1.404262665E7,11817699#6qNT5rh363vvyAnn,-10013874,12197919.1400,-15721285
1909,2282,-17072130,9215072,2017-02-25 20:14:56.000,5592186#n7cfvGz8nF,69973.01,6706954#SLShLo6LjdeNuk5x,8633731,5214068,14362902#ZwqgHp6SvBt5nO3aU,9938870#1NRUDRKn1P,-1732163,1872822,-1766527,7126481.88,4637444.08,258790#oHk7Hv2ngE6WjlUY,18334092,-2354200.2100,12447251
1910,2825,-6627248,-10526245,2017-11-27 18:09:10.000,16495595#4DHynTUrnf,12727.07,6398078#11ycDam6e4Oq2Izh,18399445,1597264,9418938#ZiZM6WMpclheDJB9c,13118226#6LxhDrr2Au,-10459201,16576452,-1864990,1.707569882E7,8368396.56,2713690#w3IM7ly8GbXK2WyH,17461348,2445506.3000,-2011512
1911,422,12372260,4083314,2017-06-10 15:46:24.000,17357343#y0TQSIqV22,-3560.11,12853708#dAnX6p66d2uHj4HT,1260608,9573140,12793750#PbpdTJjqhx7VkcPuL,14437694#R9EEYtxIhv,-2274185,12638259,-13116434,1.848942554E7,-5112072.48,3327834#FbwUTf2yB3xyxliU,12741039,-13385776.1400,-3654368
1912,871,-529955,15391297,2018-01-01 15:32:16.000,4275551#vR31om08X4,60087.99,5873758#hpjDReYi2npVtmkU,14686837,-16069858,16390316#Jk7CipTbII1XpfCb3,14243832#p9nZkKl5mw,-1520277,-13382553,-9098106,1.385704323E7,4994236.36,10502570#DTUBSNGSkbVDx8Nj,-3782245,-16354174.2800,-1355952
1913,2172,-12246593,3395878,2018-01-19 06:23:52.000,12948667#Y3aiH4rkKF,1050.12,13843836#LOH2DkVxAFEbfq9a,-3724074,17654914,17488087#nWbSvpZojCzl2VfQr,17346604#xp6bGV8gYV,1088033,1920535,-16115472,-1.024922911E7,-9436267.22,3578885#lXffnmvBYARHNoce,9976483,-14561458.3000,12003671
1914,2859,-10559097,-10887628,2018-04-06 08:24:46.000,10233097#T6SDI4PNcv,21669.10,15985562#T7MTcNdg7BmNriUI,3357099,7678912,13325657#LXrEen1XSwpFPDpOg,836309#9FLUrUHsMf,-14844101,-11973167,9960164,1.721361867E7,-1562350.19,3309679#wTz9ldPpSLC7UDZa,17642688,13457889.4900,6798429
1915,1157,-18233494,17541853,2019-01-21 05:15:09.000,9949778#13YNRdtWAb,-14710.50,1641485#q7qoORdTADZ1ziSv,-5113585,13038563,17752733#GPPI6qalR0qBohnoc,4081660#7mN6q7PplZ,2215393,-9796372,-6850979,-1.127985842E7,-8509470.13,5780940#9kcBEUREtVYMt6Ng,11203081,-13785028.2500,194735
1916,2431,-17221990,14919058,2016-12-04 14:58:17.000,13497004#HgPshajSMT,-1796.83,11878686#o9hXjAsQkto3hLgb,-6179421,14167866,3310058#zMHpsrUipFcqYtzGy,9712789#l15rDqc6HG,-11090129,-13110943,6439843,-5266867.62,-6153087.24,6609252#8IakQzr7Gb3pqtkz,-7832908,-6958731.4000,14607874
1917,208,1701047,5114879,2018-09-30 19:41:23.000,12607304#zfyOdMCjAL,-34383.86,8500438#rjHuzdrvvQwdu82d,9499438,6290571,12760847#QcBsFmhBpaBsBSI68,3573192#7rGpEHCzRI,378485,-3652987,-1120551,7692911.44,-5069158.03,7523098#MwWFqCWPQvF9Ie93,-3385251,-13566339.8200,-2625821
1918,1275,-6232606,6904977,2017-01-29 04:00:42.000,12730506#cx60GvAhka,-52305.21,12945368#kWtb1jaaFr8sjiuj,15511241,-4171536,17496508#s5kY09Ra2KgWNcm9t,4761603#VGmEf1qn4v,13628832,-10536128,5472406,2083901.28,1.107247474E7,11085611#H78de6KjPXIVJJAw,4656242,-10994644.5200,15183321
1919,233,2341571,-946435,2017-12-06 13:19:09.000,16352937#qV1EqR3Eru,8170.56,7796631#p2j2zTrCw0rHZAaj,-18336836,-2459395,4730789#c27ef9OCSCvH09nju,15839091#pPvphjqIvW,6291818,6983162,4095214,-1780568.35,-7159569.49,12847533#ooWYcAHqCMxonM1t,13453005,3787361.6100,18497647
1920,2666,14945377,2017478,2016-07-05 13:04:13.000,8159440#TMEPc14WJo,-7812.59,4759362#f5TPheoRh6bjEPq0,5907709,-14386452,8745815#vJTPCOlzhfEiV3aVn,8481056#ezmqajeuHG,15399440,-18186258,12089243,6364879.22,1805680.63,3571264#dIiHrw2KYUdqN9Ok,-14346407,-6451035.6000,6499532
1921,393,18917002,1273047,2016-10-25 15:08:07.000,17752037#ZhzgKpx1gw,-69294.08,12296588#8A9GUbIrevWb4N3c,-12613442,17505374,4179399#InqzrMF2GYT0pEqTQ,13555853#5OPt7NaMs5,-3806960,4218541,10798904,-5892956.82,1657355.23,11495822#Jqf4nVCmeFaCmKIs,-2691012,3047460.7400,-6709919
1922,1969,-10146290,10560992,2018-03-12 13:20:08.000,3133877#U3MfTdD7pV,-46761.17,4711808#UjIa7BM4L6xKGKdW,7081514,-2335070,8773448#9oQdx06Frqcznga3l,7315627#dCkT67rusl,-10481426,-11743319,-9914820,-1.50767819E7,94306.49,16125616#bEnZAkFpqgKHfUzl,12981824,-16121391.0200,-10962699
1923,1991,16771543,11872044,2016-08-23 05:56:30.000,3353296#6xCKMFOrwo,67629.24,16485740#Zo1o02ywUhwGZ6M2,-4158039,-7578744,14866476#4knMyJOiG7MjFpIEC,13317053#FiBJeyQIEw,5901434,7706458,-10772500,-1.104125607E7,1.520043669E7,9368874#vSDf814rUgKoDidm,15262012,2249189.0100,-12246823
1924,2272,-17200151,4360765,2018-11-21 15:39:42.000,16674017#IDhtxeFJqV,60715.91,4139423#B4CuUIz5yiytunPs,-10674707,4914113,12735170#Gj3KPunr6k74sYFfr,16798927#ompfdPJs4C,-12970362,-4660130,887299,1.117634324E7,-1.229037763E7,17361865#tfnZlWyvpgJeuOSj,-4856047,634114.2200,-15372202
1925,2504,2105526,-3452840,2019-06-07 14:47:49.000,10478625#1k2y5CLsIa,-60502.70,1929887#4inlFUNkG2as2lnB,-297476,-16845339,3933304#uueTi1xwX0FNzW1Cs,12682980#d4E0miLSMG,1627110,-3837643,5903770,-7398759.86,-3534488.74,14620402#GJeEemXb6IMt1AG1,-11252019,-7109246.1300,-2294893
1926,2670,-13769261,6716983,2018-06-07 12:20:21.000,349019#Za7lJAXJDn,-51600.50,2938748#YL7O2Dvl1Tj26kGB,-11391133,-17770166,5388475#m5MivW79afqJ8dDLJ,4471008#bMEJIeEvse,13159741,13762491,-10040574,8471469.44,1701892.53,1340166#1vaZyAJOSVyH6y3J,-5912996,7359523.9000,-17357499
1927,1746,-18534958,16497011,2019-08-27 15:01:15.000,10844519#U07E705DId,72988.76,8800573#gms5jQ16JkOMSyhB,14077669,19195905,11314993#ChwhKcEzIcL8pYL7g,9345493#GuDWj7dxBa,-13691382,567049,-8874821,-1766339.98,3733276.65,9163006#6Ke79YAPX7GpF8Ew,11874404,17362376.5800,6648794
1928,564,-12532335,16229120,2019-03-31 06:46:51.000,2053272#Z76zWcSKUi,-71085.99,4154792#x5LLr84JoAFYxZgu,6995445,-11084084,15878268#eG4qFeb71Ve1O2yY9,9725170#Pj0ejJmjcl,14734205,-6933731,17038160,1.004663518E7,2306887.45,18423140#ZiMt1ltM9ItwQxu3,18406631,18131517.7600,-18910913
1929,2367,-17576028,1113617,2019-06-24 00:45:04.000,18727569#yimLK9Oo1w,67420.43,1983293#zTHeRLv4rInM3yGy,4310782,-9604240,3901316#Jk7CipTbII1XpfCb3,14917779#TsSjQQ6lDs,14125994,-3263542,-11250724,-9472301.9,-1.833443661E7,14650575#4jY1s0dfdwTscv6f,-10413041,12496726.9400,-2586691
1930,1040,-15468469,13531697,2017-03-14 10:24:25.000,7715721#JTTBSAitWu,44592.85,13361013#KBkm5RMS5MS1QIUw,-2307189,5827957,6193219#1XgsMQA5KVgyNe52D,8936316#1wT7cNnxj6,7844056,-1387566,-93768,-1104732.06,8219223.91,3691176#AvNA4IG8uDmdEkUe,1723150,14773546.2000,-16936216
1931,1024,10127204,12455940,2017-01-04 11:55:40.000,714319#ANoX7YegTU,-1882.45,12961141#kobs5nmdnaFJjmQO,-18090818,17162345,13856298#XiaQDouDYKNAP2Ilb,9507469#e6S6uwuIW9,6736670,-9246584,15158227,-1.250756731E7,-4136730.81,8112159#176g0CdhnkYtF5qE,9934793,6404728.6500,14911691
1932,2004,8806579,-13583676,2018-03-12 06:28:59.000,10734862#tj0k1o8UOk,-29885.02,7463449#Vx7qgg4zH2MMJJHW,4225200,7575101,4713621#1n23HXeXLe4v5H9Sy,2625626#BqHndP1sdU,-13997206,-18894316,4150892,-4918362.62,-1.582885383E7,18495299#JuwJ4xkLYP95mck5,-6633178,18238892.6400,-11736425
1933,1034,-12817394,-6258993,2018-02-06 02:51:58.000,13855414#6bFWXViiRJ,29676.50,2622093#jidZ4TxTp22lSxZQ,-12630549,-16988818,6298120#ncf827lDUqOzohbE1,10418168#PEGKbDxb2D,-16194284,-18617227,-3225882,-1.688723877E7,-1.097674103E7,1000450#i6kYK347RffQ0Msq,17069260,18971516.3600,13869555
1934,2570,17557059,16370628,2018-03-03 17:41:45.000,13144567#MQf7J0VQoZ,-70517.86,1635577#h6uWEHQzyrOhRMx6,15177703,11828000,10527429#MpndKvH0DklG6Es2D,14405257#gGhPIh2y1Q,16502140,-608851,17251927,-1.122405113E7,4087922.14,6718509#e80KsRUuBEaRryB4,19222355,6405913.2000,-2830460
1935,540,-17319385,-8299468,2018-05-11 03:15:18.000,18278014#bqypZRs0qb,-53967.09,14311902#ZKi0NjfBQb7RFYES,1070082,-11023122,13168186#sLIT08aWK553Q699f,15221616#WkElOnEskV,-9709749,1840985,7860306,-1.098142204E7,1484336.36,12675970#DkxcE8CTfsakZsMk,-2262644,18506344.8700,-6094120
1936,1364,15148135,-9313235,2018-11-30 10:28:08.000,1405220#qlxNl6a8OX,-18651.09,2219876#TMDSBJlhsklcvOsD,-6223152,14643377,6206167#pv3R7QjsKiQZ2JTl4,15175453#eGHN8S9GjI,12984926,-17357776,-17951312,-1357566.89,-1.855032507E7,2612921#LMYaQNjn2kVllqQR,9152190,5844942.8000,-16110442
1937,1075,-17526506,-14794151,2019-11-08 04:57:29.000,8695135#6mSNfG2yyp,-66281.34,10491220#f6mLD0w0uaDSbTj4,-16099788,15771897,11261987#ak1ba2oI4LEJQtYK6,15796798#O6gfKpBMXP,6041935,-12446960,16329038,-1.447396077E7,-1.323719141E7,5760747#cJVvYfM2RIutQyeQ,-11663486,17452701.7000,18699176
1938,2161,14070562,9022360,2018-10-20 22:23:12.000,5401191#cpryhC9rg1,-75285.25,9522783#qABp9PYI6Pntb4gP,11775608,-8468846,17751327#hIO7ZfbpC6NdcUhWe,18244339#YvTCIDuC5Y,4963259,2154857,-16941002,-4039846.07,6086534.81,6620348#ehXZnJ0sXeYw2T9O,-10101409,-9430703.5500,-7835021
1939,2962,2329530,-2017053,2018-02-26 18:47:20.000,2112609#eY85QIc9br,-7577.14,11627991#EUxqXt9htcdB6q8Z,-10258343,14784713,7263538#MbF2bg9H4Fd1VNQKu,3017850#yuzUvZs8MH,8558896,-1516315,16076480,1.717789288E7,-1.529965771E7,14662298#l2p3liKXN5cfL4Lo,-10180552,-12168210.7400,-9881994
1940,821,6783971,17494184,2018-04-30 14:09:15.000,10296332#xddXOFKXue,-10805.97,6835628#UAPTUongDOCoJL6F,18468301,-664531,291931#vKY9tpUKcZTb98Nzl,2114851#WXwp6JcEC0,16276866,3610532,17183144,-5934993.55,-8230014.29,1821233#QR7Se7QNOXBTqBFZ,14373906,419919.9500,-18328499
1941,1597,15778292,-1670599,2019-12-25 01:06:13.000,670438#BNjxK0Hkdh,49278.65,619419#DCKySK0m1nkZYJBD,-7066828,3363355,6018922#5QUwqXqUMmAnm6LPU,11248848#O0rKRtMtg4,-783877,-16995556,-7572207,1.524408079E7,-1.670350607E7,11987984#FnWDQe9HHGoLWOYm,-10403400,-12088197.1900,12928884
1942,668,-13596371,19031975,2016-05-16 01:14:28.000,8400647#bNq4UYiiFv,-76765.48,12961548#6QXreVpiCriexzRa,2502443,16869928,6742230#UU6PW7UJWhh4kKeLW,15125866#CK9xhDFTxC,12344659,-18089725,4597270,1.609199209E7,1.736414511E7,12813916#gn3R2gMXRpB8qN9N,11488490,17202740.4200,14397672
1943,517,16401725,3077176,2017-12-02 07:27:51.000,1184211#ekAaZjmLer,-35752.34,7510271#3OJsXA6UDMCWCJ6X,-4068289,10175435,5486122#CfQEfLZ8R9byNM9aC,17242436#f0xli8nNzz,8023886,11642116,-80049,7838012.85,-1688040.54,15376587#NzkdyKybNWalUQ4y,1243169,18413549.9000,-5705992
1944,2335,-17450559,3540715,2019-03-05 03:09:22.000,5521955#ALG6eCkMXB,-776.57,14449927#07IA4G78mzfQgyCg,14297721,-27000,16660391#XiKvi3DgKsxmvJCTF,8576316#1wT7cNnxj6,-3437171,-1272639,-18286727,3387951.35,1.171871345E7,2559043#8HmY9KudyMeLaXzp,17750294,-2226939.3600,-19044593
1945,590,-13476112,7397031,2019-05-09 21:17:10.000,1140967#mzBO4BGNDC,17386.63,18904108#ahjYCggwAmMxEisU,-5884059,10380281,15476596#fqMapveXjBkee0RVA,1718132#LUyHqvQqom,-7522482,-14397974,5247323,8128989.15,1.851903342E7,11175978#ba7elTIqOUVZs6OR,12287739,-14416387.7500,16291130
1946,2741,-13430519,19403451,2018-02-17 07:14:36.000,16585977#eCd6X3R9Z9,39150.49,17353759#sGAdM2MZecgF96iv,18335264,-10893329,1773636#Lw1KxwiPEuk7cNxEi,10580200#TRSBYCfVWP,15250117,14190181,12685763,-1.854899217E7,-1.43776541E7,938717#vFHhGqVxZRDQz0R7,16087094,10724575.0200,-50057
1947,2384,-335569,7619472,2017-05-24 09:10:54.000,7063754#8C182HBeul,70416.53,17359878#5ceVudIaHtcZAQM0,8780372,-1617122,6436917#nUIilO7qjnh2XRVLQ,16472680#KREQswTCgt,-10087079,-6572053,-8496026,1.504343122E7,-8934656.32,3770946#1ojdmXKkKMTXp5To,-9272958,-2673295.4300,734371
1948,280,1038666,9434248,2017-09-28 06:22:27.000,15664835#uYTVKEz9hM,-9312.49,16805187#zjvzcAhXf9QyRKSX,-11780084,1010484,17272660#GAMESB7aljChzMyRK,9462960#1FuqMuDyPw,-14520168,-3808922,-918986,-1.733811269E7,-7483531.87,14448691#xPPPcMZJicfgEczl,-13147165,17576752.6600,-5852177
1949,848,18011065,13490071,2016-11-23 18:51:31.000,212484#rCgBW1ZKlu,16742.07,2375401#7c7qw6XFwEsMuR9M,-12412755,-10738349,9052233#5kLwJGUdWxi7c0032,3591837#dBYVmVCDZU,12758473,-18036455,-2055815,8052450.87,-5741467.76,5821273#rFacFMd5CmRuzncQ,-18878229,6061423.1600,15748744
1950,80,-16695668,12048219,2018-06-06 22:53:22.000,3444796#UP8tsGSIMc,24833.81,17831829#zt6vgkXbaoQBW2Ls,-12478532,-92077,14239252#YHJVXVK61Kq5t2rvq,3038523#rQB5AOKZWW,8321525,17200742,-15413318,-4545721.1,9289252.37,9520163#6Q9ai7M1JNtnnDR2,2064501,17462518.5000,1056094
1951,1269,2061907,-10993319,2017-12-07 21:31:53.000,18545081#hDYTV1ifRk,-39134.24,7823011#mVWTuNOjsv3TCNl9,12320124,-4886317,8114996#MAJJhLQUSEluIdtTH,13117507#oL2cARmzyv,-13068432,-17251612,-8804971,-1.910511104E7,-1.916297039E7,776802#q86Ae36UFf9HnxYL,-17305468,5144001.1700,10187508
1952,1675,16778926,3750831,2016-11-27 01:29:27.000,10218085#2hMuOsQQek,14170.58,5297717#HiGYm6nPUjmamjNt,241914,-7053472,7489940#ZrhoGQRZBZyGW9zkw,10430459#91DxipSR8a,8481300,16209247,-3999706,8151365.38,2021475.86,14687036#1GzfxkrOViiOJ7EJ,1570332,10941752.8900,6884754
1953,1441,-11974158,15375147,2017-08-26 02:57:11.000,808496#4dzUtTMhbR,-19071.34,6418142#PVgKI8ic9SfsBnLi,8975032,19231319,4061993#ChwhKcEzIcL8pYL7g,17157317#msm7XQ3kS9,-16150484,11584953,-2207561,1191156.96,1.450306596E7,11878550#q5HuhJxUAPe0o3Lo,15420513,-4120907.1600,-2991642
1954,2875,878467,4960076,2018-04-20 22:19:40.000,13529867#upMPKiHoie,-46580.94,8521627#rQuq2WMEMuJGmeZy,-15239217,-153451,12153351#fGa2MJhGfPCJrncyP,9998988#8rSGm18i0L,-5001553,18506208,-8402692,-1.24349953E7,5933289.44,3312392#tyeZBksl7etMmRP5,5121946,-17040398.5200,-7473589
1955,113,-19065447,13376341,2018-03-13 17:57:11.000,11568469#LSCLdFb8Ez,37855.01,13804204#vVz2K4WtR8K7tFDe,17489614,10699753,10707612#hs5e7JSMI8ip43UTy,66538#KBcwaz8Mlk,11646614,-10429665,16493735,-9603674.2,1.626494445E7,5304989#Louj38vQXqttZV1h,-10264018,65744.9500,-13720088
1956,1772,7964090,11053605,2018-05-23 09:38:05.000,3022686#TOpy8FT8lo,41466.17,8736597#KOGtHOL8h6SSObEG,-11009698,-7514503,17914357#vyVoS03gElRnqL0Zu,375103#3V9oOgsaUs,12996826,-10509887,8911211,9256916.11,-1.659520108E7,1263299#JuwJ4xkLYP95mck5,18723551,-16206791.4400,14086998
