2015,19940550#N3KnZSpo4U0,14217685,3932340,9533957.9,3255887#BMY8arC29ij9wP,2617842,-16179591,-2300917,14507407.37,4579493,11899439,3426250,12925508#SVTddyx8yffV0thVdGi
2016,13697940#8GijAe6gs27,-8714489,13999033,17395827.5,15316837#J5Mq2OivFnKyHR,5959867,16639419,10979432,2888469.14,-8382976,-3526382,6336268,16145213#Fzbu63LPfxFNRZ8Jsbv
2017,5270482#NtjFi5hYmF8,15300754,-925730,-16136726.6,19332344#dvTc4RBMfxfLaW,1959070,7116319,-5597162,6819450.07,-4579875,14174619,14532479,12136167#fYgjUL5Q8lOebqGcwd5
2018,13039517#gS8UAENtn3k,15170515,7605565,-12308258.3,5003598#maXM812k7Fvd3j,-8278087,12055849,-15052144,2663597.29,-15324091,-8940848,-18702824,12966063#9SJ4EIVqDJ8SijpdXKI
2019,18628995#qcCSHdYWwHY,-12460309,-14701681,-17820779.8,7084350#FjtU9P4F2GyU01,-7401350,115666,3475696,17228176.04,-10815128,6757583,14767208,9025054#nKIGJ9SDtwJ8pOudFLd
2020,4304458#XqMdF9YHj2v,-17147395,13594013,926265.9,17970146#JD5MyPezM3wIse,19422751,7719761,520008,-13304016.18,-15554986,-10953827,-1236512,14714917#NqF7W9MRQrV0wpCBnMs
2021,19066215#RtaVXa48XYe,13218069,-16318051,-9430502.2,9967266#N7TsArAr2EBJRu,5892217,-4813289,-12011458,10653141.27,-4206752,-3388888,8368347,20146690#95LCPw3Cf7obj0tSPEh
2022,5260701#GMnqr4F1JBm,9214141,19962878,6862917.5,1963008#TCCRwEhgBGoRT3,-932824,2105946,-810948,-2305085.27,-11026281,8553989,1547035,14664654#Ct9DYx7WjksoG9Nn7c1
2023,10348053#pKwOS8CTE4p,-3943694,-9569037,-12886955.1,3076143#PcFPHZFoosmrov,8850692,-3968978,-7354672,-11705843.17,-159664,13919916,10333079,15897536#fMEsPjYs7890oOEJKue
2024,18747273#XmutTBTK69q,18168316,13347038,9117547.5,5189042#scb41AvtckeAEf,16249341,19366179,12764724,-18242899.87,1577384,3552116,10802162,13614605#gpPvt5noFeis44PkQua
2025,17395265#E5xMEUiBdrG,5661030,17033161,-11491785.2,11174928#1tyRNMNcWzcatb,17635584,-8903675,-7441458,11066208.19,11051769,14249915,-2349011,3638973#BdbSOqiLsxH6OhZTOgo
2026,362692#MBVjAq7VHUf,15157094,10041033,-14732729.6,8305147#fKcrtnBfWWPBbB,14354326,12801352,3079835,-17109991.46,14912113,16007301,-15685369,17581296#WHAMo984MwNaTRsYKo7
2027,6603499#sgZSxQL4CXJ,9915391,-933271,6528579.2,2507906#FOLM3d8i3QrRm2,12130679,-10455129,-17580087,-2551032.36,7958855,18354168,-977059,2648678#z3WbYtYXTIY2lc89DMc
2028,7887148#Ephb7fXXIQF,9226021,12902531,-1517817.7,19178701#OlpUzRsCsMhyvh,-951074,14967919,628537,13311115.11,-15371012,8894467,-2481066,11244229#DWVoiJ6or7Tg0HVzdDc
2029,1720860#gGfy1hQmNjM,-17782821,-8029958,811124.4,5876489#az0j4HkP4oCJ0c,9682794,-2345195,-2047237,5385586.46,-5565524,18040803,-7327809,13181578#wn5s9Jrmuj2MEO4axs6
2030,13065431#EiHqJ9XkK5B,-8831116,-8071712,12965947.1,6259130#Z3KJJ88GAPXfuL,-12584348,-7280384,-4120245,-17939541.64,-4343893,-2086433,2464681,12434128#dmSCWyxRYc5uwNjs7DW
2031,7673300#uIgy3ffnX89,2663683,17125348,4385258.3,6092841#0jbczZGy5e13Zr,15511383,17026047,-19649266,-6611859.16,4966682,9732185,-19407100,11633197#FcNyjadirl0aKkGBEyr
2032,3153542#a0nmyBv5kXs,-6163121,11792355,16690743.4,17963800#UuNiZlhM97Lgmk,1849848,3057638,6820741,-1646662.85,18110213,-10168961,-5957319,1379045#UtFy6DZ6C2vSp2DqLnN
2033,10194220#j0MiCI6sfLP,9418220,-12556432,-15048752.1,1869419#LDVrLBSO2rfYpp,13682237,587809,-18940936,-9349325.17,-18978757,10833576,7799953,14824848#NyU5QnrBTxBBwcFpCa1
2034,17287323#nFXljiNC7yw,1798367,-4062611,18264594.1,8939837#J5Mq2OivFnKyHR,6366054,8900498,3716412,1891577.96,12311882,9515015,-14275637,16378593#JBJFmMnd3jGWvgcYGbD
2035,17993480#yDvEA62Fdw2,-9064715,-12279974,5100028.2,8146520#dkmlDEKiqIgJN7,15089802,18709849,-18213876,18875471.27,-11699144,11949094,-12675371,11427435#ZdWP6Ew9Fh8T9KchOYP
2036,2842383#e8ZMwMwA0nf,-15078133,-17527792,-19285669.1,18318666#z5RYKACDg8K8Uj,-10141852,8312187,-9567086,16859006.48,-17438324,-2088561,-3080421,1009554#2citUCg7pdzrCG633nu
2037,9407824#tfgZv8CZagR,-8535065,-5786600,-19422912.1,14817452#aGwJWQynw8fpv6,2487221,-14850817,15558923,938340.17,14683937,-6298195,4385206,9736064#r470VocoPYRP5SkfGyT
2038,9298086#uYXMsvQkXEv,-8554199,-10009236,14806054.2,3481278#RgzR75OluQMyeM,-5162014,-7269946,-13388894,-4913786.56,18013035,-16564502,-8437170,2844998#zLVkrIlOlGJqHL3zspB
2039,3883391#fsplT7p3GW5,3155881,-9456196,-9489335.0,13182840#x91HMotUdtAjmq,20258866,-10235868,-17189191,-790970.77,-1637317,-6228730,-9862238,4628797#IFFRQrOe2AhQL591y0y
2040,17813438#WNeL4WO7nzs,7657497,12656676,-9171458.4,19130849#qFSyThy9UrOBvA,12431228,-1036864,20280973,-7897352.91,14747547,-9991151,18545624,17075908#XiymLwvuJcpmyXM4T4G
2041,13340067#VHeROXYEdm3,-18037575,-10802849,15062564.7,12608274#QzEbvzljNQDOV2,-1659139,-15183142,-4413327,19723060.90,18491015,9604392,-20306108,14137335#DKSX79MNoDpsnUlXpwH
2042,3280505#8Vaz45S1YbN,-13108671,18175099,4909525.6,9061330#uedmIlSQP5xVYd,19338603,-12156450,5623147,4301208.22,19566195,8735186,19773686,14834374#ZLjtn7vflrfi4pxJTsG
2043,6220845#zByZwEZP5N2,-13871216,18402293,-7607462.4,18983287#SIJf4RFRrgolZy,14170719,-14693257,12393328,1446302.05,-17837668,5653522,-6269940,1129239#x8U1ZhoO4PzxIbIVzDN
2044,10560675#Nth68od6tlb,18233867,-13870215,-13403740.5,9103521#6TE80H4RquGv75,-13389533,-17466275,-6188789,-15814919.04,6580246,19369045,9188704,16253452#dWkspdQcUmuxR6N8jF1
2045,5953908#qjYPdLqIYvd,242764,-14597742,-6538025.4,14990661#2czcOnX2fdENNn,17588863,-1740174,14547116,-18370519.73,10466343,-17162583,19879948,10598440#aSaVaa10f7FUefF7Zr8
2046,17229473#irc0PGWGDiG,3364296,-8717641,14538072.8,3561886#jjUyorhMWZniSg,8358999,11202619,-99407,-16952398.84,18276260,-3368731,12423855,2810909#bjEFrULIiYsCPmPqR3L
2047,6787843#MXOKB78lE4t,12205501,-12282332,-16698724.1,6404745#Xn3Qids96THFDY,10134197,-17791015,13160754,-2778840.68,-9356337,428174,-16504843,11342164#tvs1XCZz4zdVuPdLIl8
2048,16205284#D7kkfIkG2Kb,9108337,-17540367,16198537.0,10419502#YhZrTcy9YvwtmB,-5342620,-12349525,8852050,7494903.00,-16841649,15117500,-2457547,16552211#MXONQY6SBrAa2SQsMW4
2049,15319688#mEmN8cuQybz,3432526,18020463,18092106.5,7261775#QcDzaoEs5YBzag,17578137,7502707,3894768,-3466098.71,10375435,20147332,-9012012,7126998#zLVkrIlOlGJqHL3zspB
2050,8651013#0SCyXY8Cl2A,3494607,-9832679,-6164178.4,1242714#WdHeU1gDnDJiV5,8903501,-7408832,-6146963,-4001293.92,-16327690,-6518733,-3406095,2289758#JOGWh3D5tXStSY7CXtW
2051,10849063#mqQ1LsGsjqU,-14441646,4502799,-6845087.8,6729669#SItmYbNOW08vg4,-17758704,14104859,-1610961,6467521.83,-2427489,-15398692,691642,18821260#j3noOpbE4zO2Tyz6wyr
2052,18323473#irc0PGWGDiG,1469119,20287174,-13897637.7,15953492#7OPl4f83cajNCV,19443345,-1840036,-18653581,19393595.76,18688574,-17301325,2274577,6893622#x53cVLzBXD0EBqbdSik
2053,2104288#AlN9s2YR4Lg,-6612747,15832554,11377825.2,10626931#IiQBhqvv22XjgQ,981334,-15815511,-201009,14687080.20,11205225,5163963,-12038011,8083329#IiVDp25YEglncgdIfBG
2054,15258130#H0RTuvyQ33i,2832067,-20204191,-18516768.0,626794#XCTngnDdvYNCew,8867427,-4557108,-6751854,-3493324.11,-12324209,5519953,15891477,1904247#9M3tczfokIwJpGr3gsV
2055,20495736#IGT4GvXssBe,-18685627,-11154198,14573508.9,8460772#48xr4EPwez5zel,14608845,-16638818,2717843,11505757.69,16764746,-9951629,-10050707,20143957#uxbmtUaD4RXzNwCTHRz
2056,10378567#KRxma5XFwEB,-10946340,-5548189,11369244.5,11288932#P9bwPJFXf23yFD,-18182676,-20538669,-4597954,9113101.26,5472661,9021312,1494130,18742067#GVbri4nRhPMckPLwNpV
2057,14130398#bUXtURNhIBp,17634487,-5956626,5074289.3,16872708#qCMUapV1fH2v0Y,-8319910,-2192293,12433930,-6709480.49,12071617,-4530330,-8439390,3730941#r52VKEl0ezRqJCOVCDE
2058,19193892#H858PNuajlW,13040087,567361,10065144.9,12546670#ptwZLaXjnxItdH,-15708579,-7345031,11153165,-5239617.13,-7658136,-5595883,1958665,10459152#Klt0fTA3dxl50JoGC4t
2059,18306468#YhJt0HNIEHp,5324623,-1963419,-12338720.5,12072318#xX58rh853mbN6G,-3634085,7831760,-7487037,16063661.41,12117422,13585667,11158891,17151945#0kKLK7Xmk2TBEvqR013
2060,10663723#sELYBzPuPDf,-17964936,2989876,-13937361.2,2259661#2czcOnX2fdENNn,18898210,16253637,-14453439,278218.57,10767338,6019232,-17980834,7309664#8oif1bejKrDnMPOy9PF
2061,2961780#ih1aAh2kWiw,11018822,-4580713,5975514.1,4436211#xyjBPxHbW94noq,-2973614,12455919,-20278429,1533774.52,-12882481,-10683725,2526454,11083921#O95Yk1FH7kxEHBousPp
2062,2788135#3oenufEB0GE,-6677586,3823137,-8157218.9,12753753#sFcvSwjGaxB5p7,-7430464,19923959,-19466975,1184267.08,-15724735,8041633,-17472019,9753733#UQfuoufMHl7jgjL0982
2063,19864015#1ZRbG4GLksM,15528882,-8385096,7044229.7,3304078#2jwlPL1Snj6S1H,-13615990,-17631691,16571638,4044966.52,-1899646,-3974277,-11220472,7267937#Gy3hzXgoC5MehxueFe5
2064,4052140#dwDB6UJgDQD,-11120310,20090298,14123520.9,4324279#L8y8ie00LwUbpu,-9499350,8452618,19770957,8242005.10,-18117045,-6105765,19484941,12945550#eeUEiKniPqKV6NOCme1
2065,20435341#ySdoGra1iEn,14570591,4029968,9770385.4,3336485#BafzlzQi01M9XM,2682767,-16580974,-2357986,14867482.87,4693255,12194764,3511150,13246075#6GhQKLSZpzAfBgqDGl0
2066,14037480#yDvEA62Fdw2,-8930382,14346296,17827174.0,15696575#LxDuoU5OI2TvWQ,6107617,17051902,11251795,2960114.14,-8591076,-3613682,6493459,16545447#97fB74ImEYcbaR46kh3
2067,5400886#YvngsceCdFC,15680204,-948880,-16536808.1,19811479#FSBcYyqibFt2fH,2007557,7292565,-5736099,6988427.57,-4693369,14526003,14892579,12436841#QS2fOW2X7ddc9XXhXI2
2068,13362470#Wr29taPd3MU,15546540,7794190,-12613428.3,5127517#RfhXZzB34L4TiQ,-8483250,12354716,-15425085,2729487.79,-15703791,-9162248,-19166049,13287220#e523oMH5zXwPM6695GR
2069,19090243#4ArS419eWxi,-12768934,-15065918,-18262081.8,7259592#1kfwGP1jul47EC,-7584750,118611,3561971,17654706.54,-11082728,6924920,15133084,9248531#fIRKVWlYGenzl6AZdNi
2070,4410810#4looUacw1VK,-17571845,13930413,949435.4,18414769#6N7YmLzwlXZjsb,19903626,7910824,533083,-13633205.68,-15939874,-11224902,-1267162,15079112#GRKP0Wag7ftTUBkXPtG
2071,19537851#K17pVDUm4kE,13545031,-16721876,-9664044.2,10213770#EA9OCPWxRfWnZ5,6038148,-4932160,-12308454,10916922.27,-4310964,-3472538,8575140,20645089#gebYmeCICwuvJPzd2lb
2072,5390547#4OQPHKDYShJ,9441878,20456603,7032377.0,2011317#kJIbRSQwsugRxJ,-956024,2158073,-830848,-2362270.77,-11299118,8765439,1585298,15027088#A9job6WOPjlYBhlWGZh
2073,10603653#h3qbKtyiMmw,-4041099,-9805412,-13205225.1,3151947#1ypGaVG5PuQHNw,9069567,-4067203,-7536397,-11994989.67,-163539,14264153,10588704,16290234#6BuEdFeXsUypVFfhgJs
2074,19210385#G1bfJ2imV3H,18616916,13676813,9342870.0,5317200#dkf88uNxis8ONz,16650691,19844524,13080049,-18693753.37,1616409,3639841,11069031,13950790#QVHdcOYimhRyVH6eAnd
2075,17824586#Qxbsz5qr3bV,5800967,17453711,-11775457.7,11450646#1nDZCWCOIwUQFw,18070834,-9123416,-7625233,11339673.69,11324594,14601928,-2406799,3728590#1TDBM4psxQSL1iDJU8N
2076,371589#RQ4ZrC4N3Kh,15531194,10288664,-15096256.6,8509955#pdtIS7pIzak7S1,14708801,13117339,3155666,-17532307.46,15279888,16402151,-16072418,18014993#1mHnHCIaoDflyMCmG7n
2077,6766271#MtDscOvS3yO,10160104,-956134,6689816.7,2569592#1kfwGP1jul47EC,12430004,-10712781,-18013537,-2613850.86,8155043,18807155,-1000934,2713783#NGo6EGI3SkeLrolKnI1
2078,8081409#Z8t5maZy77U,9453596,13220431,-1555227.7,19651411#48FBRc1tYVuuVj,-974449,15336865,643987,13639213.11,-15750149,9113792,-2542100,11521258#bJYPTCqCgQPuvqpIT9y
2079,1763026#Jo0mX03GHKy,-18220984,-8227758,831114.9,6021228#xN9SJkHYU6I7qa,9921517,-2402930,-2097712,5518331.46,-5702674,18485534,-7508596,13506386#iiqeWHyyIAqorb3hcV8
2080,13386999#OB9cvAIDDJr,-9048662,-8270450,13285315.1,6413103#CqIooQnjmILln9,-12894348,-7459698,-4221936,-18381366.14,-4450893,-2137727,2525493,12740192#lULoBzFRKrbFkSZ6ICE
2081,7862061#QyVwIGctZ6K,2729220,17546936,4493238.8,6242830#jdor0QNG75s9un,15893245,17444975,-20132778,-6774780.66,5089032,9971560,-19884668,11919580#r3YPInDTlX471f3iqKT
2082,3230988#b8kkcTKmSUT,-6314896,12082555,17101195.9,18405650#s4tykF76O0QWYC,1895512,3133023,6988366,-1687127.85,18555788,-10419061,-6104069,1412914#gAEoEneSwP1ViCmIvY1
2083,10444881#jl4tAeof9NE,9649959,-12865132,-15418717.1,1915349#ISbxyxBXBIPcGN,14018836,602155,-19406636,-9579294.17,-19445682,11100007,7991978,15189262#xQiEVOp5nWzPDZxFA9j
2084,17712040#PPy8mSyflYr,1842567,-4162299,18713416.1,9159589#2iG4YFOgYAQkDK,6522679,9119415,3807825,1938156.96,12614482,9749090,-14626517,16781034#NCDD8SRB999nDP9g09N
2085,18435575#SYlffGOKgWM,-9287668,-12581930,5225483.2,8346542#MxdGXjgZIBpLhB,15460602,19169588,-18661376,19339335.27,-11986669,12242694,-12986996,11708132#vMu3HKzSIGRhHas49bd
2086,2912133#QfdPnMOXpLD,-15448428,-17958060,-19759207.1,18768449#yFpgf61LQGhSgn,-10390902,8516543,-9801949,17273094.98,-17866512,-2139680,-3156254,1034317#wpQG9vhabk774AtcGbN
2087,9638597#t8saETFaF30,-8744690,-5928619,-19899686.1,15181115#D0pyNiHQAIdKTg,2548446,-15215377,15940860,961484.17,15044150,-6452670,4492606,9974872#dIRJjPmcJ2LcyoDsae5
2088,9525967#uOf6BnlXZnZ,-8764130,-10254586,15169450.7,3566645#9mKkocktUrGrdE,-5288602,-7448260,-13717519,-5034362.56,18455035,-16971036,-8644070,2914553#Hv7ekfR43U2Gi2glqQz
2089,3978551#LL9vCFtK5ts,3233356,-9688030,-9721801.0,13505933#g0ZqsKlRueZspE,20755609,-10486887,-17610691,-810590.77,-1677255,-6381305,-10104113,4742208#qwVIYeWH6rgjOZt0mes
2090,18249930#rTjJEeuaagD,7845137,12967026,-9396267.4,19599603#5ZoLdymmNt9wIz,12735821,-1062187,20777829,-8091019.41,15109084,-10236151,19000374,17494247#9M3tczfokIwJpGr3gsV
2091,13666757#mt9hyUHPUIF,-18479475,-11067599,15431665.2,12916971#Wlx9Ni5g8Ab09H,-1699989,-15554983,-4521539,20206216.90,18943827,9839567,-20803321,14483504#6X4Buflm4A0rfnEBNlG
2092,3360753#xjrZgH3it2c,-13429821,18620124,5029621.1,9283044#gzLZ1AYNJgvCso,19811928,-12453947,5761009,4406584.22,20045323,8949261,20257861,15197521#Nq2Y2Iad10zk5WpNrFw
2093,6372947#AWJP6O7iM2z,-14210491,18852862,-7793700.4,19447813#a7t0oWSQgdHnqT,14517569,-15052921,12696803,1481777.05,-18274193,5792066,-6423553,1156802#j7Qiu40xOA3eeQs9XXH
2094,10818774#qvaBteB1xeg,18680098,-14209315,-13731801.0,9326081#i0gS3hMDj2ld1K,-13717083,-17893726,-6340401,-16201893.54,6741352,19843004,9413342,16650982#FMLBr73l0nw1Y9owWNy
2095,6099470#Wr29taPd3MU,248614,-14954546,-6697761.9,15357010#JpMxD0bjTCIKWh,18019038,-1782959,14902666,-18819854.23,10722368,-17582146,20366057,10857391#I5QJoawPC0kW2qij0kC
2096,17650336#hPHk7v1uHaa,3446471,-8930841,14893418.8,3648797#YQAogyYWLHHNH4,8563499,11476301,-101944,-17366641.34,18722785,-3451093,12727630,2879414#7BKvsC41RD1Vko7uiJA
2097,6953420#q39iliVHVLw,12503626,-12582257,-17106403.6,6561158#vLrjUIiOgURytG,10381747,-18225456,13482166,-2846748.68,-9584803,438805,-16907818,11619188#1GNje5xoA51zUE3zuSJ
2098,16600735#1tbkdala6Fq,9330924,-17968704,16593923.5,10673833#BohV4WgoRsym45,-5473283,-12650820,9068305,7677874.00,-17252640,15486725,-2517722,16956205#roi7xxjgKs4XOFPaMOm
2099,15693300#uIgy3ffnX89,3516364,18460344,18533418.5,7438878#KFmYAwBGH2EpCU,18007237,7685895,3989693,-3550574.21,10628740,20638820,-9232112,7300691#IMVjH357xLfmRJng5sP
2100,8861778#cGOHwbW7OL7,3579832,-10072629,-6314406.4,1272966#IvTF78GDOvaXA3,9120626,-7589297,-6296869,-4098707.42,-16726015,-6677802,-3489345,2345605#gpPvt5noFeis44PkQua
2101,11113442#u0e8N2KzlPo,-14793546,4612549,-7012138.3,6893561#QFGJclxj5bo47N,-18191535,14448545,-1650111,6625085.33,-2486739,-15773979,708554,19280083#ggK1zCfciDHrvqIYYBB
2102,18769922#dC99kdw8q9N,1504894,20781624,-14236413.7,16341985#gRVjv7YOkQORFw,19917095,-1884845,-19107881,19866238.76,19143824,-17723050,2330189,7061493#DRtzI7XeIBn9snQV2Mu
2103,2155357#rMSpZfXxHBz,-6773703,16218342,11654908.7,10885535#XXH5sz6QDryF7D,1005409,-16200783,-205896,15044574.20,11478125,5289794,-12331098,8280046#3XI7GvdODL0S4FEnXY2
2104,15629470#Wr29taPd3MU,2901098,-20696159,-18967638.5,642018#1V7kkDNvpjF4AU,9083515,-4667839,-6916129,-3578332.61,-12624284,5654403,16278339,1950586#IOIVFHePcQCNUavCcvv
2105,20994376#QmDX2sne8xM,-19140454,-11425547,14928143.4,8666506#zVL59jioV5oy1d,14964445,-17043695,2783856,11785878.69,17172546,-10193554,-10295423,20634055#ZqbTN9RYUTi8YMmEIyN
2106,10630893#8xcYSfc4XuH,-11212565,-5682939,11645640.5,11563381#CrgGBLrUaMB1kY,-18624776,-21038358,-4709642,9334805.76,5605661,9240793,1530442,19197838#VyJxcP2TZxF98u8rtt9
2107,14473708#i5b0kxEi4m9,18062925,-6101451,5197643.3,17282746#18rJKAYR8F2mC3,-8521922,-2245386,12736267,-6872357.49,12365142,-4640255,-8644547,3821522#YADvFbGxRxYFIv50o1H
2108,19660155#mgYp3Vnt3e6,13357050,580992,10309792.9,12851495#Jb15lxOuR0LJzs,-16090066,-7523484,11423928,-5366701.63,-7843961,-5731908,2006115,10713024#oXDuStcZJeSlC5OAqHw
2109,18750905#9SCrfE2ItPS,5453714,-2010881,-12638308.0,12365375#HQmmkvP49LPyoG,-3722385,8022038,-7669062,16453769.41,12411497,13915376,11429962,17568428#IoyXv7Ssv3lCFIIKXWv
2110,10922361#SvmwKVWByMA,-18400904,3062576,-14275474.2,2314443#g1SsREs2YN5fXN,19356687,16648139,-14804202,284881.07,11028576,6165495,-18417446,7487068#taV7ufABRLISOqQjn3R
2111,3033394#aH1DU0qOLCm,11286253,-4691750,6120417.6,4543791#n49GoroGF8EDbE,-3045714,12758119,-20770610,1571076.02,-13195193,-10943089,2587904,11352686#54s4XlUYFJFhm27t3ww
2112,2855577#gGoE0qHbzEi,-6839274,3915712,-8354979.4,13062875#Fa0dfrR3rr5zLr,-7610614,20407235,-19938838,1212882.58,-16105922,8236779,-17895794,9990234#6BuEdFeXsUypVFfhgJs
2113,20345360#DM7eFCBJBob,15905107,-8588359,7214846.2,3383990#opU2va9Nla3LLa,-13946040,-18059181,16973513,4142787.52,-1945721,-4070640,-11492422,7443970#eZT7WYKQSrwyCo7ZNdK
2114,4150150#w1Hu9ecZDZ2,-11389598,20576991,14465634.9,4428813#a7t0oWSQgdHnqT,-9729438,8657455,20249732,8441500.10,-18556095,-6253477,19957041,13259084#U4TFNAhQpGk0lbCDa00
2115,20930132#2ok7fV2N975,14923497,4127596,10006812.9,3417084#B4Xy5rX6b5pfc8,2747692,-16982357,-2415054,15227558.37,4807018,12490089,3596050,13566642#QBUCNt1gIfrwZOPDSqv
2116,14377021#yKVuEimyhAn,-9146276,14693558,18258520.5,16076312#ojRGBSnUtgeYeD,6255367,17464384,11524157,3031759.14,-8799176,-3700982,6650651,16945681#A5EzyTzunsAXYv9sR8y
2117,5531290#YTC0OzY4mOW,16059654,-972030,-16936889.6,20290614#JQpkq4X5hrv2PW,2056045,7468811,-5875037,7157405.07,-4806862,14877387,15252679,12737515#SN1Pk0ifozBLRnVCl66
2118,13685423#WJNDiuT0Ubb,15922565,7982815,-12918598.3,5251435#khcLYzo3dFUwbc,-8688412,12653583,-15798026,2795378.29,-16083491,-9383649,-19629274,13608378#ZFJrWfiIfF2YNhWpa7J
2119,19551491#Q2SmTNXxn5v,-13077559,-15430156,-18703383.8,7434834#2ovAolvNEGaKIm,-7768150,121557,3648246,18081237.04,-11350328,7092258,15498961,9472008#r6rmMM8aSJjbJe19gya
2120,4517162#k3rGRYKy08B,-17996295,14266813,972604.9,18859392#XHuSGNyg64MFuE,20384501,8101887,546158,-13962395.18,-16324761,-11495977,-1297812,15443308#iFhqsvw3W0yR2L7jKba
2121,20009488#4KE7lHAiuBI,13871994,-17125701,-9897586.2,10460274#QzEbvzljNQDOV2,6184079,-5051031,-12605450,11180703.27,-4415177,-3556188,8781934,21143487#UwTQ99jCyhh5VqstoXP
2122,5520393#FRRZGgoaP8J,9669616,20950328,7201836.5,2059627#7yyZ5xGW28CRuu,-979224,2210200,-850748,-2419456.27,-11571956,8976889,1623560,15389522#YADvFbGxRxYFIv50o1H
2123,10859253#SeQi1YuTrvM,-4138504,-10041787,-13523495.1,3227751#NOjZwv2ayCl6E1,9288442,-4165427,-7718122,-12284136.17,-167414,14608391,10844329,16682932#awIXl1XjEvuq7lnX2FH
2124,19673498#FW3bxs6Fhph,19065516,14006588,9568192.5,5445358#yixnYuSj5BA3um,17052041,20322869,13395374,-19144606.87,1655434,3727566,11335899,14286974#KES9NHDrGX3CnytlYNg
2125,18253907#xEgBU8HGNnA,5940905,17874261,-12059130.2,11726365#t8mcndWBsgoFx3,18506084,-9343156,-7809008,11613139.19,11597419,14953940,-2464586,3818207#snmtpYhUDAVPnjAPUnd
2126,380486#lC5xdR9UaCR,15905294,10536295,-15459783.6,8714764#6BNdCAmItz6n3v,15063276,13433326,3231497,-17954623.46,15647663,16797001,-16459468,18448689#osRaeLbMH0Shf8ZeKHz
2127,6929044#2z3wNK6qKtx,10404816,-978996,6851054.2,2631278#RgzR75OluQMyeM,12729329,-10970433,-18446987,-2676669.36,8351230,19260143,-1024809,2778888#mAf8us2NEU1CTopqVIc
2128,8275670#FdauY9FpFpK,9681171,13538331,-1592637.7,20124122#0uewXuTj8VukcW,-997824,15705811,659437,13967311.11,-16129287,9333117,-2603134,11798288#sxPXWJzDuzPMcdluTiM
2129,1805192#6VTpt8GAFWd,-18659146,-8425558,851105.4,6165966#IvTF78GDOvaXA3,10160240,-2460664,-2148187,5651076.46,-5839824,18930265,-7689384,13831194#xaHKGT66mIPo3PSsrhF
2130,13708566#zShLjhn8Gxr,-9266209,-8469187,13604683.1,6567076#xz2AUXhwJPPySJ,-13204348,-7639012,-4323626,-18823190.64,-4557893,-2189020,2586306,13046255#HJ6eEwEQjFwFZUfWXb5
2131,8050822#VEVLmlLwxMk,2794758,17968523,4601219.3,6392818#EETbOIAhx6lU0G,16275108,17863903,-20616291,-6937702.16,5211382,10210935,-20362237,12205964#GQzQKTnuQFI8jnKDEk9
2132,3308434#RW6hSgG4brV,-6466671,12372755,17511648.4,18847500#rkwN9t25csFCRn,1941176,3208409,7155991,-1727592.85,19001363,-10669161,-6250819,1446783#NGo6EGI3SkeLrolKnI1
2133,10695543#NcKCFI9mO8C,9881698,-13173832,-15788682.1,1961280#G1tsbrXPQzYnzH,14355434,616501,-19872336,-9809263.17,-19912607,11366438,8184003,15553675#MN9K32Or7oHlOVAzavr
2134,18136757#mt9hyUHPUIF,1886767,-4261986,19162238.1,9379342#lYWUZ5qaqJQYYQ,6679304,9338332,3899237,1984735.96,12917082,9983165,-14977396,17183475#0fzUmETODGunt3GGQJC
2135,18877670#FdauY9FpFpK,-9510621,-12883886,5350938.2,8546564#JBNycASDnP08D7,15831402,19629326,-19108876,19803199.27,-12274194,12536294,-13298621,11988829#g5zpta53XOGBJu5XzDl
2136,2981883#1Efl0rNcDAr,-15818723,-18388329,-20232745.1,19218232#4ozQBWy8oCNv9m,-10639952,8720899,-10036811,17687183.48,-18294699,-2190798,-3232088,1059080#DLOkODrOXoSR4cTAyif
2137,9869370#20B7SMm0xCn,-8954315,-6070637,-20376460.1,15544778#YNenfaK1XeAVj6,2609671,-15579936,16322798,984628.17,15404362,-6607145,4600006,10213680#o0Eo65dLC4unehEt4qe
2138,9753848#0m0lCip0WVb,-8974061,-10499936,15532847.2,3652012#F3bJErFC0zKVaJ,-5415189,-7626573,-14046144,-5154938.56,18897035,-17377570,-8850970,2984107#oui7sfKw3sx0SW7ArYF
2139,4073712#xVKg8quPyJ1,3310831,-9919864,-9954267.0,13829026#44E4e0AwjZY74J,21252353,-10737906,-18032191,-830210.77,-1717192,-6533880,-10345988,4855619#ivAxQsl01rTTr3RkWAr
2140,18686421#5e7spyA7ljS,8032778,13277376,-9621076.4,20068358#yixnYuSj5BA3um,13040415,-1087511,21274685,-8284685.91,15470622,-10481151,19455124,17912586#IOIVFHePcQCNUavCcvv
2141,13993447#fwyLc41E4j3,-18921375,-11332349,15800765.7,13225667#9Os1qzE4G934SD,-1740839,-15926825,-4629752,20689372.90,19396640,10074742,-21300533,14829674#bTfYSkGlOLluoaX9HlX
2142,3441001#hMWKsXMZRrY,-13750971,19065149,5149716.6,9504758#nzlekDiWFp3RXv,20285253,-12751444,5898872,4511960.22,20524451,9163336,20742036,15560668#6oCuDLQ43uoS3BRP0MQ
2143,6525049#xCb2wOAAtXa,-14549766,19303430,-7979938.4,19912340#ZcYpyNpRe87dt7,14864419,-15412584,13000278,1517252.05,-18710718,5930609,-6577165,1184365#n77qwinPo1mbBRP45y3
