2090,618,60,1,18900256#ArMuMwOS7wG3JAAHo84wuV4ZRr3Ckgqia,-14187015.450,2019-11-12 08:27:07.000,20604070#P9Bo89vyT2SZ,-4675559.7,-4632431,15195667.10
2091,1203,1227,1,17433368#CQT2NdBhou65bJRPxVEiZbxQlJ77h6xIZ,9872443.120,2019-06-23 16:21:57.000,5680109#JfBs1IU4d3AM,-8394711.44,-19781501,2570056.80
2092,566,204,1,1866675#TQDI1SZERt2r8mzXBXBvWHulhdC2nakwO,-18042003.030,2019-11-26 18:08:03.000,6436566#iBPU54NrzYLt,1.361769646E7,13755049,-10206058.22
2093,171,142,1,14567159#xnVsWCdlLE2HJ08aEe9XVllJefJBgBJMR,-16700464.070,2018-12-06 10:33:36.000,18148000#v57KxhpoPpmr,5217326.24,10910800,12913481.09
2094,70,1304,1,5755059#xz690a498vlVD5l0ekMrmD8K0sTWh1sb5,-7645625.210,2019-08-03 22:51:59.000,5145961#o1iCIAI6aQLa,1.200426212E7,4671670,-12543170.69
2095,37,705,1,4384168#22dWUM8IyMvqn7fEs5BSOedeKdiSAcFKt,-2124571.370,2020-01-26 07:07:58.000,19202298#oDVlJLuUsQ7L,2.032210844E7,6548924,-1973460.74
2096,5,1231,1,4802347#SK1mKqgxlfYsdHp5ohRzgdMpAAcq4LZhK,-11649366.720,2019-12-01 00:52:53.000,3702542#BDmQjoHSb3wU,300961.3,-12034204,-10062394.50
2097,1555,820,1,4718240#T9J9IKROOfvxw5auVTzwZRSIX7zlkp8Rs,-12133442.340,2019-11-28 00:32:34.000,12670075#I1vquORrxKBP,-6197440.9,-16344711,11283324.43
2098,932,107,1,3612290#QWXbMMSlJ4pbmH3hCASLMN49JEw12lc6Z,5251928.230,2019-08-16 02:18:29.000,9396093#Y2YIbSUvzqUb,5513462.3,1645032,7189520.14
2099,380,466,1,12313569#BFwJpUg0sKXh9TiSRaGo3XMdwNMZ2JHuh,-13366342.490,2019-03-19 22:19:39.000,19192627#Q6TYQ8PuWP6p,2.027739786E7,18716593,13058262.04
2100,1193,1081,1,13868372#0FR42MulXDmo1Io7zSrg8lYxfUJPaLx9S,14514727.790,2019-02-22 23:10:55.000,19619305#xZzBRu8L2ITS,-1.075221461E7,1459094,-4868995.50
2101,301,185,1,4670223#sanAZJ977Cnc9E56K5YcPSHUuRNmFQdzE,-12108510.430,2019-06-30 07:42:10.000,15763587#Adq88EcTs4Sf,1781990.47,-5342620,8428735.41
2102,673,428,1,2076398#bqvRPTCYlGbVhjSahSU0J4xr6a2H7Mjac,8427919.520,2019-05-05 14:51:16.000,2960822#JDokSu27gERz,-1.406533976E7,-16845118,-5748185.48
2103,1462,723,1,16006770#DD5tSWJFQPwI5gvzbFEGmletxKh7gZM2m,17307180.680,2020-03-01 05:15:05.000,1858087#q642K07fbjZ8,-5223886.43,-17065740,20017904.62
2104,435,1233,1,8766951#3yI6cRIElzEvZrv6TtixeBimwS0Y4bwvx,-11292862.270,2019-03-02 06:44:19.000,18395666#ZRBZiW5Zmyki,-6403625.98,10589908,-15974975.54
2105,1326,45,1,17035735#zNcLFd6xlgzvepQwWigAvbeasQFIkgiFz,-3464041.590,2019-03-25 17:21:35.000,14273792#MeyUx9DtbEwE,-2.037473497E7,-7429810,-15227587.15
2106,1332,864,1,4212029#28dOQdALq8slSm86Qyx8aTGfG8SMRbWl0,3262240.250,2019-09-04 02:14:38.000,17359757#5EkKB58OCLGB,1.837194025E7,9779522,-3139972.18
2107,455,932,1,20212486#655frvRv0Sr6z8fFJEpA8ctlyT9yGEZpk,12912933.600,2019-02-23 03:50:14.000,9795837#s6l2n69qF6hr,-5620709.3,-15709567,-18377723.45
2108,1364,53,1,19349070#llb0ejfpxeR88dotTzcBKQsQ9mxhGiCUx,-13123111.070,2019-07-25 11:50:53.000,2171118#xjH5DoptTRAx,2.044680583E7,13722759,-6666134.94
2109,276,814,1,19024863#y6W3V89PWkzvanHXF7eDPDMejNDkMl4IC,-15352791.170,2019-01-29 21:33:10.000,14461840#Es0LN0DVR072,-2532893.23,4966751,6597915.31
2110,1131,105,1,2045572#SwSUUjxldORm5EhLNhbVvrrzv4qkVdPcY,-2550883.220,2019-11-28 15:56:31.000,12096067#EE76nNFR8ngK,-1.205880329E7,12843382,-20306921.80
2111,1765,599,1,4681951#3yI6cRIElzEvZrv6TtixeBimwS0Y4bwvx,-10349144.820,2019-06-25 18:25:56.000,12378672#xsrL529CJUSd,3272209.04,2693776,-8232617.30
2112,1294,1224,1,21027852#wNNLFvFu3rQEzK5E5KbeNE7K8tGo3R2RD,-1106097.050,2019-04-12 17:34:36.000,8338658#K1jDSwKkQXpN,1.287882092E7,16992470,16975103.16
2113,1881,579,1,9496202#NlOhadum4qi4iFBbD0dR6GJUvqfFAsXon,4097702.100,2019-12-11 05:24:20.000,12292013#0kIQqxaCs5Y3,-1.795788607E7,-6280220,-14953303.47
2114,164,169,1,6926527#WkvTDd21SRhxgXwel6GUDVgwKuJJWg86Y,9693773.730,2019-03-17 13:18:29.000,19746612#90Z4wiX1ynYg,-1.092968106E7,-3688633,-14746287.82
2115,97,990,1,15564943#DJPe6W5xPt6CzTvR5eGnvqf8WeExGWZbt,-19181862.280,2020-02-24 17:20:45.000,6533921#6vIspxJnxt92,-4272992.53,-4489255,-10258754.95
2116,463,1206,1,10435119#hVKlUC8DXzYxzVZLqqoMOIdcq1EkYq3Gp,-15835.080,2019-11-29 14:54:51.000,6458291#yzTALuTYMbCX,1.566732711E7,-16759779,5049563.79
2117,1263,66,1,18925868#x8Vjk3fMDj08k7c0YjLvIxw40V6qsndsj,16716159.790,2019-05-05 21:20:55.000,9934#NGTSGR7Uuejr,1.565762938E7,4692234,16132063.91
2118,822,974,1,13513738#6GjPviWhUbV9aJVbSifvgdtENr5KH0Nsd,20347416.040,2020-02-06 15:15:06.000,16705402#MupcjxxOJpYG,-2610014.23,13595549,18134876.04
2119,605,785,1,12690032#5K8PgLR6EEhMxygB8mQvq7uYY7QGqBwS5,-11998561.220,2019-07-07 18:43:04.000,20391747#O1kJFE1O7FlH,-1.000519972E7,-18017829,9703494.36
2120,786,817,1,16909875#zdNdmuhKPNGMK4v6Nh1ngL2wct8PZkA7o,4450348.680,2019-10-16 15:29:33.000,9041156#upzyTBa6d7a4,-1.912579504E7,20380288,3950840.90
2121,1411,783,1,12599244#AnCzYH6PK4EYJ2XBdFBWW2qQ200DNMnFW,-5104937.070,2019-08-06 23:16:49.000,5082839#sAcW2MtE39jF,1.57363918E7,-14961820,-7692087.25
2122,2013,1220,1,19783151#1L0HnPVgyWMJHxEPf3jjPEl0CylpOoyGY,-11851826.380,2019-09-01 09:05:26.000,13497162#Wm9HPnsoDJoN,1.938045739E7,-11739671,2931864.52
2123,1907,781,1,19716286#TqxDNsDdKEjgHQhSoSAYIBsaVaXbuUfe3,-9808164.220,2020-01-04 02:34:47.000,2459051#QRBOgYHRytKM,1.939157868E7,-12610009,2285064.11
2124,1322,868,1,5474819#ZQBfNSUMiur26nemoWUYSHZawFOqyP7Y1,8967069.760,2019-03-18 04:26:26.000,13768847#nmbuTZvtjCrL,-9184482.63,17648622,-8523.06
2125,1303,1114,1,12787625#FTvQkMT4sdXBpcTYNVzdOpAwluZJKeZtV,5149525.560,2019-09-03 19:18:27.000,8548671#aRyOE3zruZ4P,2174832.67,6105431,-3242982.00
2126,616,587,1,21162261#nH6ZyHJDU0YQc1xFpfJIRt7TUHdWCExgS,-2344761.200,2020-01-26 15:29:00.000,8814990#EnzHGUMaWENA,-1.274746204E7,-9700088,275905.28
2127,1754,129,1,15673417#Rq7Gj21griFNxJCCUXqMGuXZUEHplbb9q,-4019693.700,2019-05-06 08:30:46.000,16403839#sAcW2MtE39jF,1.977099989E7,-18196508,-6439523.57
2128,403,137,1,18039481#toPXqW84jeF2HsPkY9siJvlBFHcfN9EmH,-17640202.370,2019-06-02 10:14:14.000,11545538#QWOOSIG69dZc,-8778583.55,1790668,5596003.17
2129,61,840,1,4888113#QdIl2849Cp0ZMjhJnuQbFWCQg0o9x7tUd,3178181.230,2019-04-21 15:46:13.000,676384#ktTiaTDMUJrX,-1.141155578E7,5322035,-18376756.18
2130,294,372,1,1836104#gaXPION0srmbIjw5wlTIMXzFqU5z5nUUJ,9316609.680,2019-07-04 07:11:43.000,6215078#c3pYvHXZREjU,2307709.28,17158881,18614013.40
2131,576,720,1,10522524#VxILXX2kqO53uShXq0bHdI3BQ1bpPavNv,16480348.910,2019-09-01 19:12:28.000,18565192#pmsbmSuUeExa,-1.92970696E7,5954606,19099271.24
2132,167,252,1,13150828#3eLSo73RmFaXpg7AqPPlJ25cBoQKPBbxM,-15595757.110,2020-02-15 10:47:13.000,3802164#KgduMbLJA70x,1.825805888E7,13878867,2379007.26
2133,192,1018,1,6784601#3oddockIUoDDUIhvnRD5RLns58cjVE0WZ,-1454460.980,2019-05-28 15:05:35.000,20760107#M8uUQAOirwnu,5495655.47,-10951581,18464934.48
2134,1232,671,1,8641276#jyFRSle5u3gX8rC9mDMuZpXiJXXtMhmjI,2714050.230,2019-07-22 23:19:13.000,17926187#vHlfV0WRX47q,1.004187493E7,2855369,-1567847.70
2135,1424,989,1,5546700#5FumSbIGPI3T1brlCg1E2DFkBRy2M1Y0V,-7503051.560,2019-07-01 07:15:27.000,18662226#VbnBPtNkZO0r,-7338976.28,-15484375,-18613157.80
2136,180,826,1,8434126#E5cjsZampapkQ3MAi3Xsik8SQo95oAN1E,12388441.170,2019-05-22 14:38:01.000,15214012#dY8GctSgXG2Y,-6261663.15,9027141,-10843528.68
2137,397,801,1,3632290#QWXbMMSlJ4pbmH3hCASLMN49JEw12lc6Z,789610.200,2019-11-19 04:24:34.000,19871542#BDmQjoHSb3wU,-2008198.17,-14958385,4472467.01
2138,1693,283,1,9679478#5LVrTMP3CWkqVSFrKg3u95GGHHLR69t0y,4944197.800,2019-06-19 17:56:01.000,15598331#TmmO3aLf9nNw,6697040.82,6644099,-5350914.72
2139,114,754,1,6563461#PfS1cRKpSHSVmlXuzC7kZ6WenxHKmXPL3,19640913.950,2019-08-17 10:13:11.000,16201176#VvM7RzuD1r1P,-6227989.51,7392106,-8549748.93
2140,1466,1243,1,19352312#16fVd5Wb4ar6R5iT8wcwPuHPwowUMCaCl,-14526537.450,2019-12-24 20:57:27.000,21096928#lW4eG9gBA9zw,-4787559.7,-4743226,15559386.60
2141,1906,950,1,17850166#AV3CmQc7rka2yiJtgL6TMFTGOphXeJJhz,10108446.620,2019-09-23 08:21:10.000,5815825#76ppUXQju6Pk,-8595511.44,-20254689,2631592.30
2142,1518,356,1,1911183#fWMv0bN4Z8XwCjIxOgFPDhu5zBeuBqi8i,-18473378.030,2020-01-03 20:47:05.000,6590318#ykRI7dsmXFEH,1.394329646E7,14084032,-10450078.72
2143,754,1231,1,14915100#6dZoo6hEPF6tpFv7saaD2R0xzoBjb4goi,-17099197.570,2019-05-18 01:16:33.000,18581400#8XB1lc0OS2L2,5342126.24,11171308,13221887.59
2144,392,965,1,5892324#TXAcU7vEj8JHPKjK324NXNhHwgsamDIUX,-7827972.710,2019-10-22 00:33:51.000,5268680#ZpKG3uWOEZHf,1.229066212E7,4783378,-12842546.19
2145,1533,103,1,4488634#bqYQGTzTS0nPdlzez0TxXVL6xTSSoPbWH,-2175101.870,2020-02-12 17:59:47.000,19660414#DWaHh9cfk6VK,2.080690844E7,6705204,-2020625.24
2146,22,309,1,4916892#nqLhxSFmHPpLTgIJGmaggbpavr4kE4sbu,-11927195.220,2020-01-07 16:58:10.000,3790840#Es0LN0DVR072,308161.3,-12321089,-10302632.00
2147,1263,716,1,4830601#3oddockIUoDDUIhvnRD5RLns58cjVE0WZ,-12422906.340,2020-01-06 01:09:22.000,12972115#gyQsE8tLJ2rE,-6345440.9,-16734256,11552433.93
2148,1722,1255,1,3698225#DquzywWWsiKZyq4c0AhYdo2Gojfuqiy3S,5376983.230,2019-11-01 01:25:00.000,9619898#AXhX5tvqCtMX,5644662.3,1684085,7361041.64
2149,426,86,1,12606838#ALsDnOmMJfja9wfEFl6ev2AyTWU3FxvLN,-13684632.990,2019-07-29 21:28:52.000,19649589#DqBWJ4OQYj7n,2.076059786E7,19162581,13369385.04
2150,1818,302,1,14198495#8xhs10H17nIQiqEtIU8sycqWrXNccv3Gl,14860201.290,2019-07-15 01:53:50.000,20086194#55alSPzM3T7w,-1.100821461E7,1493697,-4985151.00
2151,229,769,1,4781330#43YE5aH1LfHxvLsf87fkgH2m5M9wMKWXd,-12396743.930,2019-10-04 07:38:17.000,16138673#DF1k4eNEMiDg,1824390.47,-5469973,8629137.41
2152,1371,339,1,2125610#GddXm4xtn2ICEeckUJr12h8gVKGYMeQrf,8628284.020,2019-08-31 02:48:26.000,3031023#qNnWl4YbjcV8,-1.439973976E7,-17245993,-5885147.48
2153,1774,80,1,16387121#vjY6CNuIGLAWPUR1dHIs37DhnlEi9VtPf,17718448.180,2020-03-06 14:13:39.000,1902230#bGJfcptIsFp1,-5347886.43,-17471713,20494031.62
2154,359,1100,1,8975180#x99duTTfd04Cdh3y7yXEvQoY1ymjNhtlg,-11561285.270,2019-07-23 22:18:37.000,18832614#wMm6WCn80UKH,-6555625.98,10841803,-16354838.54
2155,1339,438,1,17440319#4nsWyESM31pZw9NdbVc1LJxXdzMITsBie,-3546338.590,2019-08-08 12:30:28.000,14612695#UrhIWvmMybAa,-2.085873497E7,-7606434,-15589098.65
2156,1896,592,1,4311891#Cwz6qMGw3bocuZzmyMaucOlizipDcNUU5,3339853.250,2019-11-17 11:39:39.000,17771880#lKjyTuS1vwa3,1.880794025E7,10011892,-3214311.18
2157,1957,1045,1,20692001#GITAyfkRVnYdaV7Nk56bLdZRlC9Idz5f1,13219461.600,2019-07-22 21:49:33.000,10028187#vHlfV0WRX47q,-5754309.3,-16082418,-18813890.95
2158,186,1113,1,19807918#BeEm6fjgmgMMfTuHrWsAbY4rhE0SO01p8,-13434523.570,2019-10-24 21:47:08.000,2222439#iYUdeMVYANEn,2.093160583E7,14048451,-6824031.44
2159,1301,48,1,19475813#G9jAg96cO2iDGlDE0tqVASse1yu6TmBuu,-15716817.670,2019-07-10 13:23:07.000,14804590#zHCi2Vz6XLxo,-2592893.23,5084645,6754207.31
2160,1745,1016,1,2093977#qd10VSF1zcBUK7K9nlMpXG5w5EK8q4Pbf,-2611222.220,2020-01-10 11:04:45.000,12382500#NF6uThGYhYnc,-1.234440329E7,13147794,-20787905.80
2161,1623,521,1,4792837#5HSrFIzOfWhc84Q4Fs30ezNdBNHGbfXZi,-10594200.820,2019-10-09 06:23:26.000,12671719#UJWjjiz39vtI,3349809.04,2757622,-8427607.30
2162,613,1194,1,21525471#O8C52HpyvOM3C4ZPd82ysLKPUDrOA1gMV,-1132352.050,2019-08-26 22:25:40.000,8535844#TN1J6P6u7EZp,1.318362092E7,17394818,17377187.16
2163,1879,1149,1,9720722#yAmI43ejijnt6LvFktQwpDopsneqHTWSl,4194581.600,2020-01-18 23:02:56.000,12582829#KYhEnHu0PTRC,-1.838268607E7,-6429047,-15307062.97
2164,1779,954,1,7090265#k18QV7moVDHSkwsIWsBoVqbRfbonGr1hs,9923020.730,2019-08-13 17:14:03.000,20213447#Iu54RxizeWsf,-1.118808106E7,-3775720,-15094881.82
2165,2042,893,1,15932708#lxM2ab8kvMzFnebwNrXWSqmWfnhdUZzG3,-19635163.780,2020-03-03 21:37:10.000,6688354#lHoYfarut7oX,-4373792.53,-4595450,-10501446.45
2166,1705,538,1,10681576#hfofTfFVC4bNSa77dTLEuswQi5xjuWUCq,-16038.080,2020-01-13 03:50:12.000,6610827#yn9rCOYpBa8Z,1.603772711E7,-17155617,5168673.29
2167,793,1151,1,19372812#WzzophfsdyRRTmOz0oqdZx6WleuMf8Hzm,17111054.790,2019-09-15 02:01:44.000,10107#M8uUQAOirwnu,1.602722938E7,4802838,16513275.41
2168,484,87,1,13832731#HuGUTfxL4PEbqejZZdAo9nQBGgm2hpsGK,20827724.540,2020-02-22 16:27:12.000,17099695#UrhIWvmMybAa,-2671614.23,13916715,18563052.54
2169,820,310,1,12989399#mGK1yoINWe7xzBJVaYzIijsYXSrVwsWpj,-12281641.220,2019-10-23 08:36:09.000,20872755#eKVwcAMaH4nh,-1.024119972E7,-18443101,9932266.36
2170,1376,1065,1,17308641#OADVEJSPLBvWOz0j5Hnw2zeF32SQhSueo,4555524.680,2019-12-20 16:11:51.000,9254235#oRw7HbAtpzUj,-1.957699504E7,20860777,4043831.90
2171,968,1166,1,12896026#opY0Ds6GGnK6RxWjMDTuW6TIXnDd48nLu,-5225190.070,2019-11-11 07:02:24.000,5202645#rclSSBG4KMIG,1.61075918E7,-15314439,-7873224.75
2172,1392,679,1,20249286#TqxDNsDdKEjgHQhSoSAYIBsaVaXbuUfe3,-12131070.880,2019-11-26 09:40:06.000,13815059#FOMtwWNadwjn,1.983725739E7,-12016217,3001072.52
2173,234,1043,1,20180435#ERWOSq7vhoQ7IjYNzSHjV0r2EvEzHKaqi,-10039004.720,2020-02-04 16:52:31.000,2516839#sAcW2MtE39jF,1.984837868E7,-12907214,2338942.61
2174,165,149,1,5603651#tRYSWepEqsqr0qz1nRJmcbYh2KCwvmEDE,9178070.760,2019-08-27 09:14:51.000,14092747#O1kJFE1O7FlH,-9400482.63,18064226,-8519.86
2175,1084,1106,1,13088379#CzIrCmCXgnnheLjYz00jhncul6XWSKaif,5270810.560,2019-11-30 01:27:39.000,8749691#WhDSAe6kdIQK,2226032.67,6249199,-3319136.00
2176,1387,1295,1,21659900#UwRXlSoTMi58tbCKVRo94GUFZ9S2TvoZ0,-2400011.200,2020-02-17 20:35:40.000,9022256#Uhg0zJEH2C7o,-1.304746204E7,-9928126,282256.78
2177,820,869,1,16041840#F6MZSLSdWFZoc1GwprkqyXROXbiw1ZxxK,-4114308.700,2019-09-27 11:08:37.000,16789258#oHU3YKHWT1rm,2.023579989E7,-18624186,-6590691.07
2178,1798,466,1,18463158#ZhAL62q7wzsTzf8VLYOEhW6bohB36QLMl,-18054618.370,2019-10-13 08:05:39.000,11816581#BgZnylTPBMZH,-8984983.55,1832601,5727408.17
2179,380,367,1,5002905#Vk4woV4iswtEkHEvGIB837azSZcYWeDv1,3252728.730,2019-09-22 07:52:52.000,692258#oHU3YKHWT1rm,-1.167955578E7,5447132,-18808364.68
2180,1984,679,1,1879101#xEoiWQKFeXzgDQzh4Lb8AEZxSxtAXWacb,9535299.180,2019-11-01 16:24:32.000,6360770#eG4KT9zhAIa4,2362109.28,17561578,19051147.40
2181,992,414,1,10769186#0zvfZS8NCfNmUkRXWawyNjKZdo2hrhDWy,16867241.910,2019-12-03 23:55:54.000,19000731#G1sIS9XSTpn1,-1.97498696E7,6094161,19547209.74
2182,404,789,1,13459013#Bn0sgqBudhX0NjQhjeHkJCnMsMZg0JYic,-15961382.610,2020-02-29 10:08:35.000,3891259#jHQQKC7XF0iT,1.868605888E7,14204379,2434653.76
2183,397,1117,1,6943512#TQTDnQOlMfVjULwNHxiOGkdFzyEErbR12,-1488771.480,2019-10-17 07:41:33.000,21246552#7YyZ0Nu6RI1Z,5624455.47,-11208319,18897919.48
2184,204,669,1,8843618#5A2orblGT9a83qkZdwtblZMZoGCuucSRg,2777612.730,2019-11-15 22:10:02.000,18346175#dXfyz9kl90tO,1.027707493E7,2922471,-1604350.20
2185,1398,183,1,5676596#oTMjnroCNwjlWy7dsumRzXKmspUogZmqY,-7678920.560,2019-11-06 03:06:51.000,19099047#D2lqMjpxuWmg,-7510976.28,-15847240,-19049016.80
2186,855,1236,1,8631355#qwe6ROoHceMFlvAgyl2pTwtvOVOAI0G9M,12678519.170,2019-10-18 13:28:51.000,15570068#yrYVZaWUg6UQ,-6408063.15,9238580,-11097385.18
2187,829,349,1,3717253#ye6TKimdCGV1BOKg8wzzWrdcmklQzzthc,808121.700,2020-01-17 10:35:26.000,20336377#wcZHgmVZbJoX,-2055398.17,-15308510,4576903.51
2188,2000,142,1,9905711#SQDkozdyfTDQCH25aTwyVqMhc2mcifgUm,5059632.300,2019-11-04 09:11:46.000,15962899#zZQwo2w1mkRr,6853840.82,6799297,-5476036.72
2189,606,869,1,6716822#dzqIby00UX9NhVPL6Jq9u01s35DbqNgSV,20100094.950,2019-12-04 05:36:56.000,16579681#e2NblLRJycrH,-6373589.51,7565027,-8749767.43
2190,251,1112,1,19804369#iJWCxhDWJMXfEpUw3IzcemTz8Nrf78e7O,-14866059.450,2020-02-05 09:27:46.000,21589786#7QE6g0C06FUi,-4899559.7,-4854021,15923106.10
2191,547,673,1,18266963#81eVZqn0iEik0z55Cfz0kiqTN6LYWqxMK,10344450.120,2019-12-24 00:20:23.000,5951540#bc17DRAKFm3s,-8796311.44,-20727876,2693127.80
2192,407,507,1,1955690#D6ncaSVd000WbkGgrrpfXGVWRoFncBJef,-18904753.030,2020-02-10 23:26:07.000,6744070#P9Bo89vyT2SZ,1.426889646E7,14413015,-10694099.22
2193,1337,1006,1,15263040#ON0Zr1PUJcI1P8IT8Fxv2QHPhbgcRsiss,-17497931.070,2019-10-27 15:59:31.000,19014801#VZSMZXwzNvKw,5466926.24,11431815,13530294.09
2194,714,626,1,6029590#GlTjEilEhq1eui1HSwQuUoWuuX8zN0zce,-8010320.210,2020-01-09 02:15:42.000,5391400#8XB1lc0OS2L2,1.257706212E7,4895085,-13141921.69
2195,966,816,1,4593101#xEoiWQKFeXzgDQzh4Lb8AEZxSxtAXWacb,-2225632.370,2020-03-01 04:51:35.000,20118531#0BkhJnkgsiuX,2.129170844E7,6861484,-2067789.74
2196,38,702,1,5031437#KzwTXh57mFueaFTo7hdzHsiataII9VO9i,-12205023.720,2020-02-14 09:03:27.000,3879138#bkC7JoWhoZvK,315361.3,-12607975,-10542869.50
2197,971,612,1,4942963#81eVZqn0iEik0z55Cfz0kiqTN6LYWqxMK,-12712370.340,2020-02-14 01:46:10.000,13274155#arcmpIcgP1us,-6493440.9,-17123801,11821543.43
2198,449,1089,1,3784160#0fHAN3BM83ySdkWE9F1N91biCHNeS6n63,5502038.230,2020-01-17 00:31:31.000,9843702#tZzfD4oyZpjW,5775862.3,1723138,7532563.14
2199,472,1019,1,12900108#kTpPVE4GYsSlSJo5rpDs34fhmMEIDNF3Y,-14002923.490,2019-12-08 20:38:04.000,20106551#sRNwdx3q4yPj,2.124379786E7,19608570,13680508.04
2200,380,837,1,14528619#DzLYZgEQKUIieuIBdaSfDB28ZjNXNeGfW,15205674.790,2019-12-04 04:36:46.000,20553083#Qxx9IIf59hGl,-1.126421461E7,1528300,-5101306.50
2201,157,40,1,4892436#jtVF7p3tGF0ucinipmmqkGHwpbQN97i3Q,-12684977.430,2020-01-08 07:34:24.000,16513759#5kTJx6nIq4h3,1866790.47,-5597326,8829539.41
2202,6,250,1,2174823#HoJ7oxm4zJQty93Skae5RhoxwH5hSSc1e,8828648.520,2019-12-26 14:45:36.000,3101223#zFxZpimQfbaR,-1.473413976E7,-17646868,-6022109.48
2203,23,751,1,16767473#jT7ESW93yaaJYhbJzdYOkb4WNLFSJVWQW,18129715.680,2020-03-11 23:12:13.000,1946372#M7NrKLhptNfc,-5471886.43,-17877687,20970158.62
2204,284,968,1,9183410#aMkK9pOaxBIJxRmH8yCDyzt6D1gjEFVzb,-11829708.270,2019-12-14 13:52:55.000,19269561#oUzliiJVA4O0,-6707625.98,11093698,-16734701.54
2205,1351,831,1,17844904#XW3OpGjPtZUK3X3hsFAxNhXfRxxFSI9vn,-3628635.590,2019-12-22 07:39:22.000,14951598#zBAcmdt8KWf0,-2.134273497E7,-7783057,-15950610.15
2206,397,321,1,4411753#h8YxM51gP3HqCcU7FEZ3cf9Z8d5f1DdWF,3417466.250,2020-01-30 21:04:40.000,18184002#jiQgfOwG3F66,1.924394025E7,10244261,-3288650.18
2207,1396,1158,1,21171515#rz60a5cpDHE1BJFQziJej4BjOi45GQH73,13525989.600,2019-12-19 15:48:52.000,10260537#RREJwyivUycw,-5887909.3,-16455268,-19250058.45
2208,1071,859,1,20266767#fuGz5HZ3tnZPMv6gLLfN8kJAzosRfQ3b3,-13745936.070,2020-01-24 07:43:22.000,2273760#RlwxYX8qDw9H,2.141640583E7,14374143,-6981927.94
2209,262,596,1,19926762#uDDB5QG2GWIM7Q4PcBuMewUlK7AtC7Hyr,-16080844.170,2019-12-19 05:13:05.000,15147341#mueCNWCRNrUl,-2652893.23,5202538,6910499.31
2210,296,613,1,2142383#Gx4HlwFWmPh1TYGBmLUs35jflBvCzIYMv,-2671561.220,2020-02-22 06:12:59.000,12668934#NGTSGR7Uuejr,-1.263000329E7,13452205,-21268889.80
2211,1482,442,1,4903723#ZNQbq7UECUegaPLmRSISZPyUO8D7aYHJD,-10839256.820,2020-01-22 18:20:55.000,12964766#vrTe0oIa8jjs,3427409.04,2821469,-8622597.30
2212,1994,1164,1,22023089#rR89sXVSbZ2dBY2jK5XmVOY2CVyjSc3QJ,-1158607.050,2020-01-10 03:16:45.000,8733030#eZyLklqCyofq,1.348842092E7,17797166,17779271.16
2213,1877,405,1,9945242#2xYFM4AtlXg96S00uQ1WtAch4gtcCdYyO,4291461.100,2020-02-26 16:41:31.000,12873644#2lHcRF0qD49H,-1.880748607E7,-6577874,-15660822.47
2214,1330,425,1,7254003#V9u4qnME7CuBntbjDK4PIczSNtLKByBLi,10152267.730,2020-01-09 21:09:37.000,20680281#qkNkZdXHsyOa,-1.144648106E7,-3862806,-15443475.82
2215,1924,796,1,16300473#jT7ESW93yaaJYhbJzdYOkb4WNLFSJVWQW,-20088465.280,2020-03-12 01:53:35.000,6842787#LN3TA8CSTh1l,-4474592.53,-4701645,-10744137.95
2216,883,1183,1,10928032#5K8PgLR6EEhMxygB8mQvq7uYY7QGqBwS5,-16241.080,2020-02-26 16:45:32.000,6763364#QnanBDlIQg3x,1.640812711E7,-17551455,5287782.79
2217,323,922,1,19819755#a4dpZToMSwzB2eLtBI5oXPqNUf0m9ogOn,17505949.790,2020-01-25 06:42:34.000,10280#TwdAAGJ0XlEh,1.639682938E7,4913442,16894486.91
2218,146,514,1,14151724#7pPjhzLQ9Oh5vbWtGxN9Xll7V7kfztpbp,21308033.040,2020-03-09 17:39:19.000,17493987#IXPPb2VxRnm2,-2733214.23,14237881,18991229.04
2219,1035,1149,1,13288766#xRa2T0AxXXMFhNE9YgobzcLGUWmLeZCYg,-12564721.220,2020-02-07 22:29:14.000,21353762#rF9jvz80O5la,-1.047719972E7,-18868374,10161038.36
2220,1966,1313,1,17707407#BJXbUhpA81DhTyRQW8fhSuop1JT8H30qJ,4660700.680,2020-02-23 16:54:08.000,9467315#eWg5HKt9q4Mw,-2.002819504E7,21341266,4136822.90
2221,524,235,1,13192808#Y0jWtPFU6gRqgt6rKkZxMWsolEo4ZZEei,-5345443.070,2020-02-15 14:48:00.000,5322451#4uAV9SJ1J6t6,1.64787918E7,-15667059,-8054362.25
2222,771,137,1,20715422#4oQ6Kki5CKUCvuPSL3DBbA8z8sTMCKBUc,-12410315.380,2020-02-20 10:14:46.000,14132957#663TwjYjQWrE,2.029405739E7,-12292763,3070280.52
2223,624,1305,1,20644584#Rz6cR4yr7nheJTr6U0rn9rmTAoiP12mBa,-10269845.220,2020-03-07 07:10:16.000,2574628#daztDqdm2Fke,2.030517868E7,-13204420,2392821.11
2224,1071,743,1,5732483#6sHnTok52lDwQdE4NRxwq2jvmSxdup0Q6,9389071.760,2020-02-05 14:03:15.000,14416647#WlWUDUW3q7v7,-9616482.63,18479831,-8516.66
2225,865,1098,1,13389133#HxsDCT0CJcng9opPzOq7gWDKLt8sDnI4o,5392095.560,2020-02-25 07:36:51.000,8950711#mg1Ndrv6KEoe,2277232.67,6392968,-3395290.00
