1911,139,1,1,344,6513936,17668789,-13734187.5500,2014-10-30 13:54:14.000,-16154296,3879278#4FRMB063sSSZo,7528808#ORfHF2WkfDQNfFICcgfNFINXgpXHdrbC
1912,1154,1,1,653,14314937,-13123657,11127161.8500,2015-11-24 00:39:36.000,-17582337,11421796#ICe1w104JVYcd,14775201#tnrXnf5ZNYidDtEHjUJ0WxvP1qwEUh8d
1913,1269,1,1,1214,-18227909,5363114,-4942597.6100,2014-07-09 13:09:12.000,13779980,11299974#zGF7RQ37EhR9S,9741115#ohZee15SpIgbdOQ046FWkZ2RCLBukXJM
1914,597,1,1,1125,2211752,12681170,-653672.4200,2019-05-16 13:13:19.000,12033802,1317297#40x7IHyvqwJHo,19063075#HtFPdLhBuOXbIuLtj7maQeWuuJgk2Xpr
1915,788,1,1,919,8257249,-1991501,1596949.0500,2018-03-17 12:25:17.000,-14195081,14136800#M6rYCzA2H3T9Q,11374139#x6FRCiYyuG1cUft1RhhfrbSFhFYfuSRv
1916,253,1,1,197,-6511532,15903050,15786094.0500,2015-10-27 19:06:24.000,9829969,12717945#2VYIHdA99TkaQ,18504928#BqdNFS9j6QQ7z50Rjz09Kj0XKDcsmb02
1917,43,1,1,601,-3149871,-12810269,1684008.7800,2016-08-19 08:29:02.000,17098741,16593784#pYrM5MJ1c7uBl,6241270#L6NyaPq07Xeq8RGZkHXPAvc9eNcToMVZ
1918,729,1,1,669,-15858015,-9002532,-15859129.3700,2017-06-08 23:32:42.000,3184487,4797790#QvBGWHM3eLpy0,13322359#rYgHyezRSRFUppthWZMrUzjYQr20Egqh
1919,632,1,1,807,2810762,2082094,-6468200.0100,2015-06-21 05:14:35.000,13130220,15298478#Wu74DfsD47hhV,8910326#kT7S4xhyn6Eo6XYF43XvqDKPGcySFaAn
1920,209,1,1,884,11168951,-16972325,16053964.2500,2014-09-19 22:49:55.000,6506592,6738984#d3fuTnb35jBed,17374865#ARQcAsbuqJ0X5F5DjwFqsHi83xosJZk6
1921,1279,1,1,1152,3291386,-17995580,6057524.9300,2018-09-23 19:35:51.000,-7440803,12703911#KUvBKshlP2PtZ,12446260#dXZ0roIQcdgOFducqFElnj1UZoOikaGD
1922,600,1,1,1427,-1350882,15986365,17284255.2200,2019-05-04 08:45:19.000,7245657,14003211#1p9uN6YpM65ey,17573847#Ux5HH0SCNthqfozde4IBJ2L7DWw4ibET
1923,753,1,1,1445,-4584992,-15709662,-16093228.2300,2020-03-06 03:31:01.000,1117879,8164823#S2yd4iMLV4qeG,16448615#5gn18hxhsUeuj5dBjPJn00lkHhLlR8li
1924,76,1,1,1143,15555355,4997477,4601430.7400,2014-04-06 06:20:15.000,-18130243,4739122#kIbkR1OcoieQs,390812#USApo9ufwG9i3hsPtCqjLT5NaecHppqm
1925,883,1,1,477,216139,-3434181,686410.4700,2019-05-30 16:25:47.000,5111106,16705213#Aytuhz3diEYtX,2999702#FvQJir7WO8fmLgzpaJvzP59W2Ul7RRvG
1926,707,1,1,1033,17801981,-19106098,-2381213.6200,2016-07-07 05:20:09.000,1321791,2700444#G7aC88LaxujjN,13900499#hfews8gxYxHnnSq7JjacX9C2UztxyUwM
1927,931,1,1,102,-9524252,13112247,11466276.7800,2020-01-20 22:53:59.000,-2244247,2751170#UaQ6IqGaRZwCd,14219969#rGALv0fhe665SnMQrkHoqull2cas1XgS
1928,1132,1,1,1423,11115685,14268435,-5711028.3100,2016-05-10 15:25:04.000,-6360957,3721309#kaP04DqwQAkvr,13071888#L4HntGoFxyfVuU7ol2NamCiJXDaObAf2
1929,1310,1,1,800,15569128,9403877,-18594753.0200,2018-10-02 01:11:56.000,15515393,11766906#3kH4ZA5Om46CT,4992287#ykopyL6hzPCQZCcWmmiCVlrnAyWvlGtX
1930,146,1,1,592,-17484731,-11570144,8953742.4300,2018-02-08 01:30:06.000,17774603,6043762#ub86Z1FoaIbOu,11603803#X4QMn5U4IE1X3Fc72cF3OyH6pd5hMImU
1931,699,1,1,1408,5896772,-4768527,16139849.6900,2013-11-06 18:38:58.000,14901463,5783528#RM0qzvZIFB5pj,6226947#4lSRerpp1lumq5cv88zsN9DXJt6JWOfV
1932,250,1,1,965,91633,-9892130,-5643867.1300,2017-12-25 05:00:49.000,-9863761,8258434#3MbkpIX2bVJXr,2275405#DPGAiMYQSdkbmMUF0xZF1zoQahQZ3jIE
1933,465,1,1,723,9007406,11644970,-6941298.1300,2013-11-29 16:58:34.000,10426026,6614732#nqgux0DgSshU4,15545814#XUvQJ9tBE0lHYC6zfEzX86pHCxqobulC
1934,149,1,1,1125,15539630,-9849285,13828955.1800,2015-09-15 19:10:02.000,-16444332,14637540#D8CnfNf1iC0MT,9381858#4JkxQ5SnMoqByurJpkiI23MkFTETrenf
1935,946,1,1,1241,6938642,15435176,-7269322.2500,2019-04-01 09:35:41.000,2021792,2425485#b7CGq6a99VeC2,16094680#aWbXsOvYsrkdc5ml8ZOK8tnXHLYU0oGZ
1936,954,1,1,860,11263583,-14606954,-13906162.7200,2018-04-12 07:04:21.000,-18381983,9261106#dM8DzhtB8dw4q,11723423#2a3UXefDxJRyacTjwIvgoYGtKtalwgLk
1937,539,1,1,1118,-13294765,11624908,-7988877.2700,2017-10-28 20:23:54.000,3269351,11830844#ouubj7iEwOBoA,3806651#N64kxHpOwg9TZdUMXR3scEWv8UtzSuvZ
1938,1102,1,1,179,6316845,-2163001,10391169.5000,2018-10-17 06:54:17.000,14085166,6447947#lOIwM5h5E3GEQ,4981308#gMdASFA9vq8Blx44xhqz7XiI8dMuFMhi
1939,401,1,1,174,-16264693,-8160325,11336950.6500,2015-03-03 22:39:01.000,-11773849,1735363#wSzfAgSq7eJJg,8504890#9WxLVOuaLyusk07hgk3DUk24xyhBREHa
1940,409,1,1,1392,12383472,-12053191,10928408.5500,2018-09-14 13:32:34.000,-1310072,11303535#EemH87yM8foOT,13451087#WuJWpWsdyYDBC7f51CQeRbBbPV2JwOzM
1941,86,1,1,398,10384336,-11124416,-11350414.1700,2019-08-07 16:29:46.000,-6314492,2548656#ab8hJSkt4G50c,2683449#No9ACwSNTq9eULvLmuM37hMtw5A4G8oe
1942,1202,1,1,709,19228057,14116944,1664879.2400,2014-04-26 23:40:06.000,-9119904,14642945#2VYIHdA99TkaQ,13244038#UWQ9eCMReWopceSbZ0E6uGw0Z3YB5sTd
1943,933,1,1,1314,1796130,-17607848,14616144.8100,2015-12-21 11:05:05.000,-5250408,18108362#2d8DG2NUsgKTE,6082819#xdvWLnlBZUl8Ko7XVRxGEuGTEA2dBspd
1944,445,1,1,123,8114573,-13499652,-4909509.4600,2016-09-17 17:22:46.000,-11898698,6484475#YurDAWnJ2KX37,8934497#PhHRFBV5s9bSIPMqa82eWF7QYEmYReWn
1945,188,1,1,687,-11848007,-287326,19040352.4500,2015-12-13 21:28:11.000,8216375,13899757#rxKSSFNz5vB2V,2783525#vASGDTyAPfRedJ5i5bZ4lUanBdUgJgNj
1946,1103,1,1,1388,-18610327,-5481915,-13338805.6100,2020-02-12 07:15:03.000,-512985,385973#nUsmZZky3EPF1,17817372#UdZpLIiPAulYNaobbwHwJdHtjPLKAQtr
1947,104,1,1,299,-14968986,-14524459,3151187.1400,2015-08-02 12:38:28.000,1212882,7257100#dWfFVQpQZswda,1754333#K1oS6dWI9YtDth0s298hPzLw6BaAbi9w
1948,335,1,1,412,-10420485,-8897398,16154.3000,2016-10-27 18:48:36.000,11408549,15038760#uAnzNueBiwrYJ,4709412#bcDp8XRHgcYX00jno5m0ok9RmPagmZwm
1949,785,1,1,345,-3868132,10220980,12674224.2100,2016-03-04 06:44:19.000,-18703518,673681#j3ONV7atHUiNR,12653291#jdMwTo3X7bTwJL7RXLeuHsJ14Pm4ypwo
1950,1145,1,1,5,6301803,-15970268,15018495.7300,2013-12-30 04:45:37.000,-10627074,16261199#xVNbPzfwynBFG,13661121#sGQFH5KFzntcnPN3fRn3j4PKHmyzeDib
1951,1310,1,1,1165,544825,-6821293,-15726448.4400,2019-02-06 13:45:14.000,15607110,14821928#OiA2M6aq7rl23,19327051#3jt2N9dxja9o2TqdYE4wbC5HlFxaY5nw
1952,329,1,1,733,-15842662,15863823,12556051.9000,2016-11-19 16:21:39.000,-8306046,5214435#kBI6OTjEH0YDJ,2026352#osrbBdwTmWgKn6zNDM8Ee9KKWvFx7uRx
1953,824,1,1,343,-13010923,-12204689,-1707372.5000,2014-06-12 07:22:48.000,-7327061,9414617#Uoskp7Ww7Mc4I,15784026#TrpgeE1jOgwYDUHwgYmSugEbV97Xvqol
1954,1162,1,1,1415,-18880038,6428619,16860269.8600,2020-02-27 12:52:01.000,-14269332,15189401#i8QmrnviIO7Sp,12614471#ZOtfkxzz4biCYGOgaInmBhJB7BLXEzc8
1955,1242,1,1,799,-3316640,-10297715,-12172033.6500,2018-03-13 11:29:45.000,-11585745,18706504#Pa8WylP7RSWjM,9072047#QzYckyqRPZnaPVL3BmrmcAxFT1S2hEIg
1956,374,1,1,956,-11298716,332734,1875663.2700,2016-05-19 09:58:22.000,974451,4160252#ZKmPWSNLGLzu3,16270356#Wv4jUPysbf7EPf09V7AsI3tesE4gmxE1
1957,99,1,1,737,16862574,751101,19553455.7400,2016-08-20 10:30:01.000,9221238,15119865#QICQvTDQ12tH9,10007027#n8H7pV02fGt2doX26XgNyVSgi9jmBbn3
1958,1076,1,1,568,-17137667,18743482,8389851.9800,2019-12-19 08:57:38.000,17899375,10653928#OiA2M6aq7rl23,3339367#5r2ADJLdcHf9QGnjIIQCuZdoLvTZ8MR6
1959,213,1,1,295,-17383314,-5371031,15463220.4100,2019-06-26 05:57:15.000,-17982593,14220377#DteSHhQP7wQIu,9434767#0bbqwtUmSrFVkKQkWgp0evyBbByHmu3Y
1960,223,1,1,1268,-5455906,-19039461,-9239957.8600,2016-11-07 21:26:27.000,15955065,4469533#h5COvQvkOs37K,16349344#BqaXcwSrPfNyZoEsM8lnWQCd8vzK7kFf
1961,810,1,1,1264,6684279,18130904,-14093427.0500,2015-02-13 10:55:09.000,-16576908,3980570#XzUmFlvB2kInt,7725720#RYL9gJmpbwoLLVyyQoJrDDEM658NVGJ5
1962,513,1,1,1413,14689323,-13466807,11418397.3500,2016-02-16 23:44:05.000,-18041974,11720455#Ox7JYSZWexvQN,15161467#s4vTKAyOojhei9FiHMZ6h3XvMdgZXnTW
1963,1086,1,1,672,-18704353,5503068,-5071528.1100,2014-10-29 18:17:53.000,14140030,11595125#H3VAGNqjLKxz5,9995679#eTBRmt8HCc2BibLetVGgHZFzY7klgQOB
1964,1296,1,1,112,2269569,13012392,-670733.9200,2019-06-01 23:58:44.000,12348008,1351665#l36zoZJkDHOli,19560865#ARQcAsbuqJ0X5F5DjwFqsHi83xosJZk6
1965,741,1,1,1034,8472959,-2043260,1638419.0500,2018-04-26 00:11:43.000,-14565519,14505894#lkXtDrvdwJsr0,11670991#yEgqFExNhv6KFxTXMQ2fy9yKhQrByFYH
1966,1307,1,1,1322,-6681199,16317975,16198292.5500,2016-01-22 14:28:12.000,10086333,13049708#CtDeCmcfEZPPC,18987699#WUTvbYz7YFahRCfB2ry9rNdzCfN3Hm3G
1967,528,1,1,376,-3232081,-13144131,1727719.7800,2016-10-29 03:42:56.000,17544654,17026401#i8QmrnviIO7Sp,6404034#kIRrTMhRu0fthRbhzxdEQq9ogcmn7D4w
1968,240,1,1,374,-16271400,-9237419,-16272711.8700,2017-08-02 21:37:52.000,3267662,4922710#U0GtNjk80Y0sT,13669409#JSXRQJSMbQ4oiCUZ8SNlANfrBouSVJKM
1969,601,1,1,992,2884180,2136115,-6636762.0100,2015-09-23 07:18:00.000,13472195,15696873#D8jmZN3sZpKOQ,9142313#a51X6cmxlTcCXHDr3u7nrSkdbLgH7wmN
1970,617,1,1,867,11459745,-17414300,16471903.2500,2015-01-07 01:52:04.000,6676036,6914352#HSF8g5UGm9Wfq,17827262#8HK1ysRyVeygYDAGQ7i6kPXBO9VuXz6o
1971,564,1,1,767,3377053,-18464111,6215192.9300,2018-10-23 04:32:41.000,-7634628,13034379#xWOfvbqKjxGHG,12770004#LTOJrn8Z669HKvq8pPm4ufmC8KmLbXmH
1972,923,1,1,538,-1385881,16402215,17733820.2200,2019-05-21 14:55:26.000,7434357,14367455#Ox7JYSZWexvQN,18030845#R5zuOZOlwrVAHAdjq7HQCiI5YdvFyu2Q
1973,1001,1,1,410,-4704052,-16118050,-16511611.2300,2020-03-06 15:48:06.000,1146966,8376918#1DUodRf4HY2pA,16876087#WuJWpWsdyYDBC7f51CQeRbBbPV2JwOzM
1974,61,1,1,370,15959810,5127128,4721087.7400,2014-08-02 23:40:50.000,-18601580,4862259#m2R7Vb0IGGWGb,400826#7ShkGFsYBaLhhufYMt9nwsIcRboSI0WM
1975,867,1,1,394,221867,-3523231,703988.9700,2019-06-15 13:21:58.000,5244031,17138995#CX1LlLpgn05Oy,3077507#h3yvBq0U12XVCbseA0S6tVbe2q0W1KP2
1976,1062,1,1,868,18263950,-19602298,-2442948.6200,2016-09-19 02:05:15.000,1355960,2770306#6r7fRPcTbgNHv,14261112#m1dISGqx7FLIbufhsjK1qTyU5EoRRCM2
1977,846,1,1,1227,-9771572,13452609,11763753.2800,2020-01-23 22:46:03.000,-2302334,2822393#9Ow1z9E3UdfkA,14588695#EYCPbAcoo8Kn1koyNKFv0CDYSPxeO8XE
1978,202,1,1,283,11404032,14638381,-5859253.8100,2016-07-26 19:59:43.000,-6525832,3817804#sM7M17td5oHBn,13410636#mDNw2JI0YlWQrv59y3I2ZtKsK52Fqxpp
1979,433,1,1,1066,15972492,9647502,-19076748.5200,2018-10-31 05:28:51.000,15917605,12071819#vcn2Ugx6EXVpu,5121657#86uHkUVoeHg0EYcZ2RQXkH02lBRYnATu
1980,429,1,1,1354,-17937915,-11869894,9185715.9300,2018-03-22 06:25:57.000,18235078,6200304#EWYHB6GZpBuRw,11904372#UdZpLIiPAulYNaobbwHwJdHtjPLKAQtr
1981,229,1,1,1293,6049519,-4892152,16557857.1900,2014-03-14 17:05:02.000,15287538,5933178#1XeHoQPfaNIAh,6388122#mEl4hhEDPCAci5nJUgTML5gF0hpXOTkm
1982,74,1,1,830,93948,-10148280,-5789725.1300,2018-02-07 23:35:22.000,-10118898,8472091#zTPtb1w01ct1F,2334148#9YpY2b9phVmmkpg5wlr1G2REwsn3hfY4
1983,480,1,1,668,9240165,11946220,-7120696.6300,2014-04-05 15:47:28.000,10695763,6785683#JiLyFrUHwqTM6,15947758#W95kDo9YFKIoOWmggPP7yrtXMzlfZU29
1984,1,1,1,1285,15941609,-10104168,14186503.6800,2015-12-15 15:45:45.000,-16869619,15015794#s8OtXBxWPAPE2,9624192#WHztFoBzzo68DcjJEFQGrub1PjrFzFd7
1985,962,1,1,138,7117836,15833838,-7457171.7500,2019-04-20 17:32:00.000,2073817,2487961#V4AUG3hO4ufjR,16510519#Clq0HUOAGt05lBASCaldhcZVrmIiu8yk
1986,1092,1,1,1250,11554650,-14984004,-14265473.2200,2018-05-21 06:37:08.000,-18856521,9500175#ON4nOBlbAvK8U,12026057#56DhniMoUUtjqk7N1JYOwHZ0FWLNJ0QB
1987,656,1,1,1110,-13638161,11925171,-8195005.7700,2017-12-16 01:19:52.000,3353882,12136075#SEeoNTWjq4hiU,3904658#NcPTj7bKUp8BOFr0619Pvl6wFyeyQQRN
1988,1289,1,1,622,6479986,-2218551,10659290.5000,2018-11-14 21:52:22.000,14448378,6614076#rJ0lPLnVuVIu2,5109803#X4QMn5U4IE1X3Fc72cF3OyH6pd5hMImU
1989,294,1,1,659,-16684207,-8370612,11629225.1500,2015-06-14 04:48:13.000,-12077299,1779943#iPEGgAxk3xivY,8724097#pTCluQgddGAfB7DdGiU2PpWlhLvpPgjv
1990,432,1,1,983,12702384,-12363860,11209944.5500,2018-10-15 01:46:08.000,-1343922,11594767#ZpPB2Cljog8RR,13797667#vYURWObf1bDwqREjilCBPt8vTZ6ZWRs7
1991,1277,1,1,87,10652019,-11410816,-11642870.1700,2019-08-19 23:54:57.000,-6477242,2614208#jOsLg9LEp8cZ6,2752403#Fv9I8NEoWk8E9mPjxU8krpqUu8neq2TS
1992,588,1,1,789,19723107,14480606,1707676.2400,2014-08-24 22:29:59.000,-9354554,15019704#FTVKNJaEmD3HL,13584905#lrTKEkwjyx50H3CH2c7bOtaTrehbqamG
1993,890,1,1,394,1842478,-18060735,14992457.8100,2016-03-16 20:00:12.000,-5385533,18574136#Bmxmhg0WQqy5F,6239106#ig0VEe4SQ50MgtLhrUkw9gJP2JBkisSg
1994,467,1,1,1196,8323305,-13847027,-5035670.4600,2016-11-28 00:30:23.000,-12204554,6651031#F7MAj2HFwdX2J,9164223#PY3WF2iRwFYBB3ZAcJqOoa7Rwpn0XtTp
1995,267,1,1,953,-12152802,-294485,19529964.9500,2016-03-09 21:11:59.000,8427443,14257071#zsM2TYCjMua7J,2854886#bAVsTDRt702CoxVTvNwOIyR1ys4HNHSs
1996,394,1,1,363,-19088396,-5622952,-13681675.1100,2020-02-14 02:35:05.000,-526135,395881#YOJqwzGulZJht,18274943#9kgnio7UwJIWWaWSnCI2npAbb06SLR2Q
1997,155,1,1,579,-15353599,-14897684,3232264.1400,2015-11-05 04:40:38.000,1243870,7443440#vXsmaQStUUf83,1799179#tEplotmpA7eii8QJbHB9LzBpLB6WqHM4
1998,346,1,1,167,-10688153,-9125610,16678.3000,2017-01-05 03:36:51.000,11701386,15424580#R6X0E2svRvmLs,4830173#X8ARZcf19xXNiQz4Rp9ovsb4zL0Pz7rh
1999,744,1,1,422,-3967604,10483030,12999180.7100,2016-05-26 02:00:16.000,-19183393,690938#Eh3vBnzcVLoFD,12977801#STdzCV07HVSNM6sr6AsuwVt87g2puncf
2000,884,1,1,118,6463437,-16379868,15403574.7300,2014-05-06 20:41:59.000,-10899574,16677949#8AhVRT2DLY59V,14011152#kde20a59AxZlbLSnjllNEIdUFPQQsvTW
2001,732,1,1,1090,558600,-6996036,-16129255.4400,2019-03-01 06:52:56.000,16007110,15201704#FTVKNJaEmD3HL,19822280#7aer2zvP4ojisAniQNWxQsdQSdtOh2Ck
2002,973,1,1,453,-16248214,16270210,12877612.9000,2017-01-27 01:40:06.000,-8519021,5347961#V4AUG3hO4ufjR,2078211#4VZMaYSiVotBjpJeHw76CSTWothN4Lwd
2003,31,1,1,648,-13344002,-12517289,-1750897.5000,2014-10-09 03:11:05.000,-7514761,9655471#KYokPW0quAKYX,16187931#8YBT7vQyf7dhCuWT6oD63VPmsBFTPzFi
2004,287,1,1,885,-19363341,6592957,17291656.8600,2020-02-28 11:54:49.000,-14634582,15577884#Y91nnFoGvaQGP,12937145#cts45F4wJY1QUnFxxh3Vzdp49oaPgvXY
2005,66,1,1,729,-3401509,-10561103,-12483494.1500,2018-04-23 23:41:32.000,-11881845,19184679#0SdbJ7pXDBx20,9303999#x3IJbpsJ3CWFemGdf0id5BcOgb5YjuGi
2006,190,1,1,263,-11587690,341234,1923399.7700,2016-08-06 13:25:34.000,999157,4266454#Joyv2XcjIezxj,16686179#tEplotmpA7eii8QJbHB9LzBpLB6WqHM4
2007,813,1,1,762,17293248,770126,20053261.7400,2016-11-02 09:24:19.000,9456913,15505930#0GKjIgn0jqrD9,10262540#Ge2H7EZ4uQtr965emcYfcTN58OVM3hz3
2008,44,1,1,437,-17575175,19221895,8604031.9800,2019-12-24 07:47:18.000,18356406,10925934#gbmVIxBQ6InOv,3424414#b6B7cycoeMEKI09eijPShjifHmH2lhP9
2009,1224,1,1,1135,-17827156,-5508131,15857655.9100,2019-07-11 05:21:40.000,-18441368,14583322#LdWQfbhl6KTud,9675460#WryqsTVS634eV48pra9SbnvhrwolBmeC
2010,1076,1,1,638,-5595336,-19525374,-9475827.8600,2017-01-16 13:48:53.000,16362163,4583361#kXEzSWeJYZgsf,16766412#bcDp8XRHgcYX00jno5m0ok9RmPagmZwm
2011,166,1,1,719,6854622,18593020,-14452666.5500,2015-05-30 07:56:04.000,-16999521,4081861#ShuYwyY2eF2IC,7922632#1YbQ3VxLI3AX3GqwF7LBTOsKWfuyFh6p
2012,1186,1,1,708,15063709,-13809957,11709632.8500,2016-05-11 22:48:35.000,-18501612,12019114#B4lfng62IMm3f,15547732#njZGJiyOeNS4QjMuqcEYbGrGp3V0HgVY
2013,903,1,1,129,-19180797,5643023,-5200458.6100,2015-02-18 23:26:33.000,14500080,11890275#GLvM2qbuRWAp6,10250243#73YgndgSn2AgRm8ER0Fcpo0LlEKRXwhC
2014,681,1,1,565,2327386,13343613,-687795.4200,2019-06-18 10:44:08.000,12662214,1386032#GTZB425rWZ87D,20058656#9KMN18xMXKrMciq0K9BXhBls1OT9CVu5
2015,694,1,1,1149,8688670,-2095019,1679889.0500,2018-06-04 11:58:09.000,-14935956,14874987#EnGXB2mhnKY4K,11967844#h14jZJb5KWd3Cs4VZ8y63865yyYs1617
2016,1046,1,1,982,-6850866,16732900,16610491.0500,2016-04-18 09:50:01.000,10342697,13381472#jyz2ALNWOpnWm,19470470#F5l198U1lbKLegQGGgouqBFpStf7rzTT
2017,1013,1,1,151,-3314291,-13477994,1771430.7800,2017-01-07 22:56:49.000,17990566,17459019#tKoPlBP0ZDcLL,6566797#pp5vB49lSfvUirtYEDD8BPuEuthorbcc
2018,1065,1,1,79,-16684786,-9472307,-16686294.3700,2017-09-26 19:43:01.000,3350837,5047631#EOQhxR6zHvFAO,14016460#WryqsTVS634eV48pra9SbnvhrwolBmeC
2019,570,1,1,1177,2957598,2190137,-6805324.0100,2015-12-26 09:21:24.000,13814170,16095268#697q0w5Qozv4e,9374300#0HWVbL8cyoOS2K6jdgf1zjugeSzxp7vV
2020,1026,1,1,849,11750540,-17856275,16889842.2500,2015-04-26 04:54:12.000,6845479,7089720#ntbDwSJXcLn4F,18279660#AhoSzr6rVSXb4ONo55J29eHPODMQx7gz
2021,1163,1,1,382,3462719,-18932642,6372860.9300,2018-11-21 13:29:31.000,-7828453,13364847#wUuQk0ad3ngjE,13093748#4CrRwYc7wXiUUFioAEwN02kiS5UwhJI4
2022,1246,1,1,1114,-1420881,16818065,18183385.2200,2019-06-07 21:05:34.000,7623057,14731698#JLw950MvDNAtM,18487844#h14jZJb5KWd3Cs4VZ8y63865yyYs1617
2023,1249,1,1,840,-4823111,-16526437,-16929994.2300,2020-03-07 04:05:11.000,1176054,8589013#6tpn0KIm1x7kG,17303559#HaKxFqB1vHWu691ZXEMY1Xe00aBfOjHE
2024,46,1,1,1061,16364265,5256780,4840744.7400,2014-11-29 17:01:25.000,-19072918,4985396#f0TDt6TwSbAjY,410840#GYMcrj7xPO718Spi7SZnacubx8KOtBvy
2025,851,1,1,312,227596,-3612281,721567.4700,2019-07-01 10:18:09.000,5376956,17572776#IpOVg6z1pw4c1,3155312#d7tvlRXfMzUDtZ9EG5urmUlg1eYUWamC
2026,103,1,1,703,18725919,-20098498,-2504683.6200,2016-12-01 22:50:21.000,1390128,2840169#J6V5qCkMzfy5t,14621724#9V64FP9SufEMQj3mW5BFZz31PSd3yJ2p
2027,761,1,1,887,-10018891,13792972,12061229.7800,2020-01-26 22:38:06.000,-2360422,2893616#gzwauITx4uPke,14957421#9Y9hMvU3qOR05Vf9NfXoXtXa4VgFoLCD
2028,586,1,1,608,11692379,15008328,-6007479.3100,2016-10-12 00:34:22.000,-6690707,3914300#DfYp2kcJHBbEb,13749383#KA0lDa7d6s9XvOnhgQtlwDYnanJoxM1c
2029,871,1,1,1332,16375855,9891127,-19558744.0200,2018-11-29 09:45:47.000,16319818,12376732#nqgux0DgSshU4,5251028#qHgAI2Q90sA8lTZibuxfDzxBQvvwWJIB
2030,712,1,1,650,-18391100,-12169644,9417689.4300,2018-05-03 11:21:49.000,18695553,6356845#9uJcP0nDj4RuS,12204942#oShjRdVOBqtADR7ThI8LYoMDF53sT9zo
2031,1072,1,1,1178,6202267,-5015777,16975864.6900,2014-07-20 15:31:05.000,15673613,6082829#owCdHLgiQBW0v,6549296#t9CATGOsBHHINdElBVBBUZd7iJqugM0y
2032,1212,1,1,695,96262,-10404430,-5935583.1300,2018-03-24 18:09:55.000,-10374036,8685748#PmtZPRxsKHNTv,2392891#kkPex4owwiNx8Pvg2K7vPaes5RNLNJbW
2033,495,1,1,613,9472923,12247470,-7300095.1300,2014-08-10 14:36:22.000,10965501,6956635#pwsHooCQs9xJA,16349702#FvQJir7WO8fmLgzpaJvzP59W2Ul7RRvG
2034,1168,1,1,1445,16343588,-10359050,14544052.1800,2016-03-15 12:21:27.000,-17294907,15394047#oe3BNlbI90SJ1,9866527#3tPIg26p6sMaaMDHcyrf6SdDfXlM8FCH
2035,977,1,1,501,7297030,16232501,-7645021.2500,2019-05-10 01:28:19.000,2125842,2550438#eW73EubU75ZpO,16926357#N6siPyJgmyFemwmpG5ozFwFoKOSTAt8I
2036,1230,1,1,175,11845717,-15361054,-14624783.7200,2018-06-29 06:09:55.000,-19331058,9739244#vl9m91Hf8OhJn,12328691#4ZQ914k2xSxK85WyopfQKBCLtCOcpsHv
2037,772,1,1,1103,-13981557,12225433,-8401134.2700,2018-02-02 06:15:51.000,3438413,12441305#dEZuLogNy9KDY,4002665#67SK87nzbF3dczMCRWZ7unKlpXmauU7q
2038,162,1,1,1064,6643127,-2274101,10927411.5000,2018-12-13 12:50:26.000,14811591,6780204#606aHVSbeaV14,5238298#Ggp5YO9HaPCxAU2Wz0gN847FZxPS9w6K
2039,187,1,1,1144,-17103722,-8580900,11921499.6500,2015-09-24 10:57:25.000,-12380749,1824522#zzwIQrezFFIbv,8943305#iaowyAc5KpUQpJymjN0PmPG45TXEXPEO
2040,455,1,1,574,13021296,-12674528,11491480.5500,2018-11-14 13:59:43.000,-1377772,11885999#mQg4ZV0vs70su,14144247#OBjEabesVDQTufc4rSadET2faNdj6lQV
2041,1154,1,1,1241,10919702,-11697216,-11935326.1700,2019-09-01 07:20:09.000,-6639992,2679761#fg73TcA80Ns8O,2821357#N6siPyJgmyFemwmpG5ozFwFoKOSTAt8I
2042,1288,1,1,869,20218157,14844269,1750473.2400,2014-12-22 21:19:52.000,-9589204,15396463#YO2mynkq0MfG8,13925771#aim5fsPS9esOAK0RehBPf0mW4uUelijp
2043,847,1,1,939,1888825,-18513623,15368770.8100,2016-06-11 04:55:19.000,-5520658,19039910#HHFKB3oMzylHa,6395394#wNeHiREQciYzhbzkFVlQaW09ht4XJn2e
2044,489,1,1,805,8532036,-14194402,-5161831.4600,2017-02-07 07:37:59.000,-12510410,6817587#WFlJ70Uj2xTlJ,9393949#ER6ZAjjmQsYaGBw3lV5DclDQYaF8s8K5
2045,347,1,1,1219,-12457598,-301644,20019577.4500,2016-06-04 20:55:47.000,8638512,14614385#j64CzXSDQw73J,2926247#OBjEabesVDQTufc4rSadET2faNdj6lQV
2046,999,1,1,803,-19566466,-5763990,-14024544.6100,2020-02-15 21:55:07.000,-539285,405789#bRtE80PVyFr3q,18732514#D2i7R8h2P5XylySX8bWXMqMYYFerkjRA
2047,206,1,1,859,-15738212,-15270909,3313341.1400,2016-02-07 20:42:49.000,1274857,7629780#fXIrpgb0cPtfp,1844025#sBvwAG2Cql03Rn6WzVvyvF66yzUtPp7z
2048,357,1,1,1387,-10955821,-9353823,17202.3000,2017-03-15 12:25:07.000,11994224,15810399#GReNXt8YRf9L1,4950934#USm5c2SXTd4wFpq2lHcwLNtS48mslg10
2049,704,1,1,498,-4067077,10745080,13324137.2100,2016-08-16 21:16:14.000,-19663268,708195#wlA2kPoSazX3Y,13302310#e3e2W7UzreQFTpoLkGddUNT2qEnjgPYL
2050,623,1,1,230,6625071,-16789468,15788653.7300,2014-09-11 12:38:22.000,-11172074,17094699#2TKhMgZe1GcVU,14361183#2oMic6pIY1JGwE9960bRXoqf1mVX6Uvf
