1881,389,2,7,12,3,508,158,1,1736680#H4UoClI35WRT0J7bWxWUUIUILDqaYg2Lwg6W9,-11981390,2156172.0000,6597635#BMtAIhVMg3TemU83JcItGkKzU,-8017122.28,false,17794590.23,3918.09,12112268#bRcRhKtPAr3kRvV,0.6,-1784274.4100,10550517.540,2016-12-05 07:30:13.000
1882,312,1,6,6,10,219,278,1,13901745#lcO6qWiU1NKzosYvOmPflo0PIpdgcPn2JAn1G,14947188,-11370547.9100,15135747#0T9DsucpF18S3TGyoe3jQ9YhR,-5941413.89,false,14634658.61,-4431.74,18587071#mKLS0IePNRAgy0P,-0.4,-5894550.7600,1983397.790,2019-08-05 06:29:36.000
1883,974,1,2,2,10,440,806,1,11660299#3RjJAmGlXs0JdIDihKIItsxSAjfQXMLdVDgG2,11194108,-7530480.0000,1818675#g4Ry4TzYzgUXZ85NtvcAr3pkG,-7306790.74,true,7581539.57,3234.88,14061107#aLBoiKuh4HQKo3U,-0.4,4692327.8700,-4637997.000,2019-12-20 21:07:34.000
1884,182,2,3,9,10,302,817,1,13420079#4NFedBcLuS6iqIm7rwaQMkeGl4eopzy2oBdzS,-6774381,-580579.4200,4228353#jo7LnIAz0JNOqsIvzovAOHlyo,-17044935.93,false,-2028014.48,-758.01,6939968#oVcfazPFdX1vMSM,-0.6,5124090.7300,1291950.540,2016-10-13 07:21:06.000
1885,1069,1,2,2,7,1001,140,1,12554700#RpQ3p7op4txx2cG38wp2jOjmGsiOYa3XwCp2m,18188112,-14897154.7200,14098609#PjMErwHye3ODcSFDK3gncbfpP,-5545317.80,true,4800731.47,3581.37,12483391#fpFcZmkjXzE3gv6,0.5,-4134495.8400,-12429887.960,2016-07-10 01:05:13.000
1886,961,2,2,10,1,192,924,1,4482000#OHfsGG4QlyQ44lcdJNZlgepqlArl6KsG92R6q,-3109954,-2849059.9800,12695038#gOQnlZiMXMniNlZ2gO7UIhebo,-6580714.86,true,-7451902.93,5990.11,14910823#iX6tU1jqPMEPwlY,0.5,60814.8100,-17720984.700,2018-01-23 14:59:21.000
1887,1228,2,3,4,12,941,830,1,1903103#Cvslx7mbfaIjhRBSxLceJT2TZWf5W7w0AXNb9,-4079810,-13376898.9600,5715086#ADx1arTNGvmTm8cWIfpU4dxr0,11008419.42,true,2346007.08,5137.03,4764249#wSGvdt8wPFWCNj8,0.6,3621526.0400,-1751558.900,2018-05-04 08:52:29.000
1888,378,2,7,6,3,22,625,1,8830910#Zf2n0FOurRms8Ib7mioCeTFnFeQOAN5Q1hlmO,7959865,10207788.9600,11429677#vq6GcZPVK4dy2ZJRWU8tCg9b2,-9354410.18,true,7453694.75,4070.35,16417542#wdFqDIywv3WhwT8,-0.5,-938287.3300,10380348.690,2018-04-19 20:10:07.000
1889,1007,1,5,10,11,172,690,1,9540996#Jj7NbGKelr8y4aYcrC4F2Ghyz7wjWdmzS2Dks,16724922,-8023464.1500,12246757#OMezvPfn9JyQT2CHM1tzvAdcp,-10140479.72,true,14586822.62,2998.46,11456984#e6fJilNaehYQTa4,-0.5,2514144.3000,8875871.520,2016-12-08 19:57:42.000
1890,396,2,5,11,2,354,436,1,15965178#nls1dwtIg2HQnG8JRKRcTop3pWjO1JU0ugg5C,-3120407,17960819.1900,2248273#kEhLksLrUvVEY9xtXegSqQX9E,-3059947.27,false,12132585.89,946.30,8980893#gbekjNhsXTzm6P9,0.7,1876847.6200,-9777433.490,2016-12-01 10:05:39.000
1891,726,2,6,5,7,780,1231,1,9640107#bLNDbf4u5SHjTlpqAsQbSzQpcrtWikj4gEbDg,13330840,-9790053.2400,10015624#F71aAZgxGUEtp7GzAgbwoDdK1,-17128100.35,true,13335320.50,2329.59,15858525#x96LEXsKdGqR8Cu,0.5,4725431.0700,-12999193.340,2018-12-01 09:14:01.000
1892,230,2,4,10,3,223,570,1,52860#b2nHOvxu3mNzbnRZUjOkQMmWQEK8LHI1tik4p,-15333691,12069087.0200,9001673#ns9YlAZxqJSSa2uWHr3qSlqI0,-7253902.26,false,-1542573.25,1876.73,15125307#qM3wuMsc3uBxybn,0.7,260932.5700,11917256.150,2018-11-05 15:10:53.000
1893,289,2,4,7,9,218,939,1,16023509#eHyV7TftvOBOdrLOEWFMXfkoFRXF0VJm2d2rr,-3336648,13302062.2900,9034101#0r4OMDnC89DjnMIWhiWezJJMk,18919718.80,true,12373554.01,44.86,4591387#X98TvZCvR1herQu,-0.5,489282.2000,4725463.420,2018-08-11 23:13:22.000
1894,239,2,4,10,9,311,874,1,11039443#N0MJGuwews0nc7rW7jCCYC2LNlM5gOomQCCyF,-14669997,-1824446.2700,11680791#cAClCm9UYKF3EQ4H1aN7mRk3A,-5828111.81,false,6263341.66,3454.92,6908449#NKMBOm45Ko419wW,0.7,-4306352.2100,-1152275.480,2017-11-02 13:40:52.000
1895,287,2,5,4,9,42,883,1,15332688#DiPLoStY80Co2HICE2GKQwDQAxjfmcZ42V5gb,10895917,-18698996.5000,5553193#nwxS7FFPoQEv3Es5lFXc0jCiS,-11724694.90,false,8168519.67,-5216.04,11104934#DsIzoPrhgS8ojQp,-0.6,-5346010.4700,-10015659.710,2018-04-01 04:47:43.000
1896,537,1,2,8,8,876,907,1,6543252#20SoU6YcDHvtJd9kw77WUgjwIpApdR3LfoAL7,165920,3659953.1000,15250361#ls2ACfATIHKwkiHwb90zumeEL,4960325.55,true,-17299800.20,712.63,8100506#cAYA9mlPjrXY3mi,0.6,-814541.4600,18637474.910,2016-11-18 20:32:59.000
1897,860,2,2,4,8,89,177,1,11880723#xBs2Ohiav2gJaRVKe3ukbuSC1iKCgJnTqcMeq,2845552,14253501.9100,9343207#MEznlyOAKnW1PoTHVIIEFpBWx,-16990728.11,true,-6153342.50,1692.76,3340340#or7Nt69lEfEdNmM,-0.5,-1011276.4700,-17129925.620,2016-08-31 18:30:43.000
1898,594,2,6,12,1,806,1199,1,14195380#RzmLwmMeYos1ChHPPmKAeP8g0c3t0CLXpT4Rm,6990356,6153358.9600,5224405#HiiBI0yrEYxTSss8C5zMmbbuM,628188.72,false,2734410.00,5099.43,1414469#qap6BvJGVShBMNO,0.6,5000167.9000,16365104.560,2016-06-14 08:47:35.000
1899,899,1,6,9,10,804,844,1,1210282#6oL2A4csL6Er5kE7WPnix0nJDwPgnciIU1bom,-2056109,16933192.8300,14575672#cMKKnHTl0aBgGLWxc1eLvwH72,-10379747.37,false,-15686916.33,-471.16,3518159#9YwS5cykCVeXAP5,0.6,1328744.4100,-17012446.950,2017-09-22 18:41:00.000
1900,27,1,7,2,5,888,58,1,365968#cIRCAqWG5q9EYJk6RWPOmKAcBMaqG4eOb063O,-5700948,8966918.1000,8587450#OSCLMukMy66ZhDtnMImNXFqRG,-1310244.26,false,9986477.20,-6109.84,13626199#elTJbP1fwTatngY,0.6,-1491592.9500,-2862291.900,2018-07-10 01:05:38.000
1901,1322,1,6,9,10,171,11,1,3649264#xWD8ciXogPqEae7URLy4SKo16hrpPFKBKGLCY,-8214368,13279278.1200,799986#81IqgT0FkADdNB9hwmIwbcuAX,-9342411.22,true,8074400.49,6889.26,10922072#7SzjiWSUwMM7AUO,0.6,1886975.7200,16446251.940,2019-06-17 02:29:34.000
1902,1336,1,7,2,9,86,1013,1,8683196#nFdZl3eBoGwCoy1cmlt24QokyQcP8MfLevUz6,-9796843,3967296.2200,13745501#axEKphnD13AghrFx6eofzQQd9,-9881438.82,false,-24891.28,-5168.63,5998676#MhTh9GSveAxv3R6,0.6,-1270766.4200,9271061.660,2016-03-05 00:06:05.000
1903,773,1,7,5,11,202,1218,1,9039842#NMxuQcPBIKrk4Nn4tZDTZUiFUyacjcsdGvlXA,17630986,11461503.7200,14713742#SBokmi5EBjw108fDl0lcliOdq,-9732073.09,true,-17690523.15,-3647.91,15402848#qeYnS0JGVVtZfAr,0.5,2232950.9800,-15687682.680,2018-03-31 13:39:44.000
1904,48,2,6,1,1,57,541,1,18682203#s551577l32vw7ZFJYmmcQo6a0c0oCGq2996Yc,-3460167,-8406166.6700,1159237#LoeQ0Vny64TzwlULSR45c74G5,-426290.69,true,15734427.77,-4600.95,5199348#70z3Nk458pzAiII,-0.4,3376093.4600,-5885412.650,2018-05-23 19:43:27.000
1905,691,1,2,4,1,356,787,1,6845290#tK84ELbbWmzSVZ5EvFmfstURHTbKYqxe7Hnu3,12355945,4897099.7800,6642089#AjtrkDXtEgdBIX7tgBBTc0u9q,5967112.99,false,-17590764.82,-2598.52,16942164#8pJBR1XFurCo9t5,-0.5,6888128.8000,-7209180.760,2017-06-03 18:39:13.000
1906,578,2,4,1,2,507,1177,1,1254259#VcMvfHwNlSxIW96dyEt3w5BUViOWYO47E2PJg,6827947,-16887623.8300,8838021#2pliEtE58DmaR2Bq2RQ8U8m6C,6264716.26,false,16642247.07,-520.10,14096336#Lx8I0shx2LAVuat,-0.4,4957207.0300,-10448661.540,2019-11-06 05:55:13.000
1907,150,2,3,8,9,308,917,1,5935397#dWISVG9IRur8TubGO46achJxxJTmahBARJLTl,-16594135,-5621745.2200,3166489#D6wWizfirVHi5ggZnKGhUWWWM,2695160.84,true,-7545041.07,5835.51,13403630#NefcQnqYH7CJ0pr,-0.6,4126245.4400,-7489500.140,2017-11-15 19:00:25.000
1908,107,1,1,12,2,533,670,1,17238233#93s96RSXee9jzE3rye5bYxagedY4XQJNXMPAN,9692074,-2574151.6400,18899797#6FXOIzAC9YB9dWz2DMvbTUaQI,13534164.18,false,-12848439.61,-3039.55,17120345#MzlRIIkPTT84BPg,-0.6,-3116926.9100,12204347.320,2016-03-05 11:30:21.000
1909,1117,2,3,2,4,594,171,1,3959190#uxdyLbwPzpVtxLPiSNj4QXyBt5fdMDVD88odV,-5714335,-18759007.0200,14562680#tNDszYyO7GLwlA1Jb3IOGkXB7,15387179.12,true,-15032642.75,5808.54,4276344#0aRdOKEJhvJUJ3o,-0.4,-3055840.6200,8393894.860,2016-04-24 11:21:37.000
1910,538,1,7,9,12,874,996,1,3531919#wvPueuol9kZxJA7CgLGsqXb9iDcofmBoKavQp,1780585,-1811494.5000,1647588#WEHsL6nfeghh1LDw77mpAP6Br,13528076.19,true,17615566.61,-6439.60,8125601#9NNVafj5K1k6VQ2,0.6,146850.3800,-3159985.360,2019-04-24 21:54:38.000
1911,533,2,3,3,12,464,931,1,11644524#zQBmGXD3Wt2IrmaguQQBMG28NQvnpoQwVka3P,-10350436,12605918.3800,9361250#jlg6qqniFEKicudTYSj3XQ41G,-12775460.59,false,-10746021.75,3164.60,4599031#bKlhLlRyRB2zr8X,-0.5,4160845.8500,9841892.590,2019-12-30 06:33:53.000
1912,119,1,5,9,6,714,1265,1,229759#OIo9tJ8tLhCvEI66CP0h58ZtEanPGGVfUFYWZ,1099129,-6593207.5400,15325195#xLaRKrxG6O2llJPjdtmROPdBJ,5094546.10,false,-13100917.60,-6053.18,4009409#z5yKgL31Rt1lYFI,0.6,-3379490.4200,291690.900,2018-11-13 04:00:24.000
1913,419,2,2,3,7,347,1096,1,4245121#RTMKgUsMbB00cYPX282Od7DCA4DLXevue0PoQ,-18256095,11492723.2700,9115450#OSCLMukMy66ZhDtnMImNXFqRG,3551894.32,false,-8359889.13,1056.01,17951502#gQpJrp1ZOsyRc0J,-0.5,-5616842.0300,2419301.730,2016-02-20 05:01:48.000
1914,628,1,2,4,12,477,297,1,4676965#DDwnyMVvEvFXetvHcoMSvcIO82QdnnwpMFZAG,-15997664,3286398.7100,9437697#gSOkYcIkoSMpYr3hluPThas15,15460672.43,false,10363398.88,-445.41,2376256#VRtw5h0WRLK64Rb,-0.6,5783733.9500,7377742.420,2019-06-24 07:18:21.000
1915,599,1,3,12,7,192,29,1,15683296#52WjeHbt1lcLfy414ICBGxAds9jvshierkjPC,502313,-14356612.9400,10409873#HMyayhb3WmuBckaAh6MHjxfAj,-7739688.46,false,-2952559.11,-3609.06,18835240#sO1eKw9i57c4bZG,0.6,-3113449.6900,7211347.840,2018-03-11 16:23:39.000
1916,1293,2,6,11,2,409,1149,1,2610330#yFbW9WzW34qRi21N73OJdgGEt2Wd1AZsm46Ma,5995509,-9915787.0100,4361324#vv6leI9Ny8RiDsYm28lCZbzxx,6007532.40,true,12525113.53,5296.90,14678535#N7a21qnhV0WsUQJ,0.7,-6226161.9300,-10398249.490,2020-01-06 17:47:06.000
1917,1270,2,1,5,2,225,362,1,5086326#jKbfH0qTzIcC3E8yxY2c45hut6H5lhpjmIfd6,3341809,-10368122.7300,13706670#eYUbQkkPmHfIg5oUtlBAI8UK6,-16550195.17,false,2378378.17,1955.01,16823658#vTmBiZ58wX8n3Yw,0.7,992952.5200,-843532.830,2018-12-25 00:07:35.000
1918,1248,2,6,12,10,405,713,1,4328095#Sdk4WpVKG47Nh9Xs1QWEKDGCLRTyVdYIcTeYh,309864,16679808.8900,1832762#7n4DjED02knmsHi7lQ4TEfHMg,-6920437.14,false,302334.28,5251.53,19050649#bGARsf44vD2M1zD,-0.5,-1290290.7400,1069166.910,2016-12-03 21:00:13.000
1919,846,1,6,9,5,57,316,1,2769782#moi2UfwJamn67T0Vx5uLAnlqs2DnqXPx8NPOv,13305625,16374240.5400,12345530#GL6oixvl0a94gd9j0VY0z47fH,-16653935.18,false,-1779233.41,-2247.25,2251280#F8Jb4QkuHrlz35N,0.6,2534015.2000,-17750509.450,2016-11-05 21:47:09.000
1920,1127,1,2,7,3,868,1143,1,11766476#bpvby9grpvf6IMOZpIU4cRFNKFiKIze1xjHQn,18419149,-17846330.0000,7695290#8BhLpxZdog6xDOCQVDHKIJhK5,-296013.86,false,-1778125.27,-4966.07,7587787#tTBsXuLAVmk1d9B,-0.5,4650361.8700,-14481386.120,2018-06-30 17:41:58.000
1921,281,2,6,6,7,428,833,1,1101161#E3K2cyKwBeLumCUsRr3t27JlAxAJk6mawbQdt,18542718,356846.1300,11677346#ijedlVnFWUSvuneFEJaoYEich,13803090.76,true,4642130.43,-1780.69,5747289#YHsEAcbAFIuja4l,-0.5,506938.2300,-38882.210,2016-10-03 15:31:08.000
1922,316,1,3,1,6,909,1157,1,6460741#1ft23WztNnhol1CXWmMPh14bZJzxueW7dWkgW,12619085,10893016.8800,13114207#MEznlyOAKnW1PoTHVIIEFpBWx,13190902.74,true,3986314.47,-796.43,6303548#7Vwo3zvWrXADcHX,-0.5,-7184833.7800,-14836891.420,2019-03-25 10:57:11.000
1923,308,2,1,2,9,678,637,1,5839126#QA7r38ggO92saA1dMkqD2IMT5hvWOZ3SNFgY7,4193409,10383769.4600,14651198#CK4Dm7RgeXJGlDgIE63IylzhB,-4811780.07,false,17984406.31,5405.63,4287308#Jb2XfUzIDgLiuas,-0.6,4772030.9900,235660.610,2020-03-12 02:14:10.000
1924,656,1,2,1,7,12,1302,1,5645500#80hXHpobskplW4lMXOm5bvAh7QWZNLBlyhVQN,13880292,-7754705.6700,19158752#BDl8Cwmd2uApsXoiQ4vPfcg2l,-4245654.78,true,-12524393.91,2657.27,13251715#SHkvZh76T6h6qR1,-0.6,2524307.8000,7016344.890,2017-11-01 14:40:04.000
1925,346,2,6,1,1,287,224,1,2544412#L2KZPEILnRQSW13aoQJABVi27h6DE3VPMjMF0,-15019084,-12240674.2600,12181214#Sh9f8sMz7UDYl0rIoU2h8O7EJ,17697364.44,true,12651452.33,2483.48,13165232#1KNzsbI3uiyDt2k,-0.6,1701794.8000,2489574.750,2018-08-03 16:09:07.000
1926,1391,2,6,1,8,841,791,1,16105911#ocDHuzKOEjrxtTVrkMcAdWgtSXM1g2A05jt0Q,-2784537,-6396906.0100,13960575#wnDM42FCy6T7Ht1Ooh1LJLCao,-8636827.99,false,4482028.88,5462.66,8901490#7tghm4j7bgjPbQu,0.7,2107795.7600,-15642838.930,2017-08-16 09:15:50.000
1927,601,1,2,8,9,277,242,1,13663413#PQ0AZsRbr6jMd55V0TaTgIJFARPXzGu9jkb9E,-8256032,12330670.1600,11448330#HWqzsvUPjOlY97Z0TbQV5kuVP,-11527591.42,true,8596761.69,1589.13,12332231#nxKuXgzOqdZyBkl,0.6,-1100232.8600,-19029762.760,2018-03-23 17:40:29.000
1928,256,1,7,8,4,741,4,1,13070540#IywQrDCQxYAbq1fMOM1BD2qgW3XYGIUjGmf9E,-13054648,-11571348.8900,1007827#qHWWAlGnyA8anf82gnpItAXXC,11294859.83,false,-13485343.27,1337.53,11529366#P2M5GFu0mSRNueI,-0.5,2185551.8100,19146358.070,2017-08-29 05:20:58.000
1929,178,2,2,5,11,409,1115,1,2538290#tK84ELbbWmzSVZ5EvFmfstURHTbKYqxe7Hnu3,7075487,14612174.6700,13797060#ss0eqiSC2Sbz27jmJlrXy7ldk,4591177.87,false,10441339.45,6340.21,3511534#3XFdpeUoHMUPOCR,0.7,4238377.3200,18114473.880,2019-03-02 11:16:24.000
1930,1090,2,2,11,7,966,1195,1,12967851#F7o4fZQ4FVkwVD4hoq0Y0rD7uaIRwk4dHZrrS,-9051041,12617119.3300,6058212#k3aZx3pqoZMyn1GIhNs8gWl21,11689065.56,false,-15109100.65,3318.49,8763370#HMKMZQ6KVxp3ZpO,-0.6,-3440678.4700,1701429.370,2016-08-17 10:56:52.000
1931,211,2,3,1,11,440,33,1,1782678#3flNZaH6srABvUHKLJA7QlhdhirUH1ZSdS9UL,-12300065,2213658.0000,6772808#4iodB6bfvcyfC8ibyjqF591vM,-8230411.78,true,18267848.23,4020.09,12434075#NxzCrzaXCmvcs41,0.7,-1831483.4100,10830805.040,2017-03-30 02:40:09.000
1932,1462,2,5,2,4,868,474,1,14270912#ABJdOyjK7Js5wXPXE53gnIo7Ku9C8XCsuaW8M,15344163,-11672744.9100,15537817#wmg0Q8LRH9ttFuEjXXnoiFaYu,-6099036.89,true,15023509.61,-4553.24,19080782#1rZd6hZpzJokwJ7,-0.4,-6051340.2600,2036300.290,2019-08-26 17:40:11.000
1933,409,2,1,7,10,656,551,1,11969843#PMLGTcknepdvXX7P3oxwzUIB9SF5QUX2PH9be,11491258,-7730260.5000,1866812#yI0ihqKHcOCIag1BOFcnl6i0u,-7500863.74,true,7782752.07,3330.38,14434261#IizPvta1UskCAgN,-0.5,4816975.8700,-4761064.500,2019-12-29 03:07:21.000
1934,243,2,4,5,10,366,251,1,13775998#Ph4YaSIwA0uZ0TyrKzljw0kPpI9qD6yMHxfyD,-6954281,-595955.9200,4340489#D6wWizfirVHi5ggZnKGhUWWWM,-17497315.93,true,-2081599.98,-783.01,7124102#lAeeAkJqRiH2RLP,-0.6,5260026.7300,1326166.040,2017-02-10 21:16:05.000
1935,215,1,5,7,4,747,34,1,12887600#A3mj0z0cxOWliC3wuuWEM4AsEjcHYk6M0nRT7,18670337,-15292383.7200,14472494#prO7Ovs9wSm0VhXZkTeWB1MN0,-5692523.80,true,4927923.97,3687.37,12814477#FhvPQ0jwAZzTpnd,0.5,-4244387.3400,-12759467.460,2016-11-17 01:42:36.000
1936,1067,1,1,7,8,681,937,1,4600792#Hognfq1R74r4ChFjgnfTolhz6KTX2Li0gyBXp,-3192472,-2924539.9800,13031397#tjvceHzD0GxZFqhwDNcR8uVVT,-6754989.86,false,-7649445.93,6161.61,15306047#Gei85VF1Lt9154E,0.5,62289.8100,-18190613.200,2018-04-09 09:20:09.000
1937,29,1,7,10,1,19,1023,1,1953490#1m2pU5RJCeC0jovSYihdF33UorMFp1IPmynTL,-4187947,-13731474.4600,5866397#tjvceHzD0GxZFqhwDNcR8uVVT,11299940.42,true,2408325.58,5279.03,4890331#zIdnw838CxGfQPL,0.6,3717709.5400,-1798019.400,2018-07-09 12:00:22.000
1938,35,2,1,8,10,790,1293,1,9064697#XIXYBtA23hkxlvCXVzsuKXEOgo4VwPjgPiUK5,8170918,10478027.9600,11732344#TrzZXq0JNv0X8dj355o0ZWDf3,-9602280.68,true,7651317.25,4167.35,16852096#tiwanCqenLLTOgP,-0.5,-962877.3300,10655246.190,2018-06-26 12:18:31.000
1939,564,1,7,7,7,7,217,1,9793413#PQ0AZsRbr6jMd55V0TaTgIJFARPXzGu9jkb9E,17167534,-8235649.1500,12570809#Pf8vCPlxRdS4Y1Xxwc9kSMTgV,-10409145.22,false,14972801.62,3084.96,11760005#wPYLWNyqFkTbgpl,-0.5,2580643.3000,9110925.520,2017-04-04 01:51:40.000
1940,1189,2,2,12,7,544,1195,1,16387469#d9okYvMiphXkuclCoWlLISpzxn4hocZleeJCA,-3202832,18436063.1900,2307735#VCi54J3JDwcrzO7ZwvbSTWHd2,-3141011.27,true,12453330.89,968.80,9218333#6obTf0wODtUnNZt,0.7,1926531.1200,-10035870.990,2017-03-28 14:48:44.000
1941,1358,2,4,2,1,346,852,1,9894842#NMxuQcPBIKrk4Nn4tZDTZUiFUyacjcsdGvlXA,13683440,-10048680.7400,10280278#tSUgyb9AoNPFaJGKHN8PYKbFH,-17580886.35,false,13687816.00,2399.59,16277841#UajXOBBeqevJJ3Y,0.5,4850203.0700,-13342915.840,2019-01-16 09:15:17.000
1942,520,1,7,3,10,894,995,1,54197#d6rq19zoWxEtGgxBfr250u3aoC1nrWjOx893E,-15738703,12388075.0200,9239527#GytMUlV694yGcH5lh6vgdJQ7i,-7445750.26,true,-1583301.75,1938.73,15524893#gbekjNhsXTzm6P9,0.7,267612.5700,12232115.150,2018-12-24 05:57:37.000
1943,1106,1,2,7,6,623,430,1,16446673#ucmYyYp0lKvivdsvmR2hiGArybgxWKYKSo5cB,-3424554,13653302.2900,9272587#Xk7u3NyrhoXxgLwt9JyOYFbuS,19419229.80,false,12700418.01,50.36,4712494#uvwKgSSi1Z6WJVI,-0.6,502452.7000,4850287.920,2018-10-08 02:15:17.000
1944,1117,2,7,8,12,535,145,1,11330738#f5Klcx2d38bSOgMHOGHQF24xGTlyqmjIFWaLv,-15057272,-1872550.2700,11989153#P1PLbIrASTJQcGrSGKRKqSyN6,-5981904.81,true,6428822.16,3535.42,7090788#hFxlGKjA0sPwflv,0.7,-4420039.2100,-1182897.980,2018-01-26 14:29:34.000
1945,1006,1,6,4,6,344,604,1,15737228#bcMa1CSzyxg79pfyS97lhATBonKMLSWGvpVbZ,11183542,-19192415.5000,5699647#cxIXOG1gV4lpSLjJanREJ9TiF,-12034130.40,true,8383982.67,-5357.04,11397752#AhRMTrnWj3PklGV,-0.6,-5486851.4700,-10279757.210,2018-06-10 15:28:44.000
1946,590,2,2,6,2,113,861,1,6715704#B0rDyvgPiY1oArY1upLti6FM3SvCA3bbmMMOS,170320,3756453.1000,15652279#BtOFC1BpVOQD2unCuxh4jbzgD,5090919.05,false,-17756191.70,724.13,8314066#Ah4CmMmKENWU2hs,0.6,-835919.9600,19129189.910,2017-03-18 16:25:02.000
1947,1302,1,1,11,4,624,1233,1,12193658#bh6NdPdFsBBarxscMUjpBdOJChPRpQIeH4gQu,2920371,14629145.4100,9589407#oyGJfKsP3cp6UmjxUAOjezGXi,-17438808.11,true,-6315353.50,1733.76,3428244#PFrwxWkyUnqbuv3,-0.5,-1037995.9700,-17581656.120,2017-01-06 15:59:55.000
1948,504,1,4,7,4,747,970,1,14569251#HBHo9d8l3nI76vYJLPLerZqgXl11HO9euuQER,7174424,6315536.9600,5361936#0GCtPIiaUgFJyNIjn4HhevtJA,644646.22,true,2806479.00,5241.93,1451534#3XFdpeUoHMUPOCR,0.7,5131681.4000,16796128.560,2016-10-28 07:02:54.000
1949,276,2,3,1,11,731,391,1,1242085#zcv7HnlidXAfKhesBFo1byj7RaV52KphKTuZ9,-2110129,17379232.3300,14959418#ugu19P7AJRbw1NVakXccUO7Cd,-10653043.37,true,-16099887.83,-473.66,3610763#lwqGLSRttPteprC,0.6,1363793.4100,-17460201.450,2017-12-21 17:05:50.000
1950,386,1,1,8,2,889,133,1,375519#cpuwoEc8emeKguHEZp2Xxi52117nAxQrwoR3l,-5850973,9202983.1000,8813220#qa1gnXCHwg2pVdedqkdzKFcXF,-1344752.26,false,10249481.20,-6265.34,13984595#S2ACeRqvDbOpHGG,0.6,-1530922.9500,-2937409.900,2018-09-09 05:56:31.000
1951,352,1,1,1,2,435,1016,1,3745233#93s96RSXee9jzE3rye5bYxagedY4XQJNXMPAN,-8430518,13628570.1200,820846#twUX983DnmjzXLFCuX08Udr3q,-9588240.22,true,8286898.99,7073.26,11209089#b6KotUNV2YSOl9d,0.6,1936668.7200,16878607.940,2019-07-14 06:58:17.000
1952,1245,2,1,6,1,907,562,1,8911327#PT4Lv3TNft7sFA6d0ts23Esnz1SntZg4dId51,-10054426,4071537.2200,14106838#QsGZ3J41foxUL5lgMBgXATxGl,-10141463.82,true,-25449.78,-5293.63,6156353#s0bbdUFrcQu2lQF,0.6,-1304244.9200,9514628.660,2016-07-30 03:43:27.000
1953,698,2,7,3,2,188,61,1,9277197#d6rq19zoWxEtGgxBfr250u3aoC1nrWjOx893E,18093966,11762596.7200,15100281#W7XT87rKAK7rAl3N7u3SuJYwX,-9987946.09,false,-18155322.15,-3746.41,15807546#T7M9Kw6xzLw2bud,0.6,2291726.4800,-16099904.180,2018-06-11 04:58:03.000
1954,75,2,7,10,7,428,14,1,19172617#MdIzoqnd3zbnqvmmWRL9IQngjsTtayFjmkITw,-3550842,-8626690.1700,1189662#FzuihZnVFAt1MmLGy0FtOI2IL,-437334.19,true,16147509.27,-4712.95,5335726#sGUvFarLci6czV5,-0.5,3465012.4600,-6039748.650,2018-07-29 06:09:44.000
1955,218,2,7,8,10,234,416,1,7024857#nLXBIhOMYW95lAwb9UfJoKbkcbyQ6XgtR1iUH,12680020,5025605.2800,6816306#OS9qo73xxTImLj6UIpcqI8cCX,6123942.49,false,-18052547.32,-2655.02,17386798#5mZm6rAUey1mcRC,-0.5,7069146.8000,-7398654.260,2017-09-13 23:08:09.000
1956,715,2,7,6,2,237,1108,1,1286931#5gOsJfbwTebaCvGAaoA8l0v0gSOFG592Y9KEX,7007285,-17330452.3300,9069787#ihBUmUKs84pAlZ4eyO1sNTLkN,6429019.26,false,17078677.07,-522.10,14465928#ZGJP5MDrjDVnThM,-0.5,5087194.0300,-10722831.040,2019-11-19 09:04:57.000
1957,1460,1,1,7,3,494,361,1,6090960#L88K3pAGM21g2MKYhU0mBeuxfXNctxcBGMXnc,-17029148,-5769229.7200,3249346#ijedlVnFWUSvuneFEJaoYEich,2765718.84,false,-7742883.07,5994.01,13755007#b4i62neoqkiCldL,-0.6,4234408.4400,-7685911.140,2018-02-09 17:21:46.000
1958,266,2,6,10,12,442,131,1,17689874#VdzXS8uuGfej8oyBsnKbiE7fqiYL6kFSpXtLC,9945974,-2641581.6400,19394885#7sddb6PqgPt38Ne1sI0s5jbZn,13888764.68,false,-13184884.11,-3120.05,17568879#nk3Ffn3u2q3U5iw,-0.6,-3198860.4100,12524299.320,2016-08-01 08:52:06.000
1959,335,2,6,8,1,306,1066,1,4062639#Lra6l2NfRWffEZXamIqbPw3r6toaQjL3KeVOS,-5863760,-19250159.5200,14943993#wAR5RnSsO9JNfff6J1ETY3L6e,15790275.62,true,-15426359.75,5966.54,4388224#3c3fqsMZSynZWTg,-0.5,-3135627.1200,8613816.860,2016-09-15 14:16:55.000
1960,374,2,6,1,12,142,965,1,3624256#DIDsu7Ol2yRkhHSgajM9lw5wqiq5Lcy62XWTs,1827160,-1858842.0000,1690714#Ogyit9NauCHllHVjNDQwiOBxK,13881996.19,true,18076571.11,-6597.60,8338205#ylQ98pOAdCArSyU,0.6,150813.8800,-3242735.360,2019-05-28 00:03:31.000
1961,713,1,1,5,7,814,300,1,11949174#C4qD05Qg68LpyOvgMmLaQO2eMtpAd4U166lIw,-10621329,12935870.8800,9606054#798uDNnZ5yiHoYQfZaLvQVPPq,-13109811.59,false,-11027347.75,3238.60,4719243#YKcXn6cwd1GXxTb,-0.5,4269970.3500,10099194.590,2020-01-07 00:53:42.000
